Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2022-12-31,County,NM New Mexico,NM Bernalillo County 35001,9,Housing Choice Vouchers,3,,Bernalillo County,35001,6621,77,5405,100,6,8,2.0,10627,342,680,13911,7075,7,10,51,14,19,19,2,74,24,96,75,3,28,70,27,56,81,39,1,39,25,35,2,74,7,5,2,26,1,58,1,60,0,28,116,71,107,42,32,27,20,16,45,37,,,,,,NM,,,26.0
2022-12-31,County,NM New Mexico,NM Catron County 35003,9,Housing Choice Vouchers,3,,Catron County,35003,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NM,,,
2022-12-31,County,NM New Mexico,NM Chaves County 35005,9,Housing Choice Vouchers,3,,Chaves County,35005,1095,52,590,100,7,8,2.5,1461,325,615,12659,5112,13,19,39,9,20,27,6,60,26,91,70,4,48,80,48,33,84,21,5,53,20,22,1,78,6,1,0,22,1,69,1,71,1,7,81,84,159,17,34,49,29,19,53,65,,,,,,NM,,,22.0
2022-12-31,County,NM New Mexico,NM Cibola County 35006,9,Housing Choice Vouchers,3,,Cibola County,35006,112,66,75,100,4,31,2.5,190,329,548,14114,5571,3,21,39,22,15,33,8,55,27,93,65,3,45,73,39,17,19,8,1,57,13,28,-1,73,5,17,-1,27,1,49,-1,51,5,3,37,100,144,24,33,43,28,19,55,55,,,,,,NM,,,27.0
2022-12-31,County,NM New Mexico,NM Colfax County 35007,9,Housing Choice Vouchers,3,,Colfax County,35007,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NM,,,
2022-12-31,County,NM New Mexico,NM Curry County 35009,9,Housing Choice Vouchers,3,,Curry County,35009,641,67,438,100,5,18,2.2,953,323,527,12852,5907,11,18,41,12,17,32,13,53,26,93,69,4,42,81,43,31,81,21,7,50,22,21,0,79,21,0,0,21,2,55,-1,58,1,42,67,90,94,19,35,46,40,20,44,48,,,,,,NM,,,21.0
2022-12-31,County,NM New Mexico,NM De Baca County 35011,9,Housing Choice Vouchers,3,,DeBaca County,35011,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NM,,,
2022-12-31,County,NM New Mexico,NM Do̱a Ana County 35013,9,Housing Choice Vouchers,3,,Dona Ana County,35013,1656,71,1149,98,5,10,2.3,2606,302,562,12000,5291,10,14,45,15,16,26,4,60,24,95,72,4,38,75,39,34,63,22,2,47,22,29,1,78,6,0,0,22,0,72,-1,72,0,12,100,92,124,34,35,32,20,17,40,33,,,,,,NM,,,22.0
2022-12-31,County,NM New Mexico,NM Eddy County 35015,9,Housing Choice Vouchers,3,,Eddy County,35015,111,52,60,100,7,12,1.5,92,305,615,12546,8182,3,33,45,7,12,8,5,87,21,98,83,-1,20,75,20,73,81,54,-1,27,28,45,7,58,5,2,-1,42,-1,50,2,52,2,3,103,73,103,48,40,12,25,15,39,66,,,,,,NM,,,42.0
2022-12-31,County,NM New Mexico,NM Grant County 35017,9,Housing Choice Vouchers,3,,Grant County,35017,493,75,362,99,6,20,1.8,650,291,462,11364,6329,17,13,46,14,10,19,5,73,25,96,70,4,28,71,28,35,71,28,2,39,24,35,1,52,1,1,-1,48,0,49,0,50,1,8,67,79,88,51,27,22,16,12,31,35,,,,,,NM,,,48.0
