gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,MO Missouri,MO Adair County 29001,9,Housing Choice Vouchers,3,,Adair County,29001,235,92,225,100,6,32,2.0,447,262,403,9960,5013,14,35,29,16,6,24,4,64,24,97,68,9,32,74,36,41,49,25,9,47,19,24,3,6,4,0,-1,94,-1,1,-1,1,0,10,48,85,156,36,42,22,21,28,8,61,,,,,,MO,,,94.0
County,MO Missouri,MO Andrew County 29003,9,Housing Choice Vouchers,3,,Andrew County,29003,27,58,16,100,6,19,1.1,18,232,535,11166,9925,-1,63,25,13,-1,-1,-1,100,27,100,63,-1,6,88,6,75,8,28,-1,19,6,75,13,0,-1,-1,-1,100,-1,-1,-1,0,0,39,88,63,81,50,50,-1,38,7,3,74,,,,,,MO,,,100.0
County,MO Missouri,MO Atchison County 29005,9,Housing Choice Vouchers,3,,Atchison County,29005,80,67,55,100,6,29,1.4,75,269,295,10506,7704,5,45,44,4,2,15,-1,85,24,100,84,-1,18,64,16,65,92,59,4,24,29,44,13,0,-1,-1,-1,100,-1,-1,-1,0,0,1,51,96,66,80,16,4,-1,11,2,83,,,,,,MO,,,100.0
County,MO Missouri,MO Audrain County 29007,9,Housing Choice Vouchers,3,,Audrain County,29007,167,85,151,100,5,37,2.2,325,258,530,10352,4810,13,36,26,17,9,26,5,61,24,97,66,6,42,85,44,35,40,18,9,49,23,19,1,28,26,1,1,72,-1,-1,-1,0,2,16,41,99,170,24,47,29,26,16,15,78,,,,,,MO,,,72.0
County,MO Missouri,MO Barry County 29009,9,Housing Choice Vouchers,3,,Barry County,29009,18,94,18,100,6,6,1.6,28,212,411,8692,5587,-1,69,25,6,-1,17,-1,72,24,100,72,-1,28,83,22,54,60,36,-1,28,44,28,6,6,-1,-1,6,94,-1,-1,-1,0,0,43,111,89,74,44,44,11,22,17,13,71,,,,,,MO,,,94.0
County,MO Missouri,MO Barton County 29011,9,Housing Choice Vouchers,3,,Barton County,29011,18,93,17,100,6,18,1.9,33,255,440,10919,5625,6,41,47,-1,6,6,-1,94,29,100,59,6,24,82,29,70,100,48,-1,24,35,41,-1,6,6,-1,-1,94,-1,-1,-1,0,6,6,58,82,116,24,53,24,41,20,6,82,,,,,,MO,,,94.0
County,MO Missouri,MO Bates County 29013,9,Housing Choice Vouchers,3,,Bates County,29013,59,97,59,100,6,27,1.9,115,270,557,11433,5866,5,42,31,17,5,14,2,85,26,100,66,10,25,83,32,57,59,38,5,36,22,37,3,5,2,-1,-1,95,-1,3,-1,3,0,24,49,69,128,37,31,32,25,23,6,78,,,,,,MO,,,95.0
County,MO Missouri,MO Benton County 29015,9,Housing Choice Vouchers,3,,Benton County,29015,49,97,49,100,6,20,1.7,82,245,557,9754,5829,18,45,24,6,6,14,2,84,26,94,73,6,24,71,29,57,67,38,2,43,31,24,-1,2,-1,-1,-1,98,-1,2,-1,2,0,20,75,92,106,31,51,18,39,18,5,76,,,,,,MO,,,98.0
County,MO Missouri,MO Bollinger County 29017,9,Housing Choice Vouchers,3,,Bollinger County,29017,24,82,19,96,7,-1,2.8,53,252,450,11020,3951,6,50,28,6,11,26,5,63,24,100,79,21,26,68,37,40,100,21,-1,47,32,21,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,106,89,112,-1,63,37,37,24,3,74,,,,,,MO,,,100.0
County,MO Missouri,MO Boone County 29019,9,Housing Choice Vouchers,3,,Boone County,29019,1167,82,947,99,5,8,2.6,2472,320,577,12847,4921,13,27,23,18,19,36,3,56,22,97,74,4,56,84,56,36,72,18,5,64,20,11,0,65,64,0,0,35,0,0,0,1,1,15,71,92,203,13,40,47,27,22,28,54,,,,,,MO,,,35.0
County,MO Missouri,MO Buchanan County 29021,9,Housing Choice Vouchers,3,,Buchanan County,29021,982,85,839,100,5,29,2.1,1786,297,503,10980,5158,13,33,30,16,8,23,5,67,24,97,68,7,38,80,39,38,32,19,8,47,22,24,4,20,16,0,0,80,-1,3,0,3,1,9,49,99,127,53,31,16,6,21,15,65,,,,,,MO,,,80.0
