sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Beaverhead County,30001,-1,-1,26,-1,4,31,2.2,56,241,345,10.6,4.9,4,58,19,15,4,23,8,69,27,96,73,12,42,81,50,59,100,34,8,54,23,15,0,12,0,4,0,8,9,46,85,113,8,77,15,31,5,16,46,-1,-1,-1,-1,-1,MT,-1,-1,88.0
9,3,VO,-1,Big Horn County,30003,-1,-1,73,-1,4,45,2.9,210,239,328,11.5,3.9,22,44,14,7,14,32,21,34,23,93,77,30,38,78,55,26,60,10,15,55,23,7,0,82,0,82,0,0,14,41,78,100,22,40,38,8,29,17,40,-1,-1,-1,-1,-1,MT,-1,-1,18.0
9,3,VO,-1,Blaine County,30005,-1,-1,45,-1,4,40,3.1,138,215,411,9.5,3.0,24,47,16,7,7,29,42,20,20,96,80,31,47,82,67,15,100,8,20,64,7,9,0,89,0,87,0,2,23,43,89,157,9,31,60,20,13,8,18,-1,-1,-1,-1,-1,MT,-1,-1,11.0
9,3,VO,-1,Broadwater County,30007,-1,-1,13,-1,5,38,2.2,29,267,349,10.3,4.6,15,46,15,15,8,23,0,77,26,92,69,8,38,77,38,45,100,24,0,69,15,15,0,0,0,0,0,0,26,40,92,120,31,38,31,23,3,9,37,-1,-1,-1,-1,-1,MT,-1,-1,100.0
9,3,VO,-1,Carbon County,30009,-1,-1,21,-1,4,43,1.7,35,238,288,11.7,6.8,19,24,43,10,5,38,0,52,26,100,57,0,33,76,33,29,50,20,10,52,19,19,0,5,0,5,0,0,5,20,71,81,24,62,14,38,1,3,17,-1,-1,-1,-1,-1,MT,-1,-1,95.0
9,3,VO,-1,Carter County,30011,-1,-1,4,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,MT,-1,-1,
9,3,VO,-1,Cascade County,30013,-1,-1,630,-1,5,22,2.2,1407,248,364,10.4,4.6,18,44,22,11,5,32,4,57,24,96,72,15,34,76,43,39,88,24,9,55,20,15,0,34,1,28,1,4,20,71,79,97,30,41,29,20,15,22,41,-1,-1,-1,-1,-1,MT,-1,-1,66.0
9,3,VO,-1,Chouteau County,30015,-1,-1,5,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,MT,-1,-1,
9,3,VO,-1,Custer County,30017,-1,-1,82,-1,4,23,1.5,123,212,259,9.3,6.3,10,60,23,5,2,17,0,78,24,98,77,4,22,74,22,74,75,52,5,43,28,24,2,7,1,4,1,1,16,64,77,79,44,37,20,30,5,19,48,-1,-1,-1,-1,-1,MT,-1,-1,93.0
9,3,VO,-1,Daniels County,30019,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,MT,-1,-1,
