gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,MT Montana,MT Beaverhead County 30001,9,Housing Choice Vouchers,3,,Beaverhead County,30001,27,73,21,100,5,10,1.8,38,370,580,13342,7373,-1,38,24,29,10,29,-1,71,28,100,67,5,38,81,38,74,100,47,-1,48,43,10,-1,10,-1,-1,-1,90,-1,10,-1,10,0,23,92,95,139,10,62,29,57,16,8,67,,,,,,MT,,,90.0
County,MT Montana,MT Big Horn County 30003,9,Housing Choice Vouchers,3,,Big Horn County,30003,68,73,53,100,4,17,3.1,165,250,580,10079,3238,20,34,28,6,12,23,28,43,20,96,83,9,62,87,66,19,67,10,15,51,23,11,-1,79,-1,79,-1,21,-1,-1,-1,0,0,45,64,83,135,17,36,47,11,18,48,66,,,,,,MT,,,21.0
County,MT Montana,MT Blaine County 30005,9,Housing Choice Vouchers,3,,Blaine County,30005,50,73,39,100,4,28,3.4,131,206,580,8207,2443,17,51,17,9,6,15,28,46,15,97,92,38,44,85,69,14,100,9,10,69,13,8,3,82,-1,77,-1,18,-1,-1,5,5,0,43,56,97,195,15,38,46,10,22,38,76,,,,,,MT,,,18.0
County,MT Montana,MT Broadwater County 30007,9,Housing Choice Vouchers,3,,Broadwater County,30007,15,74,12,100,5,8,2.3,27,260,573,10380,4613,-1,42,50,8,-1,25,-1,75,22,100,75,8,25,58,33,70,100,33,-1,33,50,17,-1,8,-1,-1,-1,92,-1,8,-1,8,0,42,73,75,209,33,33,33,25,13,6,68,,,,,,MT,,,92.0
County,MT Montana,MT Carbon County 30009,9,Housing Choice Vouchers,3,,Carbon County,30009,31,73,24,100,4,13,1.9,45,357,580,13405,7150,4,17,54,8,17,21,-1,79,28,96,63,4,38,67,42,50,67,36,-1,46,29,25,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,23,70,79,133,29,38,33,29,14,5,79,,,,,,MT,,,100.0
County,MT Montana,MT Carter County 30011,9,Housing Choice Vouchers,3,,Carter County,30011,1,-4,1,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,MT,,,
County,MT Montana,MT Cascade County 30013,9,Housing Choice Vouchers,3,,Cascade County,30013,817,73,621,100,5,22,2.1,1285,272,562,10826,5232,14,40,24,12,9,24,0,72,23,96,74,7,31,70,31,47,76,29,4,45,29,22,1,32,2,25,1,68,0,2,0,3,2,35,84,75,101,37,37,26,21,23,17,50,,,,,,MT,,,68.0
County,MT Montana,MT Chouteau County 30015,9,Housing Choice Vouchers,3,,Chouteau County,30015,13,-4,10,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,MT,,,
County,MT Montana,MT Custer County 30017,9,Housing Choice Vouchers,3,,Custer County,30017,77,73,60,100,5,17,1.6,97,303,580,11709,7243,3,54,25,3,14,17,-1,82,26,92,75,5,15,58,17,73,100,54,2,42,30,27,2,7,-1,5,2,93,-1,-1,-1,0,0,42,97,73,121,50,23,27,30,24,7,60,,,,,,MT,,,93.0
County,MT Montana,MT Dawson County 30021,9,Housing Choice Vouchers,3,,Dawson County,30021,58,73,45,100,5,13,1.2,55,303,580,11997,9816,2,30,50,11,7,9,-1,89,25,98,82,2,9,73,9,85,80,69,-1,18,27,56,9,9,-1,7,-1,91,-1,-1,2,2,2,68,70,51,100,56,31,13,36,16,6,70,,,,,,MT,,,91.0
