sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Beaver County,49001,-1,-1,20,-1,5,40,2.6,52,273,542,12.4,4.8,10,40,30,5,15,30,0,70,23,80,60,25,15,65,20,78,100,37,0,50,40,10,0,10,0,10,0,0,4,27,90,100,35,30,35,25,4,4,31,-1,-1,-1,-1,-1,UT,-1,-1,90.0
9,3,VO,-1,Box Elder County,49003,-1,-1,88,-1,4,34,2.2,192,262,377,10.8,4.9,15,49,18,5,14,24,10,65,22,86,69,11,36,72,41,64,75,32,7,75,14,5,0,14,1,1,0,11,10,34,70,101,28,34,38,24,11,8,66,-1,-1,-1,-1,-1,UT,-1,-1,86.0
9,3,VO,-1,Cache County,49005,-1,-1,487,-1,4,35,2.7,1320,301,392,12.1,4.5,11,36,27,16,10,51,3,43,25,89,61,32,30,59,39,40,78,17,12,73,11,5,0,8,2,1,1,5,9,28,88,138,12,43,46,25,14,19,38,-1,-1,-1,-1,-1,UT,-1,-1,92.0
9,3,VO,-1,Carbon County,49007,-1,-1,233,-1,4,36,2.3,527,243,339,9.8,4.4,18,45,24,12,1,34,4,54,20,88,64,15,34,74,42,35,68,18,11,54,22,13,0,20,0,1,0,19,16,41,91,94,12,48,39,36,14,15,58,-1,-1,-1,-1,-1,UT,-1,-1,80.0
9,3,VO,-1,Daggett County,49009,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,UT,-1,-1,
9,3,VO,-1,Davis County,49011,-1,-1,982,-1,6,32,2.4,2400,323,455,11.6,4.8,16,37,23,12,12,32,5,58,21,98,77,14,41,78,47,42,62,20,9,66,13,12,1,19,4,1,1,13,30,48,93,103,19,38,42,27,13,7,61,-1,-1,-1,-1,-1,UT,-1,-1,81.0
9,3,VO,-1,Duchesne County,49013,-1,-1,94,-1,4,32,2.1,201,272,355,10.8,5.0,14,45,26,12,4,26,6,64,23,84,55,11,38,80,45,53,29,26,6,69,17,7,0,18,0,16,0,2,6,45,89,100,10,49,41,46,11,16,53,-1,-1,-1,-1,-1,UT,-1,-1,82.0
9,3,VO,-1,Emery County,49015,-1,-1,66,-1,6,21,2.2,148,248,433,10.9,5.0,9,36,32,23,0,32,0,65,21,80,50,23,21,74,36,46,56,26,6,56,14,24,3,3,0,2,0,2,43,53,95,130,5,52,44,47,3,5,31,-1,-1,-1,-1,-1,UT,-1,-1,97.0
9,3,VO,-1,Garfield County,49017,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,UT,-1,-1,
9,3,VO,-1,Grand County,49019,-1,-1,59,-1,4,25,1.8,109,275,382,10.0,5.6,15,47,20,17,0,32,3,58,22,95,69,5,37,78,39,42,67,28,5,51,29,15,2,17,2,7,0,8,19,36,85,102,14,59,27,44,11,14,46,-1,-1,-1,-1,-1,UT,-1,-1,83.0
