gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,UT Utah,UT Beaver County 49001,9,Housing Choice Vouchers,3,,Beaver County,49001,19,-5,20,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,UT,,,
County,UT Utah,UT Box Elder County 49003,9,Housing Choice Vouchers,3,,Box Elder County,49003,153,88,160,100,5,19,2.2,347,304,559,11939,5505,6,40,26,16,12,23,1,71,23,98,76,7,36,83,38,66,91,36,4,54,28,14,-1,16,1,-1,1,84,-1,12,2,14,0,11,51,85,125,26,38,37,33,9,15,72,,,,,,UT,,,84.0
County,UT Utah,UT Cache County 49005,9,Housing Choice Vouchers,3,,Cache County,49005,411,88,429,100,4,20,2.4,1051,358,559,13461,5494,6,34,29,16,16,34,1,62,27,95,67,17,28,69,34,56,71,26,3,63,23,11,1,18,3,2,3,82,-1,11,-1,11,0,10,56,93,148,12,36,52,42,26,22,46,,,,,,UT,,,82.0
County,UT Utah,UT Carbon County 49007,9,Housing Choice Vouchers,3,,Carbon County,49007,275,63,169,98,5,20,2.2,373,324,451,11461,5193,11,36,25,13,15,25,2,65,24,98,72,7,37,77,37,43,79,27,7,46,27,20,1,23,-1,2,1,77,-1,20,1,21,0,18,80,91,163,14,47,40,38,17,18,70,,,,,,UT,,,77.0
County,UT Utah,UT Davis County 49011,9,Housing Choice Vouchers,3,,Davis County,49011,1036,96,952,96,6,15,2.3,2220,369,573,13020,5583,7,31,26,18,18,25,1,68,22,99,77,5,41,79,42,51,68,26,2,61,21,16,1,22,5,1,2,78,0,14,0,14,1,33,81,94,114,21,40,39,30,14,20,61,,,,,,UT,,,78.0
County,UT Utah,UT Duchesne County 49013,9,Housing Choice Vouchers,3,,Duchesne County,49013,101,63,65,100,5,15,2.0,132,362,529,14492,7136,6,30,25,14,25,22,-1,77,28,95,65,5,34,83,37,55,79,38,6,49,25,20,2,11,-1,6,2,89,-1,3,-1,3,0,8,76,88,116,14,45,42,43,12,15,66,,,,,,UT,,,89.0
County,UT Utah,UT Emery County 49015,9,Housing Choice Vouchers,3,,Emery County,49015,67,88,59,100,9,34,2.3,138,314,342,12272,5247,7,34,34,10,14,34,7,58,24,98,73,7,42,81,42,34,25,15,8,47,24,20,-1,7,3,-1,-1,93,-1,3,-1,3,2,13,66,95,121,5,46,49,46,9,7,73,,,,,,UT,,,93.0
County,UT Utah,UT Grand County 49019,9,Housing Choice Vouchers,3,,Grand County,49019,69,55,31,83,6,10,2.1,64,297,376,12231,5924,7,36,21,18,18,32,-1,58,27,90,65,-1,42,84,39,42,43,23,6,45,26,23,-1,29,3,13,3,71,-1,10,-1,10,0,25,75,55,113,23,52,26,26,15,17,61,,,,,,UT,,,71.0
County,UT Utah,UT Iron County 49021,9,Housing Choice Vouchers,3,,Iron County,49021,139,78,137,100,5,19,1.6,214,306,485,11852,7587,3,53,25,12,7,12,-1,88,27,96,76,3,17,58,18,85,95,58,5,56,23,15,1,8,1,2,1,92,-1,4,-1,4,1,22,80,90,106,33,26,42,51,21,14,51,,,,,,UT,,,92.0
County,UT Utah,UT Rich County 49033,9,Housing Choice Vouchers,3,,Rich County,49033,1,-4,1,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,UT,,,
