sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Beaver County,49001,-1,-1,19.0,-1.0,4.0,21.0,2.4,45.0,269.0,319.0,11.8,5.0,11.0,37.0,26.0,16.0,11.0,26.0,0.0,74.0,28.0,95.0,58.0,16.0,21.0,74.0,32.0,69.0,100.0,36.0,0.0,53.0,32.0,16.0,0.0,21.0,5.0,11.0,0.0,5.0,13.0,44.0,95.0,108.0,32.0,37.0,32.0,32.0,5,5,40,-1,-1,-1,-1,-1,UT,-1,-1,79.0
9,3,VO,-1,Box Elder County,49003,-1,-1,106.0,-1.0,4.0,27.0,2.1,226.0,289.0,348.0,11.8,5.5,12.0,44.0,18.0,13.0,12.0,25.0,2.0,69.0,23.0,98.0,75.0,11.0,30.0,79.0,36.0,71.0,100.0,37.0,6.0,69.0,21.0,5.0,0.0,13.0,1.0,2.0,0.0,10.0,12.0,41.0,70.0,101.0,28.0,35.0,37.0,30.0,11,8,68,-1,-1,-1,-1,-1,UT,-1,-1,87.0
9,3,VO,-1,Cache County,49005,-1,-1,469.0,-1.0,4.0,25.0,2.6,1203.0,303.0,352.0,12.3,4.8,10.0,35.0,28.0,12.0,14.0,39.0,3.0,57.0,27.0,93.0,65.0,25.0,29.0,63.0,38.0,47.0,72.0,22.0,7.0,70.0,16.0,7.0,0.0,8.0,1.0,1.0,0.0,5.0,12.0,41.0,88.0,142.0,13.0,38.0,49.0,30.0,15,19,36,-1,-1,-1,-1,-1,UT,-1,-1,92.0
9,3,VO,-1,Carbon County,49007,-1,-1,211.0,-1.0,4.0,18.0,2.4,496.0,272.0,361.0,11.1,4.7,19.0,39.0,22.0,13.0,8.0,35.0,1.0,55.0,25.0,94.0,69.0,15.0,38.0,80.0,48.0,31.0,78.0,18.0,9.0,52.0,21.0,18.0,1.0,24.0,1.0,2.0,0.0,21.0,10.0,51.0,92.0,107.0,9.0,51.0,41.0,37.0,14,16,61,-1,-1,-1,-1,-1,UT,-1,-1,76.0
9,3,VO,-1,Daggett County,49009,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,UT,-1,-1,
9,3,VO,-1,Davis County,49011,-1,-1,989.0,-1.0,4.0,14.0,2.4,2383.0,307.0,526.0,12.6,5.3,15.0,35.0,24.0,12.0,14.0,31.0,4.0,57.0,21.0,98.0,76.0,13.0,39.0,79.0,45.0,45.0,59.0,21.0,6.0,65.0,16.0,13.0,2.0,19.0,4.0,1.0,1.0,13.0,21.0,59.0,92.0,106.0,21.0,39.0,41.0,27.0,14,7,60,-1,-1,-1,-1,-1,UT,-1,-1,81.0
9,3,VO,-1,Duchesne County,49013,-1,-1,84.0,-1.0,3.0,32.0,2.1,176.0,283.0,429.0,12.5,5.9,13.0,43.0,17.0,18.0,10.0,30.0,4.0,64.0,30.0,93.0,62.0,8.0,39.0,87.0,45.0,48.0,55.0,26.0,8.0,62.0,17.0,13.0,0.0,10.0,0.0,10.0,0.0,0.0,3.0,58.0,86.0,100.0,5.0,61.0,34.0,43.0,9,14,47,-1,-1,-1,-1,-1,UT,-1,-1,90.0
9,3,VO,-1,Emery County,49015,-1,-1,69.0,-1.0,5.0,23.0,2.2,150.0,286.0,339.0,11.4,5.3,9.0,42.0,29.0,12.0,9.0,20.0,1.0,78.0,27.0,100.0,62.0,16.0,32.0,78.0,43.0,53.0,50.0,28.0,7.0,51.0,16.0,26.0,4.0,6.0,1.0,3.0,0.0,1.0,7.0,58.0,90.0,124.0,7.0,48.0,45.0,42.0,5,7,39,-1,-1,-1,-1,-1,UT,-1,-1,94.0
9,3,VO,-1,Garfield County,49017,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,UT,-1,-1,
9,3,VO,-1,Grand County,49019,-1,-1,51.0,-1.0,7.0,10.0,2.0,101.0,294.0,392.0,11.3,5.8,6.0,49.0,25.0,8.0,12.0,39.0,2.0,57.0,28.0,90.0,65.0,6.0,33.0,76.0,37.0,56.0,60.0,30.0,4.0,47.0,29.0,20.0,2.0,24.0,4.0,14.0,0.0,6.0,10.0,51.0,82.0,100.0,24.0,51.0,25.0,37.0,12,15,47,-1,-1,-1,-1,-1,UT,-1,-1,76.0
