Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2017-12-31,County,IL Illinois,IL Adams County 17001,9,Housing Choice Vouchers,3,,Adams County,17001,220,54,187,100,6,5,2.4,441,294,669,12245,5192,6,33,31,19,11,36,1,55,24,96,71,2,50,84,49,32,70,19,5,54,25,16,-1,57,56,1,-1,43,-1,1,-1,1,2,12,60,97,151,28,38,34,19,24,13,65,,,,,,IL,,,43.0
2017-12-31,County,IL Illinois,IL Alexander County 17003,9,Housing Choice Vouchers,3,,Alexander County,17003,27,-5,13,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,IL,,,
2017-12-31,County,IL Illinois,IL Bond County 17005,9,Housing Choice Vouchers,3,,Bond County,17005,37,-5,17,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,IL,,,
2017-12-31,County,IL Illinois,IL Boone County 17007,9,Housing Choice Vouchers,3,,Boone County,17007,231,60,126,92,4,13,2.5,310,321,481,13061,5309,10,27,27,16,20,36,1,54,25,95,68,3,49,89,51,31,48,15,2,60,20,18,3,40,34,-1,-1,60,-1,6,-1,6,1,62,94,98,108,25,40,36,18,20,35,71,,,,,,IL,,,60.0
2017-12-31,County,IL Illinois,IL Bureau County 17011,9,Housing Choice Vouchers,3,,Bureau County,17011,71,96,71,100,5,6,2.0,140,312,451,12307,6241,12,26,28,22,12,23,3,70,25,99,65,6,34,89,35,39,19,21,1,45,15,38,3,10,4,-1,-1,90,-1,4,1,6,0,76,67,92,180,45,27,28,15,15,11,82,,,,,,IL,,,90.0
2017-12-31,County,IL Illinois,IL Champaign County 17019,9,Housing Choice Vouchers,3,,Champaign County,17019,1826,87,1777,100,8,25,2.5,4464,201,384,15179,6042,4,29,24,17,26,53,5,41,25,95,69,1,57,84,56,23,55,13,6,57,19,18,1,85,82,0,0,14,1,1,0,2,2,13,70,1,143,31,32,37,7,22,44,54,,,,,,IL,,,15.0
2017-12-31,County,IL Illinois,IL Christian County 17021,9,Housing Choice Vouchers,3,,Christian County,17021,173,-5,50,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,IL,,,
2017-12-31,County,IL Illinois,IL Clark County 17023,9,Housing Choice Vouchers,3,,Clark County,17023,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,IL,,,
2017-12-31,County,IL Illinois,IL Clinton County 17027,9,Housing Choice Vouchers,3,,Clinton County,17027,60,92,55,100,5,25,2.4,134,313,403,12291,5045,9,40,24,11,16,25,2,73,20,100,82,7,40,73,38,44,40,23,4,55,24,18,-1,22,15,-1,-1,78,-1,7,-1,7,2,15,49,98,172,31,36,33,15,15,14,76,,,,,,IL,,,78.0
2017-12-31,County,IL Illinois,IL Coles County 17029,9,Housing Choice Vouchers,3,,Coles County,17029,122,53,65,100,6,-1,2.0,130,294,460,11776,5888,8,35,27,18,12,35,-1,57,25,92,65,-1,35,85,31,45,60,29,2,51,32,15,2,63,18,-1,-1,37,9,34,2,45,0,-1,61,97,156,26,43,31,31,27,11,57,,,,,,IL,,,37.0
2017-12-31,County,IL Illinois,IL Cook County 17031,9,Housing Choice Vouchers,3,,Cook County,17031,66749,94,61611,99,10,6,2.3,143087,370,824,13522,5822,16,32,17,13,23,34,4,57,21,94,78,2,41,82,41,26,64,20,2,52,24,23,2,94,86,0,1,6,1,7,0,8,0,17,128,94,115,22,33,45,33,29,86,32,,,,,,IL,,,6.0
2017-12-31,County,IL Illinois,IL Crawford County 17033,9,Housing Choice Vouchers,3,,Crawford County,17033,24,47,11,97,8,-1,2.1,23,301,483,11499,5500,9,27,45,9,9,36,-1,64,23,100,82,9,27,91,27,50,33,22,9,27,36,27,-1,55,-1,-1,-1,45,-1,55,-1,55,0,-1,114,100,189,18,45,36,36,13,5,87,,,,,,IL,,,45.0
2017-12-31,County,IL Illinois,IL Cumberland County 17035,9,Housing Choice Vouchers,3,,Cumberland County,17035,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,IL,,,
2017-12-31,County,IL Illinois,IL DeKalb County 17037,9,Housing Choice Vouchers,3,,DeKalb County,17037,608,99,554,92,4,20,2.4,1302,375,567,14864,6324,7,26,23,19,26,35,1,58,25,96,67,4,46,84,47,45,53,23,3,57,24,16,1,54,50,-1,1,46,-1,4,0,4,1,21,71,96,126,26,36,38,23,30,32,39,,,,,,IL,,,46.0
2017-12-31,County,IL Illinois,IL Douglas County 17041,9,Housing Choice Vouchers,3,,Douglas County,17041,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,IL,,,
2017-12-31,County,IL Illinois,IL DuPage County 17043,9,Housing Choice Vouchers,3,,DuPage County,17043,3371,94,3761,100,5,9,2.3,8594,405,1038,15805,6917,10,25,19,15,31,33,1,60,24,92,68,2,44,86,44,28,39,19,1,51,19,28,3,68,61,0,2,32,0,3,0,4,0,17,101,95,89,32,41,27,14,9,36,47,,,,,,IL,,,32.0
2017-12-31,County,IL Illinois,IL Edgar County 17045,9,Housing Choice Vouchers,3,,Edgar County,17045,75,83,61,98,5,28,2.0,119,325,318,12327,6319,11,36,30,7,16,31,3,66,26,98,69,3,44,80,46,33,47,23,13,41,16,30,2,0,-1,-1,-1,100,-1,-1,-1,0,0,4,57,84,149,26,54,20,23,18,3,78,,,,,,IL,,,100.0
2017-12-31,County,IL Illinois,IL Fayette County 17051,9,Housing Choice Vouchers,3,,Fayette County,17051,18,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,IL,,,
2017-12-31,County,IL Illinois,IL Ford County 17053,9,Housing Choice Vouchers,3,,Ford County,17053,50,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,IL,,,
2017-12-31,County,IL Illinois,IL Franklin County 17055,9,Housing Choice Vouchers,3,,Franklin County,17055,70,78,56,100,4,13,2.2,123,357,336,13815,6290,7,36,25,13,20,38,-1,63,28,93,61,11,25,82,30,28,40,17,2,43,20,36,2,0,-1,-1,-1,100,-1,-1,-1,0,0,60,90,98,192,18,29,54,43,21,3,78,,,,,,IL,,,100.0
2017-12-31,County,IL Illinois,IL Fulton County 17057,9,Housing Choice Vouchers,3,,Fulton County,17057,259,77,201,100,5,21,2.3,454,372,298,14505,6422,4,26,34,22,16,41,-1,58,29,93,63,7,40,75,41,40,41,19,6,58,20,16,1,7,3,1,0,93,0,1,1,3,2,7,50,95,148,24,45,30,24,17,7,81,,,,,,IL,,,93.0
2017-12-31,County,IL Illinois,IL Gallatin County 17059,9,Housing Choice Vouchers,3,,Gallatin County,17059,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,IL,,,
2017-12-31,County,IL Illinois,IL Grundy County 17063,9,Housing Choice Vouchers,3,,Grundy County,17063,131,89,112,96,4,14,2.1,237,397,462,15690,7415,-1,24,30,18,29,37,-1,60,24,99,71,7,38,80,40,43,42,21,3,50,25,22,-1,15,12,1,-1,85,-1,3,-1,3,1,4,66,99,127,32,51,17,13,11,9,69,,,,,,IL,,,85.0
2017-12-31,County,IL Illinois,IL Henderson County 17071,9,Housing Choice Vouchers,3,,Henderson County,17071,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,IL,,,
2017-12-31,County,IL Illinois,IL Henry County 17073,9,Housing Choice Vouchers,3,,Henry County,17073,181,82,147,99,4,17,2.2,327,277,438,11971,5381,9,32,28,21,10,33,2,59,22,99,76,1,45,88,44,33,53,21,1,54,18,26,4,33,27,-1,1,67,-1,5,-1,5,3,38,78,97,167,41,31,28,7,22,14,79,,,,,,IL,,,67.0
2017-12-31,County,IL Illinois,IL Jackson County 17077,9,Housing Choice Vouchers,3,,Jackson County,17077,647,67,418,96,5,22,2.5,1052,284,391,12228,4859,11,34,23,16,16,40,2,50,24,94,71,1,54,86,53,26,49,15,5,62,19,13,1,76,71,0,0,24,3,1,-1,4,0,6,68,97,91,9,40,51,36,34,32,51,,,,,,IL,,,24.0
2017-12-31,County,IL Illinois,IL Jasper County 17079,9,Housing Choice Vouchers,3,,Jasper County,17079,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,IL,,,
2017-12-31,County,IL Illinois,IL Jefferson County 17081,9,Housing Choice Vouchers,3,,Jefferson County,17081,163,79,130,100,5,13,2.7,345,365,460,12720,4793,12,27,30,14,17,39,2,54,25,95,67,4,59,88,58,22,72,14,2,60,15,22,1,68,65,2,-1,32,-1,-1,-1,0,2,2,95,97,204,15,29,55,24,30,32,67,,,,,,IL,,,32.0
2017-12-31,County,IL Illinois,IL Jersey County 17083,9,Housing Choice Vouchers,3,,Jersey County,17083,189,81,158,100,6,27,1.9,301,272,371,11859,6225,10,37,26,14,13,26,2,67,21,97,82,3,38,83,39,46,41,27,11,45,30,14,1,0,-1,-1,-1,100,-1,-1,-1,0,0,4,62,93,128,20,61,18,32,11,3,82,,,,,,IL,,,100.0
2017-12-31,County,IL Illinois,IL Jo Daviess County 17085,9,Housing Choice Vouchers,3,,Jo Daviess County,17085,41,56,18,78,5,-1,1.7,30,280,292,12181,7309,11,22,39,22,6,22,-1,72,24,100,72,-1,33,89,33,46,60,33,6,28,39,28,6,17,17,-1,-1,83,-1,-1,-1,0,0,-1,81,67,159,39,28,33,33,10,4,81,,,,,,IL,,,83.0
2017-12-31,County,IL Illinois,IL Johnson County 17087,9,Housing Choice Vouchers,3,,Johnson County,17087,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,IL,,,
2017-12-31,County,IL Illinois,IL Kane County 17089,9,Housing Choice Vouchers,3,,Kane County,17089,1911,92,1714,98,5,10,2.3,3908,396,851,15818,6937,7,24,23,17,29,30,1,63,24,93,69,2,39,83,40,37,60,25,1,45,20,33,2,74,58,0,2,26,0,9,5,14,0,48,105,98,110,40,25,35,13,18,59,58,,,,,,IL,,,26.0
2017-12-31,County,IL Illinois,IL Kankakee County 17091,9,Housing Choice Vouchers,3,,Kankakee County,17091,827,70,567,97,5,16,2.1,1177,351,528,14291,6885,6,41,18,16,19,30,1,69,27,92,65,0,38,77,38,44,48,24,1,46,30,23,2,69,64,0,0,31,1,3,-1,4,0,7,78,96,147,46,20,35,17,34,57,58,,,,,,IL,,,31.0
2017-12-31,County,IL Illinois,IL Kendall County 17093,9,Housing Choice Vouchers,3,,Kendall County,17093,159,102,307,100,4,13,3.4,1057,547,1897,19371,5626,9,18,14,13,46,47,1,44,23,93,71,3,73,96,75,20,72,14,0,77,14,8,1,79,74,0,0,21,1,3,0,5,0,76,92,98,169,4,28,68,14,7,28,73,,,,,,IL,,,21.0
2017-12-31,County,IL Illinois,IL Knox County 17095,9,Housing Choice Vouchers,3,,Knox County,17095,300,69,203,98,5,15,2.2,453,337,371,13614,6101,10,30,24,14,20,40,1,57,27,91,62,3,49,87,50,30,53,18,4,54,23,19,1,39,33,0,-1,61,0,5,0,6,2,10,77,98,167,17,41,41,34,25,18,64,,,,,,IL,,,61.0
