gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,IL Illinois,IL Adams County 17001,9,Housing Choice Vouchers,3,,Adams County,17001,220,59,202,100,5,25,2.4,486,277,722,11218,4663,6,35,33,16,10,43,1,47,23,98,76,2,53,86,52,32,68,17,5,60,21,14,-1,54,53,-1,-1,46,-1,0,-1,0,1,10,50,96,100,25,41,34,15,24,13,63,,,,,,IL,,,46.0
County,IL Illinois,IL Alexander County 17003,9,Housing Choice Vouchers,3,,Alexander County,17003,13,-4,6,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,IL,,,
County,IL Illinois,IL Bond County 17005,9,Housing Choice Vouchers,3,,Bond County,17005,4,-4,2,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,IL,,,
County,IL Illinois,IL Boone County 17007,9,Housing Choice Vouchers,3,,Boone County,17007,233,65,141,94,4,16,2.4,338,298,510,12390,5169,7,36,30,11,16,38,1,56,26,96,71,3,54,91,55,32,38,17,4,59,18,18,2,36,30,-1,1,64,-1,5,-1,5,0,28,76,94,118,28,39,33,12,15,34,68,,,,,,IL,,,64.0
County,IL Illinois,IL Bureau County 17011,9,Housing Choice Vouchers,3,,Bureau County,17011,71,79,59,100,5,14,2.6,151,333,506,12595,4921,11,33,18,21,18,39,-1,56,25,98,64,10,46,81,47,33,27,17,2,66,14,19,2,14,5,-1,2,86,-1,5,2,7,0,15,63,92,186,29,32,39,8,12,12,81,,,,,,IL,,,86.0
County,IL Illinois,IL Champaign County 17019,9,Housing Choice Vouchers,3,,Champaign County,17019,1813,73,1337,100,7,6,2.9,3892,212,610,13219,4541,12,32,22,15,19,45,18,35,22,97,77,2,65,91,66,19,65,9,3,70,17,9,0,87,85,0,0,13,1,1,0,2,19,4,190,21,150,14,33,54,17,25,49,55,,,,,,IL,,,13.0
County,IL Illinois,IL Christian County 17021,9,Housing Choice Vouchers,3,,Christian County,17021,173,57,94,95,5,29,2.3,212,265,386,10989,4873,10,41,20,18,10,29,3,61,23,98,73,4,48,86,49,28,65,21,5,55,18,21,1,5,5,-1,-1,95,-1,-1,-1,0,0,7,52,100,162,29,38,33,24,21,3,80,,,,,,IL,,,95.0
County,IL Illinois,IL Clark County 17023,9,Housing Choice Vouchers,3,,Clark County,17023,30,-4,6,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,IL,,,
County,IL Illinois,IL Clinton County 17027,9,Housing Choice Vouchers,3,,Clinton County,17027,59,90,55,100,5,25,2.5,135,306,457,12198,4970,4,35,30,28,4,35,-1,64,22,100,87,2,62,87,58,33,62,21,5,56,15,24,-1,20,16,-1,-1,80,-1,4,-1,4,0,2,44,95,195,9,51,40,29,11,14,75,,,,,,IL,,,80.0
County,IL Illinois,IL Coles County 17029,9,Housing Choice Vouchers,3,,Coles County,17029,94,-5,42,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,IL,,,
