gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,AK Alaska,AK Anchorage Municipality 02020,9,Housing Choice Vouchers,3,,Anchorage Borough County,02020,2578,86,2382,100,6,17,2.4,5732,455,1114,17280,7181,11,8,30,21,31,25,8,66,24,97,75,9,37,70,38,38,70,20,3,49,27,20,1,63,27,16,12,36,1,6,1,8,7,10,73,65,96,34,39,27,17,14,52,27,,,,,,AK,,,37.0
County,AK Alaska,AK Fairbanks North Star Borough 02090,9,Housing Choice Vouchers,3,,Fairbanks North Star Borough,02090,465,86,430,100,5,28,1.9,817,430,1114,14443,7602,18,7,31,22,22,22,4,72,23,97,76,8,27,68,30,41,65,26,4,48,30,18,-1,49,15,25,3,51,1,4,0,6,8,25,46,63,131,51,35,14,14,12,37,41,,,,,,AK,,,51.0
County,AK Alaska,AK Juneau City and Borough 02110,9,Housing Choice Vouchers,3,,Juneau Borough County,02110,377,86,348,100,5,25,1.9,645,466,1114,17162,9260,8,5,35,27,25,26,6,67,23,98,82,9,20,61,24,46,53,28,5,47,28,21,1,49,3,37,3,51,-1,4,2,6,5,-1,98,64,151,47,35,18,20,8,35,38,,,,,,AK,,,51.0
County,AK Alaska,AK Kenai Peninsula Borough 02122,9,Housing Choice Vouchers,3,,Kenai Peninsula Borough,02122,404,86,373,100,6,22,1.6,609,466,1114,16625,10182,4,5,37,33,21,17,4,79,28,98,61,6,16,61,18,56,60,36,3,37,29,32,1,17,2,10,2,83,-1,2,0,2,5,-1,62,71,143,42,43,14,31,9,17,71,,,,,,AK,,,83.0
County,AK Alaska,AK Ketchikan Gateway Borough 02130,9,Housing Choice Vouchers,3,,Ketchikan Gateway Borough,02130,109,86,101,100,5,24,1.8,184,433,1114,15541,8531,9,11,37,23,20,18,9,72,24,98,80,7,22,77,29,42,61,29,-1,49,29,23,1,36,2,28,2,64,-1,4,-1,4,5,-1,66,53,149,64,24,12,11,14,41,34,,,,,,AK,,,64.0
County,AK Alaska,AK Kodiak Island Borough 02150,9,Housing Choice Vouchers,3,,Kodiak Island Borough,02150,86,86,79,100,6,16,1.7,135,479,1114,17857,10450,6,-1,42,29,23,29,1,70,31,91,58,5,20,70,22,49,43,27,4,42,19,35,5,37,5,8,22,63,-1,1,1,3,3,-1,59,62,104,65,28,8,14,14,52,52,,,,,,AK,,,63.0
County,AK Alaska,AK Matanuska-Susitna Borough 02170,9,Housing Choice Vouchers,3,,Matanuska-Susitna Borough,02170,469,86,433,100,5,20,2.3,988,482,1114,17681,7749,6,6,29,32,27,19,6,74,27,98,66,11,24,69,27,49,62,25,1,41,24,33,2,17,4,10,1,83,-1,2,0,2,4,-1,73,79,130,29,42,29,31,11,18,71,,,,,,AK,,,83.0
County,AK Alaska,AK North Slope Borough 02185,9,Housing Choice Vouchers,3,,North Slope Borough,02185,2,-4,2,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,AK,,,
County,AK Alaska,AK Petersburg Census Area 02195,9,Housing Choice Vouchers,3,,Petersburg Census Area,02195,55,86,51,100,5,51,1.8,91,374,1114,13017,7295,26,12,24,18,20,37,-1,61,20,100,80,12,14,55,16,29,78,22,12,49,22,18,-1,31,10,16,4,69,-1,2,-1,2,8,-1,64,63,178,53,27,20,16,12,31,76,,,,,,AK,,,69.0
County,AK Alaska,AK Sitka City and Borough 02220,9,Housing Choice Vouchers,3,,Sitka Borough County,02220,35,86,32,100,6,25,1.6,52,440,1114,16164,9947,9,3,25,47,16,6,9,84,27,100,66,3,16,63,16,40,35,23,-1,19,28,53,3,44,3,34,-1,56,-1,6,-1,6,3,-1,48,59,235,72,16,13,6,7,38,52,,,,,,AK,,,56.0
County,AK Alaska,AK Valdez-Cordova Census Area 02261,9,Housing Choice Vouchers,3,,Chugach Census Area County,02261,47,86,43,100,5,40,1.7,73,430,1114,15122,8907,7,16,26,28,23,19,-1,79,25,100,67,16,5,58,7,50,53,32,5,28,33,35,7,23,2,9,5,77,-1,7,-1,7,2,-1,47,37,244,58,23,19,21,7,24,47,,,,,,AK,,,77.0
County,AK Alaska,AK Wrangell City and Borough 02275,9,Housing Choice Vouchers,3,,Wrangell City and Borough,02275,25,86,23,100,6,39,1.7,40,379,1114,14021,8062,14,-1,45,23,18,22,4,70,24,100,70,9,17,57,26,42,75,28,4,61,17,17,-1,39,4,30,4,61,-1,-1,-1,0,22,-1,37,87,106,22,65,13,43,8,28,70,,,,,,AK,,,61.0
County,AK Alaska,AK MISSING 02XXX,9,Housing Choice Vouchers,3,,Missing County,02XXX,8,-4,8,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,AK,,,
