gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,VT Vermont,VT Addison County 50001,9,Housing Choice Vouchers,3,,Addison County,50001,258,81,224,100,6,8,2.1,463,367,732,14058,6801,4,37,25,17,18,26,7,65,24,96,78,10,29,71,34,55,73,33,4,51,26,18,0,4,1,2,1,96,-1,0,-1,0,1,19,108,84,102,50,29,21,8,17,10,57,,,,,,VT,,,96.0
County,VT Vermont,VT Bennington County 50003,9,Housing Choice Vouchers,3,,Bennington County,50003,458,79,382,100,5,10,1.9,711,372,663,13530,7269,2,39,31,15,14,15,6,77,27,96,71,4,25,71,27,69,81,43,5,42,29,25,1,4,3,0,-1,96,0,1,-1,2,0,24,110,83,103,56,28,16,7,22,5,44,,,,,,VT,,,96.0
County,VT Vermont,VT Caledonia County 50005,9,Housing Choice Vouchers,3,,Caledonia County,50005,164,81,143,100,5,8,1.7,239,327,732,12176,7285,2,54,24,13,8,10,6,83,25,96,83,4,21,74,21,72,70,46,2,31,34,33,4,4,1,2,-1,96,-1,1,-1,1,0,39,111,76,116,57,27,15,13,16,5,49,,,,,,VT,,,96.0
County,VT Vermont,VT Chittenden County 50007,9,Housing Choice Vouchers,3,,Chittenden County,50007,2672,85,2680,100,5,20,2.1,5718,395,928,15390,7213,4,34,23,15,24,26,10,62,23,96,76,5,34,69,32,54,59,29,4,51,23,21,2,16,9,2,3,84,0,1,0,2,1,22,86,74,134,42,39,20,12,20,13,38,,,,,,VT,,,84.0
County,VT Vermont,VT Essex County 50009,9,Housing Choice Vouchers,3,,Essex County,50009,28,81,24,100,6,-1,1.8,43,293,732,12312,6872,-1,38,46,8,8,4,8,88,25,100,83,8,13,54,17,85,36,44,-1,29,25,46,4,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,98,54,110,54,29,17,17,19,4,80,,,,,,VT,,,100.0
County,VT Vermont,VT Franklin County 50011,9,Housing Choice Vouchers,3,,Franklin County,50011,680,81,591,100,5,13,2.1,1246,357,732,14088,6682,2,40,23,17,18,16,9,72,22,97,81,8,29,76,35,58,69,35,2,49,23,26,3,6,1,4,-1,94,-1,1,-1,1,2,20,95,72,175,40,39,21,14,13,6,60,,,,,,VT,,,94.0
County,VT Vermont,VT Grand Isle County 50013,9,Housing Choice Vouchers,3,,Grand Isle County,50013,37,81,32,100,5,9,2.4,76,427,732,14470,6093,3,34,31,13,19,34,13,53,21,97,84,6,50,88,47,45,-1,21,6,59,25,9,3,0,-1,-1,-1,100,-1,-1,-1,0,0,8,83,94,243,22,41,38,16,8,5,81,,,,,,VT,,,100.0
County,VT Vermont,VT Lamoille County 50015,9,Housing Choice Vouchers,3,,Lamoille County,50015,140,81,122,100,6,7,2.1,258,386,732,15016,7101,2,35,23,21,19,14,3,83,27,94,68,11,28,70,34,69,79,43,2,42,31,25,2,6,2,1,-1,94,2,2,-1,3,1,36,115,60,165,52,22,26,2,15,5,65,,,,,,VT,,,94.0
County,VT Vermont,VT Orange County 50017,9,Housing Choice Vouchers,3,,Orange County,50017,124,81,108,100,5,9,1.9,202,345,732,13468,7201,1,43,31,14,12,12,7,80,26,98,73,8,19,68,23,66,73,42,-1,43,20,37,4,3,2,1,-1,97,-1,-1,-1,0,1,23,104,81,104,53,30,18,15,14,4,78,,,,,,VT,,,97.0
County,VT Vermont,VT Orleans County 50019,9,Housing Choice Vouchers,3,,Orleans County,50019,123,81,107,100,5,4,1.4,145,320,732,11230,8287,5,49,29,13,5,4,4,91,24,97,82,-1,10,67,9,81,74,63,2,30,33,36,2,2,1,1,-1,98,-1,-1,-1,0,2,61,131,75,123,77,18,6,6,20,4,63,,,,,,VT,,,98.0
