Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2019-12-31,County,VT Vermont,VT Addison County 50001,9,Housing Choice Vouchers,3,,Addison County,50001,258,84,228,100,5,8,1.8,404,378,728,14994,8462,4,22,32,19,22,22,9,67,25,96,71,5,28,66,30,57,69,36,3,44,26,26,1,3,1,0,1,97,-1,0,-1,0,1,16,114,77,73,54,30,17,11,10,10,56,,,,,,VT,,,97.0
2019-12-31,County,VT Vermont,VT Bennington County 50003,9,Housing Choice Vouchers,3,,Bennington County,50003,477,88,601,100,4,38,2.0,1203,369,846,15252,7620,3,24,36,17,21,19,7,72,26,95,72,4,30,71,30,56,81,36,5,39,24,31,2,4,1,0,-1,96,0,2,-1,2,0,68,78,59,81,55,23,21,7,19,5,47,,,,,,VT,,,96.0
2019-12-31,County,VT Vermont,VT Caledonia County 50005,9,Housing Choice Vouchers,3,,Caledonia County,50005,158,84,140,100,5,12,2.0,275,371,728,14977,7624,1,23,41,14,21,19,7,73,25,98,71,11,24,74,29,60,75,38,2,39,25,34,1,2,1,1,-1,98,-1,-1,-1,0,1,34,114,71,117,43,33,24,16,15,5,58,,,,,,VT,,,98.0
2019-12-31,County,VT Vermont,VT Chittenden County 50007,9,Housing Choice Vouchers,3,,Chittenden County,50007,3310,84,3293,100,5,16,2.1,7028,437,912,17817,8348,3,21,29,16,31,29,6,63,24,95,75,7,31,67,31,54,59,30,3,49,20,28,2,19,11,1,5,81,0,1,0,2,1,42,92,67,124,44,36,20,11,19,13,34,,,,,,VT,,,81.0
2019-12-31,County,VT Vermont,VT Essex County 50009,9,Housing Choice Vouchers,3,,Essex County,50009,23,84,20,100,3,10,1.7,33,296,728,11891,7207,5,25,50,15,5,-1,5,95,21,100,85,5,10,50,15,71,62,45,5,15,15,65,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,9,98,40,76,60,25,15,15,12,4,79,,,,,,VT,,,100.0
2019-12-31,County,VT Vermont,VT Franklin County 50011,9,Housing Choice Vouchers,3,,Franklin County,50011,696,84,616,100,6,11,2.1,1290,374,728,15362,7335,5,21,33,16,24,17,7,73,20,93,76,7,31,76,33,53,71,34,2,47,23,29,3,6,0,4,0,94,0,1,0,2,2,11,110,67,147,40,34,26,15,9,6,63,,,,,,VT,,,94.0
2019-12-31,County,VT Vermont,VT Grand Isle County 50013,9,Housing Choice Vouchers,3,,Grand Isle County,50013,43,84,38,100,6,5,3.0,113,377,728,15567,5235,3,33,28,11,25,29,24,42,12,58,50,11,58,87,61,40,33,16,3,66,24,8,3,3,-1,3,-1,97,-1,-1,-1,0,3,5,83,84,191,5,47,47,16,8,5,81,,,,,,VT,,,97.0
2019-12-31,County,VT Vermont,VT Lamoille County 50015,9,Housing Choice Vouchers,3,,Lamoille County,50015,113,84,100,100,5,6,2.0,204,353,728,13965,6846,3,22,41,15,18,11,11,77,24,99,75,7,29,78,35,59,73,39,-1,46,24,30,2,8,3,1,-1,92,1,3,-1,4,1,10,134,68,97,52,25,23,8,17,5,62,,,,,,VT,,,92.0
2019-12-31,County,VT Vermont,VT Orange County 50017,9,Housing Choice Vouchers,3,,Orange County,50017,125,84,110,100,6,6,1.6,174,361,726,14636,9252,2,12,48,24,14,15,4,80,26,98,72,2,20,64,19,68,74,48,2,38,25,35,4,2,-1,2,-1,98,-1,-1,-1,0,2,30,125,80,92,53,36,11,19,12,4,74,,,,,,VT,,,98.0
2019-12-31,County,VT Vermont,VT Orleans County 50019,9,Housing Choice Vouchers,3,,Orleans County,50019,105,84,93,100,5,12,1.5,144,314,728,12611,8145,2,30,47,14,6,5,5,89,23,98,86,5,14,65,15,76,83,54,2,31,30,37,1,5,2,1,-1,95,-1,2,-1,2,1,28,151,81,117,60,28,12,15,16,4,63,,,,,,VT,,,95.0
