Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2017-12-31,County,AZ Arizona,AZ Apache County 04001,9,Housing Choice Vouchers,3,,Apache County,04001,19,90,18,100,9,11,2.4,43,375,497,10861,4546,22,56,-1,-1,22,33,-1,67,25,83,78,-1,50,100,50,60,100,37,-1,50,33,17,-1,83,-1,78,-1,17,-1,6,-1,6,0,21,159,100,163,-1,17,83,56,38,81,66,,,,,,AZ,,,17.0
2017-12-31,County,AZ Arizona,AZ Cochise County 04003,9,Housing Choice Vouchers,3,,Cochise County,04003,746,89,678,100,5,13,1.9,1285,303,434,12025,6345,7,38,28,15,11,17,1,78,27,94,64,5,24,71,25,58,54,32,1,31,25,43,3,58,10,1,1,42,0,45,1,46,1,8,78,90,118,29,39,32,39,27,55,58,,,,,,AZ,,,42.0
2017-12-31,County,AZ Arizona,AZ Coconino County 04005,9,Housing Choice Vouchers,3,,Coconino County,04005,487,91,454,100,5,15,2.1,931,312,792,12816,6249,5,29,30,14,20,29,0,59,25,94,69,6,29,69,31,47,70,29,3,45,27,26,1,43,4,21,0,57,0,16,1,17,0,30,70,65,120,44,35,21,15,22,38,52,,,,,,AZ,,,57.0
2017-12-31,County,AZ Arizona,AZ Gila County 04007,9,Housing Choice Vouchers,3,,Gila County,04007,53,96,64,100,5,13,1.8,115,303,679,11369,6327,2,42,28,18,11,14,-1,75,29,94,55,3,30,78,30,53,93,43,3,33,20,44,5,45,2,2,-1,55,-1,42,-1,42,0,55,60,75,183,25,48,27,36,18,33,65,,,,,,AZ,,,55.0
2017-12-31,County,AZ Arizona,AZ Graham County 04009,9,Housing Choice Vouchers,3,,Graham County,04009,28,87,25,100,5,20,1.9,47,298,449,13221,7032,4,33,33,21,8,12,-1,84,32,92,64,4,28,92,28,60,50,36,-1,32,28,40,4,40,-1,4,-1,60,-1,36,-1,36,0,8,71,100,101,40,36,24,24,17,32,66,,,,,,AZ,,,60.0
2017-12-31,County,AZ Arizona,AZ Maricopa County 04013,9,Housing Choice Vouchers,3,,Maricopa County,04013,13148,93,12579,100,6,10,2.6,32949,344,755,13171,5028,12,31,22,14,21,27,1,63,23,93,72,5,42,79,43,38,71,21,1,52,26,21,1,66,38,2,1,34,2,22,1,25,1,23,111,83,172,35,28,37,11,26,58,51,,,,,,AZ,,,34.0
2017-12-31,County,AZ Arizona,AZ Mohave County 04015,9,Housing Choice Vouchers,3,,Mohave County,04015,394,85,426,100,5,10,1.7,725,293,587,11738,6897,4,35,37,14,9,13,0,79,32,90,49,6,14,54,15,69,75,46,-1,27,38,35,2,18,5,1,1,82,0,9,2,11,0,31,86,77,97,34,40,27,39,19,21,61,,,,,,AZ,,,82.0
2017-12-31,County,AZ Arizona,AZ Navajo County 04017,9,Housing Choice Vouchers,3,,Navajo County,04017,109,90,103,100,7,16,2.4,246,348,497,12449,5213,13,32,29,13,14,26,-1,72,32,86,53,3,46,87,48,52,69,32,1,46,28,25,1,47,8,22,-1,53,2,14,1,17,2,21,81,87,162,18,43,39,32,23,43,68,,,,,,AZ,,,53.0
2017-12-31,County,AZ Arizona,AZ Pima County 04019,9,Housing Choice Vouchers,3,,Pima County,04019,5732,89,5432,100,6,10,2.4,13195,272,600,10517,4329,18,35,21,12,14,25,1,63,21,96,74,5,38,71,39,35,76,21,3,49,26,22,1,65,15,3,1,35,2,42,3,47,1,28,102,75,125,44,28,28,10,29,58,46,,,,,,AZ,,,35.0
2017-12-31,County,AZ Arizona,AZ Pinal County 04021,9,Housing Choice Vouchers,3,,Pinal County,04021,757,79,590,98,7,8,2.7,1612,300,627,11507,4212,14,36,25,14,12,25,1,70,21,98,79,8,46,85,51,35,57,17,2,51,23,24,1,62,27,2,1,38,1,29,1,31,1,43,87,93,185,20,32,48,27,23,52,63,,,,,,AZ,,,38.0
