sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Alachua County,12001,-1,-1,1598.0,-1.0,5.0,14.0,2.7,4265.0,328.0,596.0,12.2,4.5,17.0,34.0,21.0,14.0,15.0,38.0,12.0,47.0,24.0,95.0,70.0,13.0,49.0,86.0,59.0,26.0,71.0,13.0,10.0,63.0,19.0,9.0,0.0,85.0,80.0,0.0,0.0,4.0,11.0,69.0,100.0,231.0,15.0,40.0,45.0,18.0,49,29,32,-1,-1,-1,-1,-1,FL,-1,-1,15.0
9,3,VO,-1,Baker County,12003,-1,-1,132.0,-1.0,4.0,20.0,2.3,306.0,230.0,436.0,10.3,4.5,14.0,45.0,21.0,14.0,5.0,23.0,8.0,67.0,23.0,98.0,75.0,11.0,44.0,77.0,47.0,42.0,68.0,25.0,13.0,50.0,18.0,19.0,1.0,14.0,12.0,0.0,0.0,2.0,10.0,41.0,100.0,92.0,10.0,52.0,39.0,33.0,15,13,41,-1,-1,-1,-1,-1,FL,-1,-1,86.0
9,3,VO,-1,Bay County,12005,-1,-1,807.0,-1.0,5.0,8.0,2.2,1780.0,279.0,493.0,12.3,5.6,7.0,40.0,23.0,17.0,12.0,27.0,7.0,64.0,27.0,93.0,63.0,7.0,45.0,88.0,49.0,34.0,35.0,17.0,8.0,51.0,16.0,25.0,1.0,57.0,55.0,0.0,1.0,1.0,11.0,63.0,100.0,94.0,22.0,42.0,36.0,25.0,28,19,45,-1,-1,-1,-1,-1,FL,-1,-1,43.0
9,3,VO,-1,Bradford County,12007,-1,-1,47.0,-1.0,5.0,15.0,2.3,106.0,272.0,411.0,10.9,4.8,4.0,60.0,11.0,19.0,6.0,30.0,0.0,70.0,27.0,96.0,68.0,19.0,30.0,94.0,45.0,48.0,80.0,25.0,9.0,49.0,32.0,11.0,0.0,57.0,57.0,0.0,0.0,0.0,15.0,75.0,100.0,147.0,4.0,45.0,51.0,51.0,25,15,48,-1,-1,-1,-1,-1,FL,-1,-1,43.0
9,3,VO,-1,Brevard County,12009,-1,-1,1873.0,-1.0,5.0,11.0,2.8,5307.0,295.0,622.0,12.7,4.5,13.0,35.0,22.0,15.0,17.0,33.0,12.0,52.0,23.0,97.0,74.0,15.0,49.0,89.0,62.0,32.0,77.0,14.0,6.0,67.0,14.0,12.0,1.0,76.0,68.0,0.0,0.0,7.0,23.0,65.0,97.0,140.0,16.0,35.0,49.0,16.0,29,16,53,-1,-1,-1,-1,-1,FL,-1,-1,24.0
9,3,VO,-1,Broward County,12011,-1,-1,9641.0,-1.0,5.0,7.0,3.1,29992.0,344.0,955.0,13.9,4.5,17.0,30.0,16.0,13.0,24.0,39.0,14.0,44.0,21.0,96.0,75.0,20.0,50.0,92.0,68.0,20.0,64.0,13.0,3.0,70.0,14.0,13.0,1.0,93.0,81.0,0.0,0.0,12.0,20.0,84.0,98.0,84.0,14.0,42.0,43.0,10.0,67,20,37,-1,-1,-1,-1,-1,FL,-1,-1,7.0
9,3,VO,-1,Calhoun County,12013,-1,-1,27.0,-1.0,4.0,26.0,2.4,66.0,247.0,382.0,10.3,4.2,15.0,44.0,22.0,11.0,7.0,22.0,15.0,63.0,27.0,93.0,63.0,11.0,44.0,93.0,56.0,24.0,50.0,14.0,4.0,67.0,7.0,22.0,4.0,56.0,56.0,0.0,0.0,0.0,12.0,46.0,100.0,136.0,8.0,36.0,56.0,44.0,25,19,42,-1,-1,-1,-1,-1,FL,-1,-1,44.0
9,3,VO,-1,Charlotte County,12015,-1,-1,278.0,-1.0,4.0,16.0,2.2,614.0,278.0,469.0,12.9,5.9,12.0,26.0,33.0,18.0,12.0,27.0,6.0,63.0,29.0,93.0,54.0,6.0,42.0,90.0,47.0,29.0,28.0,15.0,6.0,50.0,14.0,29.0,4.0,40.0,28.0,0.0,0.0,13.0,12.0,37.0,81.0,80.0,33.0,37.0,29.0,12.0,12,10,57,-1,-1,-1,-1,-1,FL,-1,-1,60.0
9,3,VO,-1,Citrus County,12017,-1,-1,118.0,-1.0,5.0,6.0,2.0,237.0,274.0,438.0,10.4,5.2,8.0,48.0,29.0,10.0,4.0,19.0,7.0,74.0,28.0,97.0,64.0,7.0,27.0,80.0,31.0,54.0,62.0,35.0,0.0,42.0,26.0,31.0,2.0,22.0,11.0,0.0,0.0,11.0,23.0,78.0,97.0,115.0,25.0,38.0,37.0,32.0,7,12,59,-1,-1,-1,-1,-1,FL,-1,-1,78.0
9,3,VO,-1,Clay County,12019,-1,-1,233.0,-1.0,3.0,18.0,2.7,622.0,281.0,593.0,11.7,4.5,18.0,36.0,21.0,12.0,14.0,29.0,3.0,65.0,21.0,97.0,76.0,10.0,48.0,88.0,55.0,31.0,71.0,20.0,3.0,63.0,12.0,22.0,3.0,67.0,49.0,0.0,2.0,15.0,14.0,52.0,100.0,121.0,30.0,28.0,42.0,10.0,18,7,57,-1,-1,-1,-1,-1,FL,-1,-1,33.0
