sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Alachua County,12001,-1,-1,1642,-1,4,22,2.8,4558,283,485,11.5,4.1,19,34,19,15,13,40,11,45,23,95,72,14,53,90,65,24,80,12,13,65,15,7,0,86,82,0,0,4,16,57,100,136,13,41,46,18,48,28,31,-1,-1,-1,-1,-1,FL,-1,-1,14.0
9,3,VO,-1,Baker County,12003,-1,-1,134,-1,4,40,2.3,310,230,376,10.3,4.5,10,50,22,14,4,22,7,68,22,94,69,7,45,75,45,41,72,25,15,51,13,22,0,18,17,0,0,1,4,30,99,94,10,50,40,37,13,12,39,-1,-1,-1,-1,-1,FL,-1,-1,82.0
9,3,VO,-1,Bay County,12005,-1,-1,767,-1,5,13,2.4,1826,283,406,11.9,5.0,9,41,25,14,10,33,8,57,27,95,64,9,48,89,55,33,27,14,8,56,16,19,1,57,55,0,0,2,5,52,100,66,20,43,37,17,29,19,46,-1,-1,-1,-1,-1,FL,-1,-1,43.0
9,3,VO,-1,Bradford County,12007,-1,-1,48,-1,5,19,2.4,116,263,374,10.1,4.2,6,58,23,8,4,29,4,67,23,81,60,17,23,96,40,53,60,25,0,60,29,10,0,63,60,0,0,2,39,62,100,142,2,38,60,54,26,16,47,-1,-1,-1,-1,-1,FL,-1,-1,37.0
9,3,VO,-1,Brevard County,12009,-1,-1,1910,-1,6,12,2.9,5457,320,522,12.2,4.3,16,35,21,14,15,36,8,52,23,96,71,15,53,91,66,29,79,13,8,70,12,10,1,77,69,0,0,7,18,50,99,131,13,41,46,15,31,18,51,-1,-1,-1,-1,-1,FL,-1,-1,23.0
9,3,VO,-1,Broward County,12011,-1,-1,9064,-1,5,13,3.2,28643,319,833,13.2,4.2,18,31,17,13,20,41,6,50,23,94,71,19,53,92,71,19,62,12,5,71,12,12,1,93,82,0,0,12,17,71,98,71,14,43,43,7,70,22,35,-1,-1,-1,-1,-1,FL,-1,-1,7.0
9,3,VO,-1,Calhoun County,12013,-1,-1,18,-1,6,28,1.9,34,261,354,9.5,5.0,6,61,28,0,6,28,0,72,21,78,56,11,22,89,33,36,50,21,6,61,11,22,0,39,39,0,0,0,20,43,100,116,0,44,56,72,21,16,34,-1,-1,-1,-1,-1,FL,-1,-1,61.0
9,3,VO,-1,Charlotte County,12015,-1,-1,147,-1,5,30,2.5,368,312,443,13.4,5.3,5,30,25,22,17,41,2,56,31,92,52,16,40,86,52,39,44,21,5,61,18,17,1,45,27,0,0,18,10,38,94,79,29,35,36,7,11,9,58,-1,-1,-1,-1,-1,FL,-1,-1,55.0
9,3,VO,-1,Citrus County,12017,-1,-1,110,-1,4,6,2.0,225,283,381,10.3,5.0,5,54,29,6,5,19,2,79,26,87,60,8,27,76,29,63,57,38,0,48,26,25,1,21,13,0,0,8,46,56,95,106,23,43,35,36,7,12,59,-1,-1,-1,-1,-1,FL,-1,-1,79.0
9,3,VO,-1,Clay County,12019,-1,-1,188,-1,3,27,2.5,462,295,500,12.3,5.0,6,42,26,10,16,35,2,63,24,96,75,9,46,86,52,40,65,22,5,57,15,23,3,56,43,0,3,11,7,47,100,117,29,32,39,14,18,7,57,-1,-1,-1,-1,-1,FL,-1,-1,44.0
