Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2018-12-31,County,NY New York,NY Albany County 36001,9,Housing Choice Vouchers,3,,Albany County,36001,4512,80,3518,98,5,9,2.0,7069,402,603,16194,8059,5,15,35,15,30,31,3,63,23,96,75,2,36,73,35,44,71,29,2,45,25,28,3,65,51,0,1,35,3,9,1,13,1,31,93,81,123,41,27,32,20,27,50,24,,,,,,NY,,,35.0
2018-12-31,County,NY New York,NY Allegany County 36003,9,Housing Choice Vouchers,3,,Allegany County,36003,216,90,197,100,4,19,1.5,292,311,941,11323,7639,5,20,61,9,6,12,7,79,23,99,84,3,13,63,13,81,87,61,2,34,37,27,-1,5,4,-1,-1,95,1,1,-1,1,1,11,77,73,179,55,29,16,25,18,4,69,,,,,,NY,,,95.0
2018-12-31,County,NY New York,NY Bronx County 36005,9,Housing Choice Vouchers,3,,Bronx County,36005,60771,88,52388,98,6,6,2.2,116388,444,1107,17663,7951,6,20,29,13,31,37,9,53,21,95,80,3,33,82,34,31,75,27,1,40,30,30,2,97,31,0,1,3,21,41,3,65,19,27,161,82,77,34,40,26,20,35,95,3,,,,,,NY,,,3.0
2018-12-31,County,NY New York,NY Broome County 36007,9,Housing Choice Vouchers,3,,Broome County,36007,1366,68,918,99,5,9,2.0,1807,367,430,14103,7165,3,12,49,17,19,21,3,73,26,97,69,3,31,76,32,54,64,34,1,42,28,29,4,41,30,1,0,59,3,7,-1,10,0,26,101,91,98,43,31,26,21,27,22,44,,,,,,NY,,,59.0
2018-12-31,County,NY New York,NY Cattaraugus County 36009,9,Housing Choice Vouchers,3,,Cattaraugus County,36009,604,86,520,100,4,16,2.0,1063,360,776,13106,6411,5,18,45,14,17,23,4,69,25,97,72,7,28,67,30,55,83,35,3,44,30,22,1,13,8,2,1,87,1,2,0,3,4,14,77,85,176,32,37,31,28,26,16,56,,,,,,NY,,,87.0
2018-12-31,County,NY New York,NY Cayuga County 36011,9,Housing Choice Vouchers,3,,Cayuga County,36011,991,91,921,100,5,12,2.1,1974,374,728,13799,6438,4,17,43,17,20,25,4,65,25,98,71,4,36,74,37,49,75,30,4,48,27,21,1,21,17,0,-1,79,1,3,0,5,1,37,91,75,140,32,35,32,23,21,18,48,,,,,,NY,,,79.0
2018-12-31,County,NY New York,NY Chautauqua County 36013,9,Housing Choice Vouchers,3,,Chautauqua County,36013,1240,89,1119,100,4,11,2.3,2554,356,811,12777,5598,5,21,46,15,13,20,10,68,24,98,80,6,37,77,40,52,95,32,3,52,26,20,1,53,9,1,0,47,2,40,0,42,1,20,91,84,175,30,33,36,22,29,21,53,,,,,,NY,,,47.0
2018-12-31,County,NY New York,NY Chemung County 36015,9,Housing Choice Vouchers,3,,Chemung County,36015,1153,89,1034,100,4,11,2.2,2309,332,903,13035,5837,8,18,44,14,16,26,3,67,23,98,80,7,35,77,39,49,88,32,3,50,24,23,1,36,30,0,1,64,2,3,0,5,4,23,78,70,135,30,34,36,26,32,20,47,,,,,,NY,,,64.0
2018-12-31,County,NY New York,NY Chenango County 36017,9,Housing Choice Vouchers,3,,Chenango County,36017,346,79,277,100,5,18,1.9,522,319,664,12381,6570,8,20,42,15,15,22,7,66,25,96,70,2,31,70,27,58,86,40,3,47,29,21,1,6,3,-1,0,94,-1,3,-1,3,1,13,92,69,145,54,29,17,11,23,7,47,,,,,,NY,,,94.0
2018-12-31,County,NY New York,NY Clinton County 36019,9,Housing Choice Vouchers,3,,Clinton County,36019,759,92,705,100,5,18,1.8,1300,364,807,13683,7420,4,14,54,13,16,15,4,80,27,97,72,6,23,65,24,72,93,48,2,47,27,24,2,6,3,0,0,94,0,2,0,2,1,18,74,91,119,41,36,23,25,19,8,52,,,,,,NY,,,94.0
