gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,MD Maryland,MD Allegany County 24001,9,Housing Choice Vouchers,3,,Allegany County,24001,605,84,515,100,5,13,2.3,1162,271,764,11012,4881,12,40,26,13,10,20,8,69,18,99,88,7,41,80,44,35,51,21,3,56,21,21,1,8,7,-1,0,92,0,-1,-1,0,0,34,92,93,139,23,41,36,28,19,10,62,,,,,,MD,,,92.0
County,MD Maryland,MD Anne Arundel County 24003,9,Housing Choice Vouchers,3,,Anne Arundel County,24003,2718,80,2115,98,6,4,2.4,5145,454,1002,17607,7238,6,25,21,14,34,43,5,50,25,93,69,3,46,87,48,32,58,20,3,55,19,23,2,76,72,0,2,24,0,1,0,1,0,17,135,91,188,31,30,40,16,11,41,43,,,,,,MD,,,24.0
County,MD Maryland,MD Baltimore County 24005,9,Housing Choice Vouchers,3,,Baltimore County,24005,7259,86,6324,100,6,7,2.3,14357,380,972,15566,6857,6,31,21,15,27,28,6,64,23,96,75,1,44,84,44,39,63,26,2,51,19,28,4,72,70,0,0,28,0,1,0,2,0,52,155,97,115,29,34,37,21,12,53,32,,,,,,MD,,,28.0
County,MD Maryland,MD Calvert County 24009,9,Housing Choice Vouchers,3,,Calvert County,24009,339,94,437,100,4,29,2.2,951,486,1245,18827,8651,2,21,21,15,40,35,1,64,22,98,78,6,29,84,32,40,43,22,0,41,22,36,6,52,51,0,-1,48,-1,1,-1,1,0,130,78,82,244,35,30,34,23,8,24,75,,,,,,MD,,,48.0
County,MD Maryland,MD Caroline County 24011,9,Housing Choice Vouchers,3,,Caroline County,24011,136,84,116,100,5,7,2.6,299,374,764,13987,5427,6,28,29,13,24,31,3,60,22,96,77,4,47,81,44,31,72,21,-1,53,20,27,-1,54,49,-1,1,46,1,3,-1,4,0,76,96,100,214,20,32,48,24,15,26,75,,,,,,MD,,,46.0
County,MD Maryland,MD Carroll County 24013,9,Housing Choice Vouchers,3,,Carroll County,24013,939,94,874,100,5,11,2.0,1716,385,793,14779,7527,5,27,28,19,21,21,3,74,22,98,78,5,30,77,32,55,58,33,3,43,24,30,4,14,10,0,1,86,0,3,-1,3,0,37,83,90,159,40,33,27,21,8,10,70,,,,,,MD,,,86.0
County,MD Maryland,MD Cecil County 24015,9,Housing Choice Vouchers,3,,Cecil County,24015,668,88,603,100,5,23,2.0,1197,362,733,15128,7621,6,28,23,19,25,26,3,71,24,97,72,6,30,71,33,47,60,30,3,41,28,29,2,33,29,1,0,67,0,2,0,3,1,37,69,95,161,42,40,19,17,13,18,56,,,,,,MD,,,67.0
County,MD Maryland,MD Charles County 24017,9,Housing Choice Vouchers,3,,Charles County,24017,926,73,770,100,5,4,2.7,2061,505,1345,18657,6970,5,27,17,13,38,42,3,53,20,97,78,4,54,89,56,27,74,18,1,63,20,16,1,83,81,1,1,17,-1,1,-1,1,0,71,99,98,196,20,23,57,24,10,60,54,,,,,,MD,,,17.0
County,MD Maryland,MD Dorchester County 24019,9,Housing Choice Vouchers,3,,Dorchester County,24019,276,84,235,100,5,15,2.6,620,350,764,13386,5074,8,33,17,18,24,28,6,57,21,97,77,5,51,88,52,31,63,20,1,63,17,18,3,86,83,-1,-1,14,0,2,0,3,0,84,90,99,218,20,33,47,17,26,51,59,,,,,,MD,,,14.0
County,MD Maryland,MD Frederick County 24021,9,Housing Choice Vouchers,3,,Frederick County,24021,1186,89,1044,99,5,3,2.6,2753,445,894,17372,6588,6,26,20,14,35,38,4,54,19,98,84,6,47,88,50,32,73,18,2,58,24,16,1,58,52,1,0,42,1,3,0,4,0,81,96,98,157,21,32,47,21,10,39,36,,,,,,MD,,,42.0
