sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Adams County,42001,-1,-1,504,-1,3,18,2.0,1030,295,377,12.2,6.0,8,38,27,18,10,27,9,63,24,93,65,10,31,82,38,48,30,24,6,47,17,30,3,16,10,0,0,6,13,58,94,120,42,35,23,12,9,9,51,-1,-1,-1,-1,-1,PA,-1,-1,84.0
9,3,VO,-1,Allegheny County,42003,-1,-1,11253,-1,5,18,2.3,26377,267,440,11.1,4.7,20,36,21,12,11,30,16,50,22,96,75,9,49,85,55,31,47,16,13,61,14,11,1,69,67,0,0,1,29,57,91,185,29,37,34,12,36,19,44,-1,-1,-1,-1,-1,PA,-1,-1,31.0
9,3,VO,-1,Armstrong County,42005,-1,-1,256,-1,3,21,1.9,493,253,371,10.0,5.2,11,52,22,10,5,17,7,74,24,96,72,15,18,72,27,67,62,41,4,49,25,21,1,5,4,1,0,0,13,59,86,124,34,37,29,30,3,12,52,-1,-1,-1,-1,-1,PA,-1,-1,95.0
9,3,VO,-1,Beaver County,42007,-1,-1,595,-1,4,15,2.2,1283,257,344,11.4,5.3,11,42,24,14,10,29,9,60,24,97,73,11,36,85,46,45,45,25,3,61,19,17,1,40,39,0,1,1,16,81,88,86,24,42,34,27,18,16,54,-1,-1,-1,-1,-1,PA,-1,-1,60.0
9,3,VO,-1,Bedford County,42009,-1,-1,318,-1,4,9,2.0,640,237,325,9.5,4.7,14,49,26,8,3,21,8,68,21,94,76,14,27,77,32,46,21,22,6,49,19,25,2,2,1,0,0,1,21,72,95,107,44,34,23,11,1,9,50,-1,-1,-1,-1,-1,PA,-1,-1,98.0
9,3,VO,-1,Berks County,42011,-1,-1,1108,-1,5,20,2.5,2823,295,447,11.7,4.6,14,34,27,15,11,24,23,53,21,98,78,12,45,90,56,32,36,18,5,59,12,23,4,60,12,0,0,47,16,47,87,129,32,26,42,10,39,21,20,-1,-1,-1,-1,-1,PA,-1,-1,40.0
9,3,VO,-1,Blair County,42013,-1,-1,990,-1,5,22,1.9,1901,211,304,9.2,4.8,19,47,22,9,2,21,11,64,22,99,79,11,27,74,34,45,45,27,9,55,20,16,1,9,7,0,0,2,15,49,86,87,42,34,24,16,5,22,49,-1,-1,-1,-1,-1,PA,-1,-1,91.0
9,3,VO,-1,Bradford County,42015,-1,-1,236,-1,6,11,1.8,419,239,246,10.0,5.6,6,53,31,9,2,12,2,86,20,79,62,12,16,71,22,70,41,38,3,44,23,30,3,1,0,0,0,0,33,52,85,73,63,27,10,3,3,11,50,-1,-1,-1,-1,-1,PA,-1,-1,99.0
9,3,VO,-1,Bucks County,42017,-1,-1,2679,-1,7,7,1.9,4962,319,581,12.9,7.0,5,38,26,16,14,20,4,76,23,97,76,7,26,76,31,53,50,34,4,43,18,35,4,30,21,0,2,7,14,72,97,85,52,37,11,10,5,2,14,-1,-1,-1,-1,-1,PA,-1,-1,70.0
9,3,VO,-1,Butler County,42019,-1,-1,1227,-1,5,17,2.1,2562,241,466,10.5,5.0,14,45,23,12,5,24,6,67,22,98,78,13,30,76,39,41,45,23,6,57,20,17,2,4,3,0,0,1,21,55,83,101,34,32,35,23,4,15,50,-1,-1,-1,-1,-1,PA,-1,-1,96.0
9,3,VO,-1,Cambria County,42021,-1,-1,517,-1,4,29,2.2,1148,285,286,9.6,4.3,18,46,21,10,4,30,20,47,22,98,78,9,42,85,49,36,68,23,11,57,17,15,1,16,13,0,0,3,6,66,92,198,20,46,35,25,8,17,47,-1,-1,-1,-1,-1,PA,-1,-1,84.0
9,3,VO,-1,Cameron County,42023,-1,-1,14,-1,5,7,2.5,35,370,234,15.6,6.3,0,36,21,21,21,50,0,50,33,79,36,7,64,93,71,38,0,14,7,79,7,7,0,7,7,0,0,0,20,35,93,162,14,57,29,0,1,11,57,-1,-1,-1,-1,-1,PA,-1,-1,93.0
9,3,VO,-1,Carbon County,42025,-1,-1,409,-1,3,16,1.8,755,255,388,11.0,6.0,8,40,32,15,5,13,8,77,21,100,83,11,22,73,27,54,36,30,2,45,22,30,2,2,1,0,0,2,8,60,87,132,46,34,19,15,2,10,42,-1,-1,-1,-1,-1,PA,-1,-1,98.0
9,3,VO,-1,Centre County,42027,-1,-1,644,-1,4,19,2.1,1351,281,417,11.4,5.5,10,43,25,14,9,28,5,65,22,99,78,16,23,68,30,46,47,25,6,54,23,18,2,11,8,1,1,2,14,59,83,102,35,31,34,22,9,20,42,-1,-1,-1,-1,-1,PA,-1,-1,89.0
9,3,VO,-1,Chester County,42029,-1,-1,1333,-1,7,8,2.7,3541,387,685,15.0,5.7,11,29,23,15,23,34,8,55,24,94,72,21,35,79,47,20,31,11,1,58,14,27,3,70,59,0,1,10,20,88,89,159,28,21,51,17,41,16,28,-1,-1,-1,-1,-1,PA,-1,-1,30.0
9,3,VO,-1,Clarion County,42031,-1,-1,432,-1,4,39,2.0,868,253,294,9.3,4.6,17,48,24,9,2,30,11,58,21,91,69,15,28,71,37,38,68,23,12,56,20,12,0,3,1,0,0,2,4,45,96,175,19,57,24,34,2,14,49,-1,-1,-1,-1,-1,PA,-1,-1,97.0
9,3,VO,-1,Clearfield County,42033,-1,-1,312,-1,5,21,1.9,603,259,289,10.0,5.2,13,45,27,13,3,21,7,71,22,85,64,10,30,80,33,51,53,30,5,53,16,26,2,3,1,0,0,1,17,58,74,146,39,34,27,18,2,14,59,-1,-1,-1,-1,-1,PA,-1,-1,97.0
9,3,VO,-1,Clinton County,42035,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,PA,-1,-1,
9,3,VO,-1,Columbia County,42037,-1,-1,403,-1,4,21,1.8,740,262,299,11.3,6.1,7,40,33,17,4,18,7,75,28,98,61,10,26,79,33,55,23,26,8,43,17,32,4,6,3,0,0,2,16,52,74,118,56,30,15,3,3,19,42,-1,-1,-1,-1,-1,PA,-1,-1,94.0
9,3,VO,-1,Crawford County,42039,-1,-1,260,-1,4,18,1.8,458,245,279,9.8,5.6,10,53,24,9,3,18,10,71,23,89,70,11,22,76,28,64,51,37,4,51,22,23,1,7,5,0,0,2,16,63,83,123,57,28,15,7,6,21,44,-1,-1,-1,-1,-1,PA,-1,-1,93.0
9,3,VO,-1,Cumberland County,42041,-1,-1,1170,-1,5,28,1.9,2266,332,380,13.2,6.8,6,29,30,21,13,29,3,68,26,98,66,7,33,77,37,49,28,24,7,50,13,30,3,18,11,1,1,5,16,41,84,103,43,36,21,14,7,10,40,-1,-1,-1,-1,-1,PA,-1,-1,82.0
9,3,VO,-1,Dauphin County,42043,-1,-1,1759,-1,5,26,2.7,4712,300,501,12.5,4.7,16,35,18,14,17,31,19,46,22,97,75,14,50,89,61,30,59,14,7,66,14,13,1,67,56,0,1,9,17,40,93,149,26,31,43,8,40,14,30,-1,-1,-1,-1,-1,PA,-1,-1,33.0
9,3,VO,-1,Delaware County,42045,-1,-1,4144,-1,6,10,3.0,12439,340,685,13.1,4.4,16,32,20,12,19,33,14,49,20,97,81,20,48,90,66,28,54,15,4,73,14,10,1,62,58,0,0,4,27,71,98,181,19,23,59,13,47,17,13,-1,-1,-1,-1,-1,PA,-1,-1,38.0
9,3,VO,-1,Elk County,42047,-1,-1,129,-1,5,26,1.8,237,247,295,9.6,5.2,10,59,21,7,3,21,5,74,19,85,73,9,26,69,33,56,50,34,7,60,19,14,1,3,1,1,0,2,10,55,91,110,37,40,22,25,2,8,70,-1,-1,-1,-1,-1,PA,-1,-1,97.0
9,3,VO,-1,Erie County,42049,-1,-1,1693,-1,5,24,2.3,3895,259,348,10.6,4.6,13,42,26,13,6,23,14,61,23,98,77,12,40,81,47,43,58,23,12,57,15,16,2,27,22,0,0,5,19,42,87,122,29,40,31,16,18,20,44,-1,-1,-1,-1,-1,PA,-1,-1,73.0
9,3,VO,-1,Fayette County,42051,-1,-1,871,-1,7,15,2.2,1876,265,415,10.0,4.6,16,46,23,12,4,24,20,55,21,99,80,15,31,84,41,42,53,27,3,56,19,22,2,18,18,0,0,0,30,78,90,162,23,43,35,30,9,22,49,-1,-1,-1,-1,-1,PA,-1,-1,82.0
9,3,VO,-1,Forest County,42053,-1,-1,26,-1,5,50,1.8,48,280,263,10.8,5.8,23,27,35,12,4,38,12,50,24,81,46,15,35,77,46,22,67,17,8,54,27,12,0,0,0,0,0,0,2,17,96,161,23,58,19,27,4,13,54,-1,-1,-1,-1,-1,PA,-1,-1,100.0
9,3,VO,-1,Franklin County,42055,-1,-1,306,-1,5,18,2.0,621,304,315,11.2,5.6,11,45,23,13,7,16,4,76,21,84,66,9,35,81,39,58,56,31,5,53,19,23,1,26,18,1,1,5,5,53,84,106,37,37,26,17,12,12,44,-1,-1,-1,-1,-1,PA,-1,-1,74.0
