gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,PA Pennsylvania,PA Adams County 42001,9,Housing Choice Vouchers,3,,Adams County,42001,595,86,522,100,6,18,2.0,1057,348,475,13899,6864,5,29,29,21,17,27,3,68,27,96,65,5,35,80,35,45,53,27,3,44,20,32,3,19,11,0,0,81,0,7,0,7,1,18,72,89,117,50,36,14,5,12,13,62,,,,,,PA,,,81.0
County,PA Pennsylvania,PA Allegheny County 42003,9,Housing Choice Vouchers,3,,Allegheny County,42003,13437,84,11070,98,8,9,2.3,25029,315,578,12170,5383,13,37,20,14,16,29,7,60,23,96,75,1,50,84,49,37,74,25,5,59,22,14,1,74,73,0,0,26,1,0,0,1,0,29,97,91,166,30,36,34,16,25,46,52,,,,,,PA,,,26.0
County,PA Pennsylvania,PA Armstrong County 42005,9,Housing Choice Vouchers,3,,Armstrong County,42005,263,100,267,100,5,17,2.0,524,298,474,11915,6071,8,38,28,18,8,13,3,81,27,97,69,3,33,77,31,59,60,35,4,41,24,32,2,3,2,0,-1,97,-1,-1,-1,0,0,9,79,78,145,34,41,25,25,15,3,66,,,,,,PA,,,97.0
County,PA Pennsylvania,PA Beaver County 42007,9,Housing Choice Vouchers,3,,Beaver County,42007,744,83,629,100,5,10,1.9,1225,298,477,12909,6628,6,36,26,18,14,24,2,71,25,98,68,3,34,81,35,50,45,29,4,45,24,28,5,38,37,-1,0,62,-1,0,0,0,2,19,93,83,134,38,33,30,22,20,22,63,,,,,,PA,,,62.0
County,PA Pennsylvania,PA Bedford County 42009,9,Housing Choice Vouchers,3,,Bedford County,42009,306,90,281,100,5,11,1.8,517,316,395,11986,6515,7,39,32,11,10,18,4,78,27,96,71,6,25,74,27,53,43,30,1,43,25,31,1,3,2,-1,-1,97,-1,0,0,1,0,11,85,95,155,59,23,18,5,15,3,70,,,,,,PA,,,97.0
County,PA Pennsylvania,PA Berks County 42011,9,Housing Choice Vouchers,3,,Berks County,42011,1284,75,1120,100,5,11,2.5,2773,373,685,13761,5558,10,28,23,20,19,23,3,72,25,97,68,5,47,88,49,37,46,24,3,51,18,28,5,64,14,0,0,36,4,45,1,50,1,23,89,89,185,34,24,42,15,25,45,32,,,,,,PA,,,36.0
County,PA Pennsylvania,PA Blair County 42013,9,Housing Choice Vouchers,3,,Blair County,42013,1422,79,1129,100,5,11,1.9,2158,281,464,11445,5988,8,41,27,15,9,24,2,69,25,97,70,6,29,69,30,50,62,30,5,48,24,23,1,12,10,0,0,88,0,2,-1,2,0,19,64,81,148,45,29,26,18,23,7,58,,,,,,PA,,,88.0
County,PA Pennsylvania,PA Bradford County 42015,9,Housing Choice Vouchers,3,,Bradford County,42015,265,70,185,100,7,3,1.6,303,296,378,11996,7325,3,45,29,17,6,11,1,88,28,99,69,3,19,72,18,74,59,46,-1,38,24,38,3,1,1,1,-1,99,-1,-1,-1,0,1,39,92,81,91,63,29,9,7,16,4,66,,,,,,PA,,,99.0
County,PA Pennsylvania,PA Bucks County 42017,9,Housing Choice Vouchers,3,,Bucks County,42017,3361,71,2429,100,5,6,1.7,4136,379,701,14625,8589,3,33,26,18,19,17,2,81,24,97,75,2,24,75,24,62,65,45,0,37,26,36,5,33,23,0,1,67,0,7,0,8,1,45,122,98,114,57,32,10,10,7,22,60,,,,,,PA,,,67.0
County,PA Pennsylvania,PA Butler County 42019,9,Housing Choice Vouchers,3,,Butler County,42019,1538,81,1310,100,6,10,2.0,2634,302,602,11996,5966,9,37,25,18,11,19,3,74,23,99,76,3,35,70,33,55,67,36,3,47,30,20,2,8,5,0,0,92,0,2,-1,3,2,17,88,82,148,37,28,34,24,21,6,62,,,,,,PA,,,92.0
