Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2020-12-31,County,MS Mississippi,MS Adams County 28001,9,Housing Choice Vouchers,3,,Adams County,28001,267,97,257,99,5,7,2.7,702,283,472,12724,4658,11,44,21,13,12,31,-1,68,28,92,71,1,59,94,59,32,69,18,1,65,20,14,0,96,96,-1,-1,4,-1,-1,-1,0,0,18,94,99,121,9,35,56,28,37,68,76,,,,,,MS,,,4.0
2020-12-31,County,MS Mississippi,MS Alcorn County 28003,9,Housing Choice Vouchers,3,,Alcorn County,28003,233,92,232,100,5,16,2.1,497,318,463,12423,5799,2,41,39,11,8,25,0,74,29,97,64,3,44,84,46,43,80,25,5,52,19,24,0,46,44,1,-1,54,-1,0,-1,0,0,10,64,98,170,8,54,38,44,18,22,77,,,,,,MS,,,54.0
2020-12-31,County,MS Mississippi,MS Amite County 28005,9,Housing Choice Vouchers,3,,Amite County,28005,36,97,35,99,5,9,2.9,103,267,472,11374,3865,11,46,23,6,14,40,-1,60,25,97,71,-1,63,100,63,21,100,10,3,77,17,3,-1,97,97,-1,-1,3,-1,-1,-1,0,0,18,85,100,117,3,31,66,29,26,46,62,,,,,,MS,,,3.0
2020-12-31,County,MS Mississippi,MS Attala County 28007,9,Housing Choice Vouchers,3,,Attala County,28007,148,99,145,99,6,3,2.7,392,268,512,11090,4102,16,36,24,13,11,26,1,70,25,93,74,2,59,90,60,27,75,18,1,67,15,17,-1,98,97,1,-1,2,-1,-1,-1,0,0,36,87,99,152,6,33,61,39,30,53,74,,,,,,MS,,,2.0
2020-12-31,County,MS Mississippi,MS Bolivar County 28011,9,Housing Choice Vouchers,3,,Bolivar County,28011,374,84,303,97,5,6,3.2,958,328,511,13041,4125,14,31,22,16,17,32,0,68,27,93,63,2,62,96,63,30,81,14,1,69,20,11,-1,100,99,-1,-1,0,0,-1,-1,0,0,61,109,99,136,3,11,86,34,39,86,66,,,,,,MS,,,0.0
2020-12-31,County,MS Mississippi,MS Calhoun County 28013,9,Housing Choice Vouchers,3,,Calhoun County,28013,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,MS,,,
2020-12-31,County,MS Mississippi,MS Carroll County 28015,9,Housing Choice Vouchers,3,,Carroll County,28015,30,85,25,100,7,8,2.6,66,199,438,7462,2827,36,44,16,4,-1,12,-1,88,15,100,92,4,60,100,64,16,83,14,-1,68,8,24,-1,96,96,-1,-1,4,-1,-1,-1,0,0,51,137,100,99,4,24,72,36,15,34,68,,,,,,MS,,,4.0
2020-12-31,County,MS Mississippi,MS Chickasaw County 28017,9,Housing Choice Vouchers,3,,Chickasaw County,28017,89,92,89,100,5,8,2.5,219,341,463,12594,5118,7,38,30,9,16,13,-1,87,28,97,62,-1,56,93,53,36,91,24,3,60,12,25,-1,96,93,-1,-1,4,2,-1,-1,2,0,74,99,100,153,3,38,58,44,23,53,68,,,,,,MS,,,4.0
2020-12-31,County,MS Mississippi,MS Choctaw County 28019,9,Housing Choice Vouchers,3,,Choctaw County,28019,44,85,37,100,5,3,2.2,83,271,438,10251,4570,16,35,35,8,5,14,-1,86,24,100,73,3,57,89,59,53,80,28,-1,62,24,14,-1,92,92,-1,-1,8,-1,-1,-1,0,0,-1,106,100,102,3,32,65,49,27,41,68,,,,,,MS,,,8.0
2020-12-31,County,MS Mississippi,MS Claiborne County 28021,9,Housing Choice Vouchers,3,,Claiborne County,28021,45,93,41,99,8,5,2.5,102,362,596,12824,5155,17,29,22,17,15,24,-1,76,30,85,66,-1,66,93,63,26,71,21,-1,59,24,17,-1,100,98,-1,-1,-1,2,-1,-1,2,0,59,47,100,229,-1,7,93,49,45,89,57,,,,,,MS,,,0.0
