gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,CA California,CA Alameda County 06001,9,Housing Choice Vouchers,3,,Alameda County,06001,23855,93,22769,100,7,3,2.4,54307,477,1148,16812,7049,8,13,36,14,28,31,11,55,22,94,80,7,32,75,34,33,74,24,1,45,25,28,3,87,60,0,19,13,1,6,1,7,1,24,292,95,85,26,39,35,20,20,77,43,,,,,,CA,,,13.0
County,CA California,CA Alpine County 06003,9,Housing Choice Vouchers,3,,Alpine County,06003,1,-4,1,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CA,,,
County,CA California,CA Amador County 06005,9,Housing Choice Vouchers,3,,Amador County,06005,44,99,43,99,5,2,2.5,108,435,609,14159,5637,10,17,43,-1,31,26,14,58,23,95,74,5,44,93,49,40,75,24,-1,56,26,19,-1,14,2,-1,-1,86,-1,12,-1,12,0,12,130,100,195,7,49,44,28,11,16,79,,,,,,CA,,,86.0
County,CA California,CA Butte County 06007,9,Housing Choice Vouchers,3,,Butte County,06007,2056,97,2052,100,5,16,2.4,4894,362,543,13514,5666,5,12,53,15,16,17,10,72,30,95,62,13,26,73,32,59,79,30,2,47,29,22,1,33,8,3,13,67,1,7,1,9,4,32,86,99,63,36,39,25,18,25,28,55,,,,,,CA,,,67.0
County,CA California,CA Calaveras County 06009,9,Housing Choice Vouchers,3,,Calaveras County,06009,40,98,39,99,6,-1,1.7,67,390,622,11367,6617,10,13,64,3,10,15,8,77,21,100,90,3,21,79,21,61,91,43,-1,28,44,28,-1,8,-1,3,-1,92,-1,5,-1,5,0,-1,144,97,168,44,38,18,28,13,16,81,,,,,,CA,,,92.0
County,CA California,CA Colusa County 06011,9,Housing Choice Vouchers,3,,Colusa County,06011,23,87,29,100,5,24,3.0,86,466,719,14334,4834,-1,17,52,21,10,28,10,62,29,100,62,21,28,93,48,42,67,16,10,41,38,10,-1,52,10,-1,-1,48,-1,41,-1,41,0,6,60,100,137,28,41,31,21,14,57,73,,,,,,CA,,,48.0
County,CA California,CA Contra Costa County 06013,9,Housing Choice Vouchers,3,,Contra Costa County,06013,9658,92,9097,100,6,3,2.5,22838,456,1130,16840,6708,8,12,35,15,29,27,9,61,21,96,80,5,40,82,41,37,71,23,2,51,23,24,2,77,61,0,7,23,1,8,0,9,0,33,144,98,117,22,37,40,23,16,70,60,,,,,,CA,,,23.0
County,CA California,CA Del Norte County 06015,9,Housing Choice Vouchers,3,,Del Norte County,06015,583,92,531,99,5,24,2.5,1317,396,507,13863,5589,4,18,43,16,18,23,16,60,30,92,60,16,36,76,44,44,93,24,7,50,25,18,1,26,1,7,12,74,-1,5,1,6,0,11,76,94,150,24,49,27,17,27,31,58,,,,,,CA,,,74.0
County,CA California,CA El Dorado County 06017,9,Housing Choice Vouchers,3,,El Dorado County,06017,369,94,355,100,5,8,2.0,703,419,759,14584,7364,3,6,55,17,19,14,6,79,27,96,70,5,28,72,27,68,83,39,1,39,36,24,1,15,3,2,1,85,0,8,1,10,1,48,110,95,138,35,44,21,26,11,23,71,,,,,,CA,,,85.0
County,CA California,CA Fresno County 06019,9,Housing Choice Vouchers,3,,Fresno County,06019,12588,98,12860,100,6,11,2.9,37908,340,611,11641,3949,16,23,35,13,13,26,24,47,24,96,73,14,44,79,51,26,88,15,5,62,20,13,1,86,31,1,7,14,1,45,1,47,0,16,100,98,96,23,43,34,15,34,76,55,,,,,,CA,,,14.0
County,CA California,CA Glenn County 06021,9,Housing Choice Vouchers,3,,Glenn County,06021,84,97,84,100,5,8,2.3,197,403,543,14278,6088,5,13,46,18,19,24,8,62,30,92,56,7,33,87,37,39,50,19,4,48,32,17,-1,23,2,2,4,77,-1,13,1,14,0,16,58,98,71,27,54,19,24,21,44,72,,,,,,CA,,,77.0
County,CA California,CA Humboldt County 06023,9,Housing Choice Vouchers,3,,Humboldt County,06023,1277,70,938,100,5,9,1.9,1813,367,618,13719,7098,2,11,60,13,14,17,7,75,30,94,66,9,20,71,24,65,82,38,1,40,32,27,2,24,3,7,7,76,0,4,1,6,2,35,109,95,131,45,38,17,20,23,24,60,,,,,,CA,,,76.0
County,CA California,CA Imperial County 06025,9,Housing Choice Vouchers,3,,Imperial County,06025,1966,94,1898,100,6,9,2.4,4607,330,479,12620,5199,6,20,48,14,12,28,9,62,28,96,71,11,32,79,37,24,39,13,2,41,21,36,4,96,2,-1,0,4,0,92,0,93,0,27,106,99,89,40,37,23,11,28,89,56,,,,,,CA,,,4.0
County,CA California,CA Inyo County 06027,9,Housing Choice Vouchers,3,,Inyo County,06027,19,99,19,99,5,5,1.4,27,430,609,14729,10365,-1,-1,68,16,16,16,-1,84,28,95,74,5,11,58,5,83,71,56,-1,32,32,37,5,26,5,-1,-1,74,-1,16,5,21,0,65,92,89,141,53,37,11,26,15,49,44,,,,,,CA,,,74.0
County,CA California,CA Kern County 06029,9,Housing Choice Vouchers,3,,Kern County,06029,3586,85,3069,100,6,9,2.6,8109,342,618,12434,4706,10,19,42,14,15,20,17,59,26,94,68,6,46,81,47,38,81,20,3,55,22,20,1,74,41,1,1,26,1,30,0,31,0,28,90,96,92,25,35,40,21,30,68,60,,,,,,CA,,,26.0
County,CA California,CA Kings County 06031,9,Housing Choice Vouchers,3,,Kings County,06031,683,86,594,100,7,14,2.9,1735,370,655,13689,4687,7,19,39,16,18,26,14,58,28,93,63,10,45,80,47,35,82,19,1,57,20,22,2,72,23,0,2,28,0,45,1,46,0,84,97,99,118,22,31,48,14,21,66,71,,,,,,CA,,,28.0
County,CA California,CA Lake County 06033,9,Housing Choice Vouchers,3,,Lake County,06033,224,96,284,100,5,13,1.9,552,366,882,12297,6327,4,12,62,12,10,11,10,78,28,96,68,4,27,70,26,64,87,38,1,38,39,21,1,25,13,4,1,75,0,6,2,8,4,12,97,96,158,35,41,24,27,32,28,62,,,,,,CA,,,75.0
County,CA California,CA Lassen County 06035,9,Housing Choice Vouchers,3,,Lassen County,06035,79,103,80,98,5,19,2.5,198,334,554,13324,5383,4,15,51,15,15,18,15,66,23,100,78,14,26,73,30,62,88,30,-1,48,31,21,-1,15,1,6,-1,85,-1,8,-1,8,1,22,62,99,173,28,40,33,24,17,25,68,,,,,,CA,,,85.0
County,CA California,CA Los Angeles County 06037,9,Housing Choice Vouchers,3,,Los Angeles County,06037,90959,93,84493,100,6,4,2.2,184326,433,912,14630,6706,9,12,43,16,20,24,13,62,22,97,82,5,28,74,29,36,79,30,1,38,26,36,4,78,47,0,6,22,1,23,0,24,0,45,128,98,65,42,37,21,15,25,82,39,,,,,,CA,,,22.0
County,CA California,CA Madera County 06039,9,Housing Choice Vouchers,3,,Madera County,06039,757,98,762,100,5,9,3.4,2553,364,587,12682,3785,14,25,30,15,15,30,27,43,25,95,70,19,51,82,61,20,77,10,6,66,17,12,1,84,15,1,1,16,1,66,1,67,0,27,81,99,71,16,36,48,13,28,78,73,,,,,,CA,,,16.0
County,CA California,CA Marin County 06041,9,Housing Choice Vouchers,3,,Marin County,06041,2129,93,2003,100,5,6,1.8,3573,450,1273,16919,9485,4,10,47,15,24,25,5,68,19,96,85,2,23,71,22,52,42,29,1,31,30,39,3,40,15,1,9,60,1,13,1,15,1,68,140,90,95,48,35,16,14,11,38,48,,,,,,CA,,,60.0
County,CA California,CA Mariposa County 06043,9,Housing Choice Vouchers,3,,Mariposa County,06043,95,99,93,99,6,5,1.5,139,391,609,13260,8872,4,7,62,14,13,14,4,80,29,92,66,4,15,73,16,64,88,52,-1,31,32,37,-1,12,-1,2,-1,88,-1,9,1,10,0,25,112,97,171,40,49,11,33,18,17,65,,,,,,CA,,,88.0
County,CA California,CA Mendocino County 06045,9,Housing Choice Vouchers,3,,Mendocino County,06045,1149,75,843,97,6,17,2.1,1755,395,647,13466,6468,6,12,53,15,15,20,9,70,30,92,61,11,25,69,30,51,67,29,2,42,29,27,2,22,3,5,1,78,0,12,1,13,1,13,89,96,135,45,36,19,13,23,38,59,,,,,,CA,,,78.0
County,CA California,CA Merced County 06047,9,Housing Choice Vouchers,3,,Merced County,06047,2734,95,2663,100,6,7,3.3,8724,377,624,12890,3935,8,24,36,15,17,24,24,48,26,94,69,19,43,80,53,26,83,14,4,60,18,17,1,78,17,1,10,22,1,48,1,49,1,32,91,99,113,20,30,50,13,30,71,59,,,,,,CA,,,22.0
County,CA California,CA Modoc County 06049,9,Housing Choice Vouchers,3,,Modoc County,06049,6,-4,6,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CA,,,
