Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2019-12-31,County,WV West Virginia,WV Barbour County 54001,9,Housing Choice Vouchers,3,,Barbour County,54001,109,101,114,100,4,29,2.0,224,242,407,9521,4845,10,44,30,8,7,19,1,65,22,97,75,5,36,69,36,47,88,30,4,48,26,21,1,8,6,1,-1,92,-1,1,-1,1,1,5,65,95,143,25,46,30,34,31,5,71,,,,,,WV,,,92.0
2019-12-31,County,WV West Virginia,WV Berkeley County 54003,9,Housing Choice Vouchers,3,,Berkeley County,54003,262,79,216,100,5,19,2.1,449,384,592,16074,7733,5,22,28,15,30,31,-1,65,27,95,64,3,37,72,36,46,41,25,2,44,23,31,1,41,41,-1,-1,59,-1,-1,-1,0,0,20,85,99,153,35,34,31,19,19,19,59,,,,,,WV,,,59.0
2019-12-31,County,WV West Virginia,WV Boone County 54005,9,Housing Choice Vouchers,3,,Boone County,54005,253,97,257,100,5,32,2.0,522,212,423,7617,3750,12,50,20,15,3,18,3,53,18,100,81,6,33,65,27,38,94,23,11,51,26,12,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,6,47,98,167,16,68,15,37,25,2,59,,,,,,WV,,,100.0
2019-12-31,County,WV West Virginia,WV Braxton County 54007,9,Housing Choice Vouchers,3,,Braxton County,54007,57,87,51,100,7,31,2.1,109,275,448,10807,5057,9,51,15,17,9,12,2,78,25,96,76,8,27,78,29,53,95,38,2,41,20,37,-1,2,2,-1,-1,98,-1,-1,-1,0,0,12,71,100,130,35,35,29,16,19,2,72,,,,,,WV,,,98.0
2019-12-31,County,WV West Virginia,WV Brooke County 54009,9,Housing Choice Vouchers,3,,Brooke County,54009,182,54,108,100,5,23,1.9,204,324,348,13007,6886,7,37,26,17,13,40,3,57,25,98,71,7,26,81,31,47,94,32,7,40,36,17,-1,10,9,1,-1,90,-1,-1,-1,0,0,3,68,98,183,51,30,19,9,16,4,77,,,,,,WV,,,90.0
2019-12-31,County,WV West Virginia,WV Cabell County 54011,9,Housing Choice Vouchers,3,,Cabell County,54011,1414,92,1283,99,5,22,2.2,2850,285,503,11333,5102,11,37,25,16,11,26,1,63,25,95,67,5,40,74,38,39,90,24,3,54,23,20,1,25,22,0,0,75,1,1,0,1,2,10,80,89,171,21,39,39,30,34,15,63,,,,,,WV,,,75.0
2019-12-31,County,WV West Virginia,WV Calhoun County 54013,9,Housing Choice Vouchers,3,,Calhoun County,54013,27,51,14,100,6,14,1.8,25,236,392,9800,5488,15,46,23,8,8,14,-1,79,23,93,79,7,36,57,43,22,100,32,14,36,14,36,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,4,115,64,149,29,21,50,43,18,2,67,,,,,,WV,,,100.0
2019-12-31,County,WV West Virginia,WV Clay County 54015,9,Housing Choice Vouchers,3,,Clay County,54015,14,100,14,98,7,14,2.4,33,285,535,9594,4070,14,64,7,14,-1,21,7,71,19,100,93,-1,50,71,43,33,50,21,7,43,36,14,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,12,109,93,264,-1,43,57,57,30,2,65,,,,,,WV,,,100.0
2019-12-31,County,WV West Virginia,WV Doddridge County 54017,9,Housing Choice Vouchers,3,,Doddridge County,54017,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,WV,,,
2019-12-31,County,WV West Virginia,WV Fayette County 54019,9,Housing Choice Vouchers,3,,Fayette County,54019,334,87,298,100,6,16,2.1,636,270,449,9145,4285,11,49,21,13,6,19,1,62,21,98,77,4,40,72,38,38,89,25,3,52,30,15,1,13,12,1,-1,87,-1,0,-1,0,0,12,80,92,159,26,44,30,25,21,8,79,,,,,,WV,,,87.0
2019-12-31,County,WV West Virginia,WV Gilmer County 54021,9,Housing Choice Vouchers,3,,Gilmer County,54021,64,51,33,100,7,15,2.1,68,263,392,10469,5081,25,13,31,25,6,30,-1,64,24,100,67,12,30,73,36,30,50,18,3,48,30,18,-1,3,-1,-1,-1,97,-1,3,-1,3,0,3,48,94,115,30,27,42,24,30,13,61,,,,,,WV,,,97.0
2019-12-31,County,WV West Virginia,WV Grant County 54023,9,Housing Choice Vouchers,3,,Grant County,54023,62,92,53,93,5,25,1.5,77,294,298,11909,8197,2,51,30,9,8,28,2,70,30,98,60,-1,19,58,19,56,74,43,2,32,30,36,2,9,8,-1,-1,91,-1,-1,2,2,0,8,69,87,151,74,13,13,6,17,5,63,,,,,,WV,,,91.0
2019-12-31,County,WV West Virginia,WV Greenbrier County 54025,9,Housing Choice Vouchers,3,,Greenbrier County,54025,215,87,191,100,5,14,1.9,355,273,448,10442,5618,9,42,26,12,10,22,1,66,25,94,69,1,32,76,30,38,75,28,2,45,26,28,1,16,12,2,-1,84,1,2,-1,3,3,10,84,94,116,27,45,28,39,18,6,75,,,,,,WV,,,84.0
2019-12-31,County,WV West Virginia,WV Hampshire County 54027,9,Housing Choice Vouchers,3,,Hampshire County,54027,67,95,63,99,4,22,1.4,90,338,493,14321,10025,2,32,30,22,14,14,-1,86,26,98,70,3,16,73,16,66,72,51,-1,32,29,40,6,10,5,-1,-1,90,2,3,-1,5,3,11,77,97,118,37,46,17,44,22,4,71,,,,,,WV,,,90.0
2019-12-31,County,WV West Virginia,WV Hancock County 54029,9,Housing Choice Vouchers,3,,Hancock County,54029,302,54,179,100,5,27,1.9,343,315,348,12797,6678,6,39,25,20,12,33,5,62,25,97,70,6,36,80,40,41,78,29,4,46,27,23,2,17,16,-1,-1,83,1,1,-1,2,0,3,66,89,173,43,35,22,13,14,6,76,,,,,,WV,,,83.0
2019-12-31,County,WV West Virginia,WV Hardy County 54031,9,Housing Choice Vouchers,3,,Hardy County,54031,27,95,26,99,5,15,1.6,41,376,493,11078,7025,4,52,20,16,8,19,4,73,27,96,65,8,19,73,19,60,50,37,-1,35,42,23,-1,15,15,-1,-1,85,-1,-1,-1,0,0,7,60,96,93,38,50,12,35,14,12,69,,,,,,WV,,,85.0
2019-12-31,County,WV West Virginia,WV Harrison County 54033,9,Housing Choice Vouchers,3,,Harrison County,54033,626,101,650,100,5,42,2.0,1285,284,474,11333,5732,15,35,23,15,11,27,1,68,21,99,78,6,30,71,33,42,81,27,7,47,27,20,0,7,6,-1,0,93,0,1,0,1,0,4,46,82,117,33,45,22,25,19,7,73,,,,,,WV,,,93.0
2019-12-31,County,WV West Virginia,WV Jackson County 54035,9,Housing Choice Vouchers,3,,Jackson County,54035,654,51,340,100,5,34,2.1,699,258,392,10631,5171,17,36,25,15,7,25,-1,71,23,98,74,7,35,76,37,44,43,24,10,48,24,18,0,1,-1,1,0,99,-1,1,-1,1,1,3,52,97,106,14,49,38,42,17,2,70,,,,,,WV,,,99.0
2019-12-31,County,WV West Virginia,WV Jefferson County 54037,9,Housing Choice Vouchers,3,,Jefferson County,54037,66,79,54,100,6,22,1.5,82,377,592,15428,10160,4,28,34,15,19,20,2,76,22,94,83,2,17,67,17,52,35,30,-1,28,17,56,4,31,26,-1,2,69,-1,4,-1,4,0,24,104,100,156,52,31,17,22,13,21,66,,,,,,WV,,,69.0
2019-12-31,County,WV West Virginia,WV Kanawha County 54039,9,Housing Choice Vouchers,3,,Kanawha County,54039,2563,100,2521,98,6,19,2.1,5182,318,535,11481,5585,12,35,23,15,15,28,1,61,23,95,73,2,42,78,40,35,49,20,6,51,23,21,0,33,32,0,0,67,0,1,0,1,1,10,75,94,209,26,44,31,28,23,19,65,,,,,,WV,,,67.0
2019-12-31,County,WV West Virginia,WV Lewis County 54041,9,Housing Choice Vouchers,3,,Lewis County,54041,59,101,61,100,5,30,1.8,111,287,407,11276,6196,3,61,14,15,7,13,2,82,27,97,77,5,25,80,28,73,76,46,2,43,30,26,-1,2,-1,2,-1,98,-1,-1,-1,0,2,5,75,92,123,21,46,33,48,21,2,69,,,,,,WV,,,98.0
2019-12-31,County,WV West Virginia,WV Lincoln County 54043,9,Housing Choice Vouchers,3,,Lincoln County,54043,238,97,242,100,5,34,2.1,499,221,424,8262,4007,11,47,27,10,4,17,3,56,19,99,80,5,37,66,32,35,98,25,9,51,23,17,1,0,-1,-1,-1,100,-1,-1,-1,0,0,4,46,97,137,24,56,20,29,26,1,68,,,,,,WV,,,100.0
2019-12-31,County,WV West Virginia,WV Logan County 54045,9,Housing Choice Vouchers,3,,Logan County,54045,342,91,323,100,6,26,1.8,593,233,450,8414,4583,21,47,21,6,4,12,3,75,20,99,82,3,31,78,31,38,72,27,4,48,25,23,0,4,4,-1,-1,96,-1,-1,-1,0,1,8,59,93,153,29,48,22,36,26,5,68,,,,,,WV,,,96.0
2019-12-31,County,WV West Virginia,WV McDowell County 54047,9,Housing Choice Vouchers,3,,McDowell County,54047,128,91,121,100,6,20,1.7,201,222,450,8636,5199,17,55,18,5,5,11,3,77,21,98,83,2,24,75,22,47,71,34,5,46,26,23,1,26,24,-1,-1,74,-1,2,-1,2,2,12,65,97,132,21,57,22,46,32,19,68,,,,,,WV,,,74.0
