gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,NJ New Jersey,NJ Atlantic County 34001,9,Housing Choice Vouchers,3,,Atlantic County,34001,2381,78,1878,100,5,3,2.6,4819,388,908,14421,5620,12,26,20,15,26,36,8,50,25,91,68,3,51,84,51,25,61,15,2,62,21,14,1,84,68,0,0,16,3,12,1,15,1,31,96,95,161,26,38,35,14,21,67,41,,,,,,NJ,,,16.0
County,NJ New Jersey,NJ Bergen County 34003,9,Housing Choice Vouchers,3,,Bergen County,34003,6392,96,6053,98,6,10,2.0,12016,432,980,16065,8093,6,29,22,16,27,28,4,66,23,95,76,3,28,77,28,37,37,22,1,36,24,39,7,56,25,0,3,44,1,24,2,28,2,54,124,92,95,50,33,17,10,11,52,36,,,,,,NJ,,,44.0
County,NJ New Jersey,NJ Burlington County 34005,9,Housing Choice Vouchers,3,,Burlington County,34005,880,85,775,100,6,1,2.6,2001,419,883,14311,5543,7,35,21,16,21,24,5,68,21,96,81,2,46,86,46,38,79,24,1,53,26,21,1,78,69,1,1,22,1,8,0,9,0,39,131,97,157,36,28,36,12,10,45,54,,,,,,NJ,,,22.0
County,NJ New Jersey,NJ Camden County 34007,9,Housing Choice Vouchers,3,,Camden County,34007,3408,89,2991,99,6,4,2.6,7631,378,834,14244,5583,10,32,20,16,23,32,6,58,21,97,79,2,51,88,50,34,81,23,2,59,23,16,1,88,65,0,0,12,13,9,0,22,0,41,99,95,169,25,37,38,16,25,72,31,,,,,,NJ,,,12.0
County,NJ New Jersey,NJ Cape May County 34009,9,Housing Choice Vouchers,3,,Cape May County,34009,463,92,432,100,6,1,2.1,905,424,905,14553,6947,5,35,19,18,23,22,3,72,24,97,69,4,28,81,31,48,61,31,0,41,31,28,3,36,22,0,0,64,0,12,0,13,1,31,135,74,174,36,39,25,22,14,20,58,,,,,,NJ,,,64.0
County,NJ New Jersey,NJ Cumberland County 34011,9,Housing Choice Vouchers,3,,Cumberland County,34011,1916,86,1672,100,5,3,2.6,4323,370,895,13810,5341,10,34,21,15,20,25,9,64,25,93,71,4,46,84,47,38,75,24,2,56,23,19,1,87,46,1,0,13,1,39,0,40,0,45,124,98,156,23,37,40,16,21,57,56,,,,,,NJ,,,13.0
County,NJ New Jersey,NJ Essex County 34013,9,Housing Choice Vouchers,3,,Essex County,34013,12357,81,10074,100,6,5,2.5,24697,396,906,14997,6117,13,27,18,14,28,36,7,53,20,96,78,2,48,88,48,21,61,17,2,58,22,19,2,96,80,0,0,4,2,13,0,15,5,56,100,88,125,25,32,42,20,26,94,16,,,,,,NJ,,,4.0
County,NJ New Jersey,NJ Gloucester County 34015,9,Housing Choice Vouchers,3,,Gloucester County,34015,2426,88,2067,97,6,7,2.3,4722,376,824,14677,6425,8,32,23,15,22,29,8,63,22,97,77,3,44,84,45,43,76,25,2,59,22,17,1,60,52,0,0,40,1,6,0,8,0,52,84,98,156,40,36,23,8,13,28,67,,,,,,NJ,,,40.0
County,NJ New Jersey,NJ Hudson County 34017,9,Housing Choice Vouchers,3,,Hudson County,34017,8813,87,7878,100,6,5,2.3,17738,392,893,15590,6924,7,33,19,15,26,34,6,60,25,93,71,3,37,85,37,34,62,25,1,44,26,29,3,86,31,0,1,14,2,52,0,54,0,82,119,95,100,33,39,28,15,19,78,10,,,,,,NJ,,,14.0
County,NJ New Jersey,NJ Hunterdon County 34019,9,Housing Choice Vouchers,3,,Hunterdon County,34019,557,89,513,100,5,7,1.6,844,411,988,15713,9550,4,27,29,16,24,19,2,78,20,98,83,3,16,74,17,62,58,42,-1,38,31,31,6,16,10,-1,1,84,0,4,-1,5,0,47,111,95,128,61,26,13,14,8,20,54,,,,,,NJ,,,84.0
