sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Atlantic County,34001,-1,-1,1636,-1,6,21,2.5,4138,365,687,14.6,5.8,10,29,22,15,24,38,9,51,26,93,65,14,44,86,55,26,47,15,3,63,16,18,2,79,65,0,0,14,16,104,95,129,30,37,33,11,60,16,30,-1,-1,-1,-1,-1,NJ,-1,-1,21.0
9,3,VO,-1,Bergen County,34003,-1,-1,5493,-1,6,9,2.0,11122,408,833,15.2,7.5,6,31,24,15,23,30,4,65,21,97,79,12,24,78,33,38,28,20,1,43,20,36,6,48,23,0,2,23,45,91,93,66,48,34,18,9,41,8,30,-1,-1,-1,-1,-1,NJ,-1,-1,52.0
9,3,VO,-1,Burlington County,34005,-1,-1,796,-1,6,15,2.5,1981,410,664,14.5,5.9,7,35,19,14,24,33,6,60,23,96,74,19,32,84,47,38,71,23,1,60,19,20,2,74,65,0,1,8,55,79,97,147,36,32,31,10,30,6,44,-1,-1,-1,-1,-1,NJ,-1,-1,26.0
9,3,VO,-1,Camden County,34007,-1,-1,3050,-1,6,15,2.8,8485,344,655,14.6,5.2,10,31,19,16,24,38,13,49,23,95,74,17,47,91,62,25,58,16,3,70,14,12,1,84,64,0,0,20,59,64,96,118,21,35,44,9,59,19,26,-1,-1,-1,-1,-1,NJ,-1,-1,16.0
9,3,VO,-1,Cape May County,34009,-1,-1,586,-1,5,12,2.2,1301,418,552,14.2,6.4,5,31,25,18,20,24,4,72,27,95,64,14,27,83,39,41,46,24,1,51,21,27,3,31,19,0,0,12,41,86,81,99,31,41,29,20,13,12,52,-1,-1,-1,-1,-1,NJ,-1,-1,69.0
9,3,VO,-1,Cumberland County,34011,-1,-1,1727,-1,5,15,2.7,4637,352,614,13.9,5.2,11,33,19,15,21,30,9,59,28,91,63,19,38,84,52,37,64,22,5,61,18,16,1,85,45,0,0,40,34,78,96,130,24,36,40,12,50,19,45,-1,-1,-1,-1,-1,NJ,-1,-1,15.0
9,3,VO,-1,Essex County,34013,-1,-1,7390,-1,7,15,2.7,19967,378,770,14.7,5.5,14,29,17,14,25,38,13,47,20,97,79,20,40,91,59,19,55,13,3,65,16,16,2,93,79,0,0,14,34,75,87,94,22,34,44,12,87,23,13,-1,-1,-1,-1,-1,NJ,-1,-1,7.0
9,3,VO,-1,Gloucester County,34015,-1,-1,2122,-1,6,13,2.4,4990,364,630,14.8,6.3,8,31,21,17,24,35,9,55,24,95,71,13,40,85,51,33,45,17,6,62,15,17,2,55,49,0,0,5,26,70,98,130,36,37,27,6,21,9,57,-1,-1,-1,-1,-1,NJ,-1,-1,45.0
9,3,VO,-1,Hudson County,34017,-1,-1,7362,-1,6,13,2.4,17851,362,819,14.8,6.1,7,34,19,16,24,38,8,54,26,92,68,18,31,86,46,28,54,19,2,52,22,24,2,83,27,0,1,56,48,79,91,84,27,40,33,14,71,17,7,-1,-1,-1,-1,-1,NJ,-1,-1,17.0
9,3,VO,-1,Hunterdon County,34019,-1,-1,550,-1,3,20,1.6,906,407,760,15.9,9.7,4,25,30,17,24,23,3,72,21,99,81,7,17,78,22,57,39,35,2,45,18,34,7,13,7,0,0,5,16,77,96,129,60,28,12,13,9,4,48,-1,-1,-1,-1,-1,NJ,-1,-1,87.0
9,3,VO,-1,Mercer County,34021,-1,-1,1625,-1,6,17,2.6,4280,367,724,14.8,5.6,8,31,23,13,24,33,10,57,20,98,82,19,36,85,52,35,55,21,2,65,16,17,3,79,68,0,1,11,46,84,86,124,32,27,41,14,61,17,26,-1,-1,-1,-1,-1,NJ,-1,-1,21.0
