sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Alcona County,26001,-1,-1,13,-1,3,8,1.8,23,333,219,13.3,7.5,0,54,23,8,15,15,0,85,32,85,69,8,8,85,15,67,43,52,0,38,8,54,23,8,0,8,0,0,18,44,92,134,31,54,15,31,3,12,80,-1,-1,-1,-1,-1,MI,-1,-1,92.0
9,3,VO,-1,Alger County,26003,-1,-1,37,-1,3,32,2.3,85,215,336,8.7,3.8,27,38,22,14,0,27,30,43,21,100,78,11,49,92,57,22,80,14,5,73,8,14,0,0,0,0,0,0,4,38,78,117,27,49,24,5,10,8,59,-1,-1,-1,-1,-1,MI,-1,-1,100.0
9,3,VO,-1,Allegan County,26005,-1,-1,414,-1,4,11,2.3,971,273,448,10.8,4.6,12,46,24,12,6,26,15,57,21,99,85,14,37,78,48,48,60,24,8,65,16,10,0,22,13,1,0,8,11,40,96,99,23,46,32,22,11,9,57,-1,-1,-1,-1,-1,MI,-1,-1,78.0
9,3,VO,-1,Alpena County,26007,-1,-1,154,-1,3,12,1.9,289,248,302,10.1,5.4,7,52,29,8,3,19,12,68,25,97,77,7,25,72,29,65,59,39,1,58,22,19,1,2,1,1,0,0,12,65,83,98,42,36,23,23,3,12,67,-1,-1,-1,-1,-1,MI,-1,-1,98.0
9,3,VO,-1,Antrim County,26009,-1,-1,51,-1,2,8,1.6,82,269,312,10.8,6.7,4,43,41,8,4,14,8,78,28,98,59,10,18,73,25,72,42,39,0,43,20,37,8,4,0,4,0,0,22,65,80,73,39,47,14,27,3,9,65,-1,-1,-1,-1,-1,MI,-1,-1,96.0
9,3,VO,-1,Arenac County,26011,-1,-1,49,-1,1,16,1.5,72,235,253,9.7,6.6,8,49,31,12,0,12,12,76,25,100,73,2,16,69,16,69,40,50,2,51,27,20,4,8,0,2,0,6,21,52,90,45,49,49,2,20,7,14,66,-1,-1,-1,-1,-1,MI,-1,-1,92.0
9,3,VO,-1,Baraga County,26013,-1,-1,47,-1,4,36,2.3,108,264,259,10.8,4.7,9,49,23,17,2,45,9,47,25,100,68,15,38,87,45,23,63,14,13,53,17,17,0,4,0,4,0,0,8,42,85,78,36,34,30,17,18,10,68,-1,-1,-1,-1,-1,MI,-1,-1,96.0
9,3,VO,-1,Barry County,26015,-1,-1,179,-1,3,25,2.4,434,258,412,10.4,4.3,9,47,31,8,4,29,16,53,20,100,89,20,35,80,48,35,35,16,11,59,16,15,1,6,0,3,0,2,10,36,88,101,37,39,25,9,3,6,74,-1,-1,-1,-1,-1,MI,-1,-1,94.0
9,3,VO,-1,Bay County,26017,-1,-1,342,-1,4,8,2.3,771,279,368,11.0,4.9,10,44,27,11,7,27,17,54,24,96,76,12,38,82,48,46,40,23,5,62,16,17,2,19,11,1,0,8,10,73,87,97,37,35,28,11,11,14,59,-1,-1,-1,-1,-1,MI,-1,-1,81.0
9,3,VO,-1,Benzie County,26019,-1,-1,32,-1,4,16,2.1,66,231,445,9.6,4.6,6,59,25,6,3,25,22,53,23,100,75,3,44,81,47,38,63,23,0,63,13,25,0,6,0,3,0,3,7,34,75,98,38,31,31,19,4,7,63,-1,-1,-1,-1,-1,MI,-1,-1,94.0
