gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,OR Oregon,OR Baker County 41001,9,Housing Choice Vouchers,3,,Baker County,41001,214,91,199,100,5,12,1.9,378,296,514,12172,6408,5,44,27,11,12,20,7,72,28,91,63,7,25,71,27,59,52,34,4,42,27,28,2,8,3,3,-1,92,-1,3,-1,3,1,35,80,79,153,28,51,21,31,22,8,71,,,,,,OR,,,92.0
County,OR Oregon,OR Benton County 41003,9,Housing Choice Vouchers,3,,Benton County,41003,572,96,561,100,4,16,2.1,1171,361,553,12542,6009,7,36,27,16,14,20,6,69,21,99,83,8,31,71,35,55,68,32,3,51,25,21,1,14,3,2,3,86,0,6,0,6,1,27,88,89,131,34,42,24,23,28,21,47,,,,,,OR,,,86.0
County,OR Oregon,OR Clackamas County 41005,9,Housing Choice Vouchers,3,,Clackamas County,41005,1636,88,1510,100,5,12,2.2,3347,392,722,12337,5566,5,43,25,13,15,21,9,65,22,97,79,5,35,79,36,45,61,26,2,51,24,24,2,15,5,3,1,85,-1,6,-1,6,1,30,95,98,128,28,47,26,22,15,20,54,,,,,,OR,,,85.0
County,OR Oregon,OR Clatsop County 41007,9,Housing Choice Vouchers,3,,Clatsop County,41007,346,84,290,99,5,7,1.8,526,341,575,11847,6531,6,39,29,15,11,18,2,76,27,95,63,4,26,76,26,56,66,36,2,38,30,31,2,4,1,1,1,96,-1,2,-1,2,1,39,96,81,101,42,43,14,19,20,16,65,,,,,,OR,,,96.0
County,OR Oregon,OR Columbia County 41009,9,Housing Choice Vouchers,3,,Columbia County,41009,595,84,499,99,5,8,2.1,1023,316,575,11874,5792,5,42,27,14,12,20,7,68,21,97,80,8,27,75,30,50,67,30,1,49,25,25,2,7,1,2,1,93,-1,3,-1,3,1,36,86,97,120,22,49,28,35,18,11,71,,,,,,OR,,,93.0
County,OR Oregon,OR Coos County 41011,9,Housing Choice Vouchers,3,,Coos County,41011,657,82,582,100,6,16,1.6,921,304,480,11213,7086,3,50,29,12,6,11,3,84,29,97,63,6,13,67,14,74,66,49,2,36,33,30,2,10,1,4,2,90,-1,3,0,3,2,11,70,95,104,45,47,8,30,18,15,68,,,,,,OR,,,90.0
County,OR Oregon,OR Crook County 41013,9,Housing Choice Vouchers,3,,Crook County,41013,78,98,78,100,4,14,2.0,154,308,689,11964,6059,3,50,22,19,6,19,6,74,28,95,65,6,29,79,32,59,58,35,-1,47,28,24,1,3,-1,-1,-1,97,-1,3,-1,3,0,12,91,99,143,28,47,24,29,17,12,73,,,,,,OR,,,97.0
County,OR Oregon,OR Curry County 41015,9,Housing Choice Vouchers,3,,Curry County,41015,155,82,137,100,6,16,1.5,208,304,480,11165,7354,3,46,37,10,4,11,5,83,26,99,74,4,15,64,15,73,65,49,1,23,37,39,3,9,1,5,1,91,-1,1,-1,1,3,11,66,88,105,39,45,16,40,13,10,65,,,,,,OR,,,91.0
County,OR Oregon,OR Deschutes County 41017,9,Housing Choice Vouchers,3,,Deschutes County,41017,1057,98,1055,100,4,10,2.2,2280,328,689,12369,5723,7,39,27,12,16,24,7,63,24,94,73,8,33,74,34,49,58,26,4,52,23,21,2,8,2,1,1,92,0,4,0,5,1,7,87,96,128,20,43,36,33,18,15,62,,,,,,OR,,,92.0
County,OR Oregon,OR Douglas County 41019,9,Housing Choice Vouchers,3,,Douglas County,41019,754,85,719,100,5,11,1.8,1300,293,529,11485,6352,6,42,29,14,8,15,7,75,29,94,59,7,21,64,23,59,53,35,4,39,30,27,1,5,1,1,1,95,0,2,-1,2,1,11,56,83,97,45,41,14,22,19,11,63,,,,,,OR,,,95.0
County,OR Oregon,OR Gilliam County 41021,9,Housing Choice Vouchers,3,,Gilliam County,41021,9,-4,8,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,OR,,,
County,OR Oregon,OR Grant County 41023,9,Housing Choice Vouchers,3,,Grant County,41023,25,91,23,100,4,9,1.7,38,331,514,13132,7948,-1,39,39,9,13,26,9,65,34,91,48,-1,26,57,22,53,88,42,-1,39,26,35,-1,4,-1,4,-1,96,-1,-1,-1,0,0,12,91,96,194,39,26,35,39,16,7,68,,,,,,OR,,,96.0
County,OR Oregon,OR Harney County 41025,9,Housing Choice Vouchers,3,,Harney County,41025,43,84,35,96,8,6,2.0,70,364,531,13217,6608,3,46,20,11,20,29,-1,71,32,89,57,6,29,71,29,58,91,37,-1,43,26,31,3,9,-1,3,-1,91,-1,3,3,6,0,23,68,97,215,23,40,37,46,18,12,63,,,,,,OR,,,91.0
County,OR Oregon,OR Hood River County 41027,9,Housing Choice Vouchers,3,,Hood River County,41027,84,88,79,100,5,18,2.2,176,366,551,13918,6247,5,38,21,14,22,38,9,52,26,95,67,13,39,80,46,44,85,25,3,63,18,16,-1,25,4,1,3,75,-1,18,-1,18,3,14,69,89,107,22,49,29,22,10,30,70,,,,,,OR,,,75.0
County,OR Oregon,OR Jackson County 41029,9,Housing Choice Vouchers,3,,Jackson County,41029,2102,94,1982,100,5,19,2.2,4283,340,539,12338,5709,6,39,26,15,13,24,10,64,29,93,60,10,30,71,35,42,62,24,3,51,25,20,1,14,3,2,1,86,0,7,0,8,2,37,75,98,94,36,40,24,18,24,21,55,,,,,,OR,,,86.0
County,OR Oregon,OR Jefferson County 41031,9,Housing Choice Vouchers,3,,Jefferson County,41031,54,98,54,100,5,11,2.7,147,329,689,12379,4547,6,45,22,12,16,26,7,61,28,89,67,11,39,81,41,49,67,23,-1,56,28,17,2,22,2,4,2,78,-1,13,2,15,2,6,78,98,170,6,41,54,35,20,35,58,,,,,,OR,,,78.0
County,OR Oregon,OR Josephine County 41033,9,Housing Choice Vouchers,3,,Josephine County,41033,866,78,749,100,5,18,2.2,1665,289,590,11316,5091,5,49,27,10,9,21,17,60,27,95,66,13,33,79,40,41,70,23,7,49,25,19,1,10,1,3,1,90,-1,5,1,5,1,12,67,94,106,32,48,19,19,23,13,63,,,,,,OR,,,90.0
County,OR Oregon,OR Klamath County 41035,9,Housing Choice Vouchers,3,,Klamath County,41035,757,100,772,100,5,21,2.0,1550,264,486,9850,4906,13,45,25,10,7,19,8,67,24,97,73,5,32,72,32,42,60,24,6,46,26,21,1,18,3,9,1,82,0,4,0,5,2,43,63,92,119,43,39,18,16,27,24,64,,,,,,OR,,,82.0
County,OR Oregon,OR Lake County 41037,9,Housing Choice Vouchers,3,,Lake County,41037,58,100,59,100,5,22,2.0,117,255,486,9890,4987,9,49,28,6,8,15,3,71,23,95,75,2,41,83,39,39,80,27,10,51,14,25,3,5,-1,5,-1,95,-1,-1,-1,0,3,13,66,100,130,32,44,24,14,15,14,71,,,,,,OR,,,95.0
County,OR Oregon,OR Lane County 41039,9,Housing Choice Vouchers,3,,Lane County,41039,3011,89,2696,100,6,5,2.1,5626,326,537,11056,5298,9,45,24,12,11,19,8,68,25,95,71,9,29,75,34,50,70,29,3,49,27,21,1,14,4,3,2,86,0,5,0,6,2,21,103,96,114,37,41,22,18,23,18,54,,,,,,OR,,,86.0
County,OR Oregon,OR Lincoln County 41041,9,Housing Choice Vouchers,3,,Lincoln County,41041,495,97,491,100,5,19,1.9,918,308,567,12153,6500,2,41,29,18,10,19,5,72,28,95,64,3,29,73,28,55,67,35,4,38,26,31,3,5,1,1,1,95,-1,2,-1,2,1,19,76,92,102,39,41,19,22,17,17,65,,,,,,OR,,,95.0
County,OR Oregon,OR Linn County 41043,9,Housing Choice Vouchers,3,,Linn County,41043,1932,96,1886,100,4,14,2.2,4243,352,553,11950,5312,6,41,26,15,12,21,9,66,27,93,64,12,35,79,43,46,64,26,5,51,20,24,1,10,1,3,1,90,0,5,0,6,1,29,74,96,147,26,51,23,21,20,15,59,,,,,,OR,,,90.0
County,OR Oregon,OR Malheur County 41045,9,Housing Choice Vouchers,3,,Malheur County,41045,331,84,267,96,7,6,2.5,662,300,531,11432,4611,5,47,21,18,9,20,15,60,27,96,64,9,40,73,40,44,86,26,5,49,18,27,1,41,1,1,-1,59,-1,39,-1,39,0,33,67,96,166,18,48,34,31,34,47,61,,,,,,OR,,,59.0
County,OR Oregon,OR Marion County 41047,9,Housing Choice Vouchers,3,,Marion County,41047,4047,87,3617,100,6,9,2.4,8782,337,554,12463,5133,5,44,24,13,13,24,15,59,26,94,69,9,40,79,43,39,56,21,5,53,20,22,2,26,4,2,3,74,0,17,0,18,2,24,78,98,102,28,45,27,17,23,37,56,,,,,,OR,,,74.0
County,OR Oregon,OR Morrow County 41049,9,Housing Choice Vouchers,3,,Morrow County,41049,34,91,31,99,5,23,2.4,75,320,513,12830,5303,3,39,23,23,13,29,6,65,30,94,58,3,39,68,35,37,33,16,-1,39,26,35,3,6,3,-1,-1,94,-1,3,-1,3,0,14,68,81,159,35,29,35,26,16,32,59,,,,,,OR,,,94.0
County,OR Oregon,OR Multnomah County 41051,9,Housing Choice Vouchers,3,,Multnomah County,41051,8940,92,8593,100,8,6,2.2,18625,397,657,11174,5155,7,46,24,11,12,19,11,63,19,98,84,7,28,68,31,45,73,28,1,46,29,24,1,47,32,3,5,53,1,5,1,7,3,46,101,89,154,40,35,26,18,23,34,47,,,,,,OR,,,53.0
County,OR Oregon,OR Polk County 41053,9,Housing Choice Vouchers,3,,Polk County,41053,850,98,842,100,5,23,2.8,2381,327,584,12153,4298,6,42,21,14,16,27,19,48,25,94,69,19,46,78,54,28,67,14,9,61,15,15,1,19,1,2,1,81,-1,14,0,14,1,14,68,99,128,15,52,33,14,18,21,64,,,,,,OR,,,81.0
County,OR Oregon,OR Sherman County 41055,9,Housing Choice Vouchers,3,,Sherman County,41055,15,88,14,100,6,21,1.6,22,381,551,14372,9146,-1,21,21,43,14,14,-1,86,32,100,43,-1,29,71,29,71,57,45,-1,29,21,50,14,0,-1,-1,-1,100,-1,-1,-1,0,0,12,70,100,115,57,29,14,14,22,8,65,,,,,,OR,,,100.0
County,OR Oregon,OR Tillamook County 41057,9,Housing Choice Vouchers,3,,Tillamook County,41057,155,84,130,99,6,4,1.9,248,312,575,11474,6014,6,41,30,16,7,12,2,82,27,98,66,8,21,77,25,55,72,37,1,33,22,44,5,4,-1,2,1,96,-1,1,-1,1,1,45,92,75,104,43,35,22,18,19,17,70,,,,,,OR,,,96.0
County,OR Oregon,OR Umatilla County 41059,9,Housing Choice Vouchers,3,,Umatilla County,41059,286,91,258,99,6,17,2.2,560,294,513,12175,5609,4,44,27,16,9,21,8,70,25,97,74,9,36,78,38,47,50,24,7,46,22,25,1,17,2,4,0,83,-1,11,-1,11,1,11,61,97,118,25,45,30,28,16,32,64,,,,,,OR,,,83.0
County,OR Oregon,OR Union County 41061,9,Housing Choice Vouchers,3,,Union County,41061,417,91,387,100,5,19,2.3,886,306,514,12265,5357,6,41,25,15,13,25,9,62,28,93,67,14,31,68,33,51,71,28,4,50,26,19,1,7,2,1,1,93,-1,2,1,2,0,36,74,85,148,33,34,33,21,18,9,63,,,,,,OR,,,93.0
County,OR Oregon,OR Wallowa County 41063,9,Housing Choice Vouchers,3,,Wallowa County,41063,68,91,63,100,5,13,1.8,114,321,514,11337,6265,2,52,27,8,12,13,8,75,27,94,67,6,29,67,27,56,56,32,3,43,25,29,2,6,2,2,2,94,-1,2,-1,2,0,40,72,97,184,30,43,27,38,14,6,75,,,,,,OR,,,94.0
County,OR Oregon,OR Wasco County 41065,9,Housing Choice Vouchers,3,,Wasco County,41065,447,88,419,100,5,23,2.2,928,354,551,12681,5725,4,41,25,14,16,26,4,65,28,93,65,17,23,72,35,52,63,27,5,47,24,23,2,14,1,1,2,86,0,10,1,11,1,17,71,96,83,40,37,23,14,18,23,63,,,,,,OR,,,86.0
County,OR Oregon,OR Washington County 41067,9,Housing Choice Vouchers,3,,Washington County,41067,2772,95,2861,100,5,12,2.3,6467,332,802,12473,5518,5,39,27,13,16,19,8,66,22,97,79,8,29,72,32,54,71,30,2,50,25,24,2,31,11,1,5,69,0,14,0,14,1,36,100,97,107,35,37,28,18,17,36,48,,,,,,OR,,,69.0
County,OR Oregon,OR Wheeler County 41069,9,Housing Choice Vouchers,3,,Wheeler County,41069,1,-4,1,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,OR,,,
County,OR Oregon,OR Yamhill County 41071,9,Housing Choice Vouchers,3,,Yamhill County,41071,1340,98,1340,100,5,18,2.4,3230,350,647,12931,5364,8,35,24,14,19,27,9,58,22,96,74,14,33,73,39,41,43,19,4,55,20,21,1,17,1,2,1,83,0,12,0,12,2,43,81,98,116,23,49,29,24,19,26,58,,,,,,OR,,,83.0
County,OR Oregon,OR MISSING 41XXX,9,Housing Choice Vouchers,3,,Missing County,41XXX,118,91,110,100,5,7,2.5,273,22,594,10620,4279,5,51,23,7,14,16,22,51,-1,-1,-1,12,38,85,45,45,38,21,9,57,26,7,-1,15,8,1,-1,84,1,5,-1,6,3,17,182,5,131,47,37,15,11,-1,-1,-1,,,,,,OR,,,85.0
