Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2015-12-31,County,OR OREGON,OR GILLIAM COUNTY 41021,9,Housing Choice Vouchers,3,,Gilliam County,41021,7,-4,6,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,OR,,,
2015-12-31,County,OR OREGON,OR WHEELER COUNTY 41069,9,Housing Choice Vouchers,3,,Wheeler County,41069,3,-4,3,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,OR,,,
2015-12-31,County,OR OREGON,OR SHERMAN COUNTY 41055,9,Housing Choice Vouchers,3,,Sherman County,41055,16,99,16,100,6,19,1.9,31,427,519,16239,8381,-1,19,19,31,31,25,-1,75,35,94,38,6,31,75,38,50,75,39,6,31,13,50,19,0,-1,-1,-1,100,-1,-1,-1,0,0,14,65,100,141,44,38,19,13,22,8,68,,,,,,OR,,,100.0
2015-12-31,County,OR OREGON,OR CROOK COUNTY 41013,9,Housing Choice Vouchers,3,,Crook County,41013,81,100,81,100,5,12,2.0,165,312,627,12114,5947,1,45,21,23,9,19,4,73,29,95,62,6,27,77,27,63,59,35,1,42,30,27,2,4,-1,-1,-1,96,-1,4,-1,4,0,6,93,99,114,31,46,23,26,20,12,72,,,,,,OR,,,96.0
2015-12-31,County,OR OREGON,OR GRANT COUNTY 41023,9,Housing Choice Vouchers,3,,Grant County,41023,24,96,23,100,6,17,1.7,40,308,497,11272,6482,-1,45,36,9,9,22,4,70,28,96,52,4,26,52,26,40,88,35,4,43,17,35,-1,4,-1,4,-1,96,-1,-1,-1,0,0,46,86,96,214,35,30,35,43,17,7,67,,,,,,OR,,,96.0
2015-12-31,County,OR OREGON,OR LAKE COUNTY 41037,9,Housing Choice Vouchers,3,,Lake County,41037,48,100,49,100,5,10,1.8,88,234,499,9313,5186,9,49,28,7,7,12,-1,76,22,98,80,-1,33,76,29,41,76,32,4,41,20,35,4,4,-1,4,-1,96,-1,-1,-1,0,2,25,77,98,124,37,43,20,20,20,14,69,,,,,,OR,,,96.0
2015-12-31,County,OR OREGON,OR TILLAMOOK COUNTY 41057,9,Housing Choice Vouchers,3,,Tillamook County,41057,165,84,142,100,6,18,1.7,241,294,570,11164,6578,5,43,31,10,10,15,-1,80,28,93,65,6,18,76,22,63,71,43,-1,30,28,42,4,4,-1,2,1,96,-1,1,-1,1,1,31,88,73,93,48,35,17,21,18,17,70,,,,,,OR,,,96.0
2015-12-31,County,OR OREGON,OR CLATSOP COUNTY 41007,9,Housing Choice Vouchers,3,,Clatsop County,41007,362,84,312,100,4,17,1.8,566,337,570,12420,6846,6,37,29,17,11,22,4,71,28,95,61,4,25,77,26,57,60,35,1,38,30,31,1,6,1,1,1,94,-1,3,-1,3,1,31,92,81,95,43,43,14,19,19,16,64,,,,,,OR,,,94.0
2015-12-31,County,OR OREGON,OR COLUMBIA COUNTY 41009,9,Housing Choice Vouchers,3,,Columbia County,41009,603,84,520,100,6,16,2.0,1014,307,570,11916,6111,7,41,25,14,13,16,7,69,21,97,81,7,25,72,27,53,68,33,1,43,29,28,2,6,1,1,1,94,-1,3,0,3,1,36,85,96,94,23,51,26,36,18,11,70,,,,,,OR,,,94.0
2015-12-31,County,OR OREGON,OR DOUGLAS COUNTY 41019,9,Housing Choice Vouchers,3,,Douglas County,41019,761,104,803,100,5,28,1.8,1472,293,469,11540,6295,6,41,32,15,7,18,6,74,28,97,62,7,23,66,25,56,52,33,4,40,29,27,1,6,1,1,1,94,0,3,0,3,1,15,53,84,95,44,42,14,22,21,11,62,,,,,,OR,,,94.0
2015-12-31,County,OR OREGON,OR WALLOWA COUNTY 41063,9,Housing Choice Vouchers,3,,Wallowa County,41063,69,96,66,100,6,11,1.8,116,313,497,11917,6780,3,46,28,14,9,14,8,77,29,94,59,5,30,67,29,55,58,34,2,47,23,29,2,6,2,2,2,94,-1,2,-1,2,0,7,74,97,179,27,52,21,39,13,6,75,,,,,,OR,,,94.0
2015-12-31,County,OR OREGON,OR CURRY COUNTY 41015,9,Housing Choice Vouchers,3,,Curry County,41015,151,78,134,100,5,13,1.4,194,314,500,11476,7927,2,48,32,12,5,10,1,86,28,96,67,3,11,59,10,75,62,51,1,19,40,40,4,7,1,4,1,93,-1,1,-1,1,1,11,72,90,114,40,46,13,43,16,10,61,,,,,,OR,,,93.0
2015-12-31,County,OR OREGON,OR LINCOLN COUNTY 41041,9,Housing Choice Vouchers,3,,Lincoln County,41041,496,100,497,100,5,18,1.9,922,321,582,12916,6962,3,39,28,18,13,20,5,72,28,93,62,2,31,74,29,54,62,34,3,40,24,33,2,7,1,2,1,93,-1,3,-1,3,1,14,73,93,97,38,43,19,25,17,17,64,,,,,,OR,,,93.0
2015-12-31,County,OR OREGON,OR BAKER COUNTY 41001,9,Housing Choice Vouchers,3,,Baker County,41001,213,96,204,100,5,15,1.9,392,280,497,11451,5959,4,45,32,12,7,16,9,72,28,95,64,6,27,71,28,57,57,34,5,41,26,28,2,9,2,3,-1,91,-1,4,-1,4,0,31,80,81,157,30,49,22,28,19,8,69,,,,,,OR,,,91.0
2015-12-31,County,OR OREGON,OR DESCHUTES COUNTY 41017,9,Housing Choice Vouchers,3,,Deschutes County,41017,1059,100,1058,100,4,10,2.1,2270,382,627,13977,6515,5,32,27,15,21,27,5,63,29,89,62,8,32,72,33,49,58,26,3,52,22,23,2,9,2,1,1,91,0,5,0,5,1,9,89,95,110,22,43,35,34,20,15,62,,,,,,OR,,,91.0
2015-12-31,County,OR OREGON,OR HARNEY COUNTY 41025,9,Housing Choice Vouchers,3,,Harney County,41025,42,101,44,100,6,23,1.9,83,334,546,12484,6618,-1,49,22,17,12,18,2,73,30,89,61,9,18,68,23,63,88,41,2,36,23,39,2,9,-1,5,-1,91,-1,2,2,5,0,36,68,100,222,34,32,34,36,16,12,64,,,,,,OR,,,91.0
2015-12-31,County,OR OREGON,OR MORROW COUNTY 41049,9,Housing Choice Vouchers,3,,Morrow County,41049,36,91,32,99,5,13,2.0,64,328,533,13222,6611,3,42,26,19,10,19,3,75,30,91,53,6,22,69,25,56,29,22,-1,41,19,41,3,9,-1,-1,-1,91,-1,9,-1,9,0,15,69,75,141,38,34,28,38,18,31,61,,,,,,OR,,,91.0
2015-12-31,County,OR OREGON,OR UNION COUNTY 41061,9,Housing Choice Vouchers,3,,Union County,41061,426,96,408,100,5,20,2.3,925,300,497,12161,5364,6,45,23,13,13,22,11,63,27,93,68,16,27,69,32,49,62,27,4,51,24,21,1,9,3,1,2,91,-1,3,0,3,0,34,72,86,143,35,34,32,21,20,10,63,,,,,,OR,,,91.0
2015-12-31,County,OR OREGON,OR COOS COUNTY 41011,9,Housing Choice Vouchers,3,,Coos County,41011,679,78,602,100,5,16,1.5,930,307,500,11547,7474,3,49,30,11,8,11,2,85,29,96,63,4,12,65,11,78,69,52,2,32,36,31,2,10,1,4,2,90,-1,3,0,3,2,10,71,94,106,48,44,7,28,18,15,69,,,,,,OR,,,90.0
2015-12-31,County,OR OREGON,OR JOSEPHINE COUNTY 41033,9,Housing Choice Vouchers,3,,Josephine County,41033,864,82,789,100,5,20,2.2,1723,293,609,11857,5430,4,48,25,13,10,22,17,60,28,94,67,12,33,79,39,42,70,24,5,50,24,21,1,11,1,3,1,89,0,5,1,6,2,8,67,95,105,32,48,20,20,24,13,62,,,,,,OR,,,89.0
2015-12-31,County,OR OREGON,OR LINN COUNTY 41043,9,Housing Choice Vouchers,3,,Linn County,41043,1935,99,1915,100,5,15,2.2,4175,345,567,12012,5510,6,41,25,15,13,21,8,67,26,95,66,11,33,78,40,48,64,28,5,49,21,25,1,11,1,3,1,89,0,6,0,6,1,24,76,96,148,28,50,22,22,23,16,60,,,,,,OR,,,89.0
2015-12-31,County,OR OREGON,OR JACKSON COUNTY 41029,9,Housing Choice Vouchers,3,,Jackson County,41029,2153,95,2076,100,4,19,2.1,4435,347,560,12866,6023,5,37,27,16,15,25,8,64,28,93,61,10,29,71,35,42,59,24,4,49,26,21,1,14,3,2,1,86,0,7,0,8,2,30,73,98,92,40,40,20,16,23,21,55,,,,,,OR,,,86.0
