Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2020-12-31,County,ND North Dakota,ND Adams County 38001,9,Housing Choice Vouchers,3,,Adams County,38001,14,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2020-12-31,County,ND North Dakota,ND Barnes County 38003,9,Housing Choice Vouchers,3,,Barnes County,38003,218,99,203,94,5,26,1.9,389,295,399,12503,6525,9,27,24,18,23,28,-1,56,19,98,80,2,39,77,39,30,32,19,11,49,16,24,5,11,6,3,0,89,0,0,0,1,0,2,54,49,84,29,50,21,25,12,6,61,,,,,,ND,,,89.0
2020-12-31,County,ND North Dakota,ND Benson County 38005,9,Housing Choice Vouchers,3,,Benson County,38005,16,87,14,100,8,7,1.9,27,329,318,15087,7823,-1,43,7,7,43,36,-1,64,23,100,79,7,29,43,14,25,-1,11,-1,29,29,43,7,7,-1,7,-1,93,-1,-1,-1,0,0,1,60,93,165,57,21,21,7,19,20,80,,,,,,ND,,,93.0
2020-12-31,County,ND North Dakota,ND Bottineau County 38009,9,Housing Choice Vouchers,3,,Bottineau County,38009,33,54,18,100,6,22,1.8,33,338,378,12275,6695,11,39,17,22,11,28,-1,72,19,100,89,6,28,78,28,33,22,15,-1,39,11,50,-1,28,-1,11,6,72,-1,6,6,11,6,8,55,94,143,50,28,22,17,12,8,74,,,,,,ND,,,72.0
2020-12-31,County,ND North Dakota,ND Bowman County 38011,9,Housing Choice Vouchers,3,,Bowman County,38011,20,61,11,91,5,9,1.2,13,358,448,14145,11969,-1,18,45,27,9,9,-1,91,20,100,100,-1,-1,27,-1,100,100,85,-1,36,45,18,9,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,68,100,129,73,27,-1,9,9,4,74,,,,,,ND,,,100.0
2020-12-31,County,ND North Dakota,ND Burke County 38013,9,Housing Choice Vouchers,3,,Burke County,38013,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2020-12-31,County,ND North Dakota,ND Burleigh County 38015,9,Housing Choice Vouchers,3,,Burleigh County,38015,1143,68,790,100,5,14,1.4,1125,319,485,13272,9320,7,29,31,20,14,11,0,85,19,100,89,1,14,64,15,66,60,48,4,38,24,34,4,22,5,13,1,78,0,2,1,2,2,17,104,89,62,36,52,12,45,12,9,41,,,,,,ND,,,78.0
2020-12-31,County,ND North Dakota,ND Cass County 38017,9,Housing Choice Vouchers,3,,Cass County,38017,2083,81,1916,100,5,19,1.9,3576,320,532,13293,7122,7,29,31,16,16,18,1,75,19,99,87,5,23,65,24,60,62,36,3,42,24,32,3,31,20,6,2,69,1,3,1,4,1,22,75,87,53,48,35,18,21,13,11,30,,,,,,ND,,,69.0
2020-12-31,County,ND North Dakota,ND Cavalier County 38019,9,Housing Choice Vouchers,3,,Cavalier County,38019,28,-5,12,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,ND,,,
2020-12-31,County,ND North Dakota,ND Dickey County 38021,9,Housing Choice Vouchers,3,,Dickey County,38021,74,74,56,100,4,48,1.4,79,292,385,13455,9538,4,30,32,19,15,18,-1,77,22,100,82,2,14,79,14,43,36,30,4,29,18,50,11,4,2,-1,2,96,-1,-1,-1,0,2,1,32,54,131,61,27,13,21,5,5,72,,,,,,ND,,,96.0
2020-12-31,County,ND North Dakota,ND Divide County 38023,9,Housing Choice Vouchers,3,,Divide County,38023,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2020-12-31,County,ND North Dakota,ND Dunn County 38025,9,Housing Choice Vouchers,3,,Dunn County,38025,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2020-12-31,County,ND North Dakota,ND Eddy County 38027,9,Housing Choice Vouchers,3,,Eddy County,38027,57,54,29,94,6,31,1.5,44,329,278,15821,10428,11,11,25,18,36,28,3,66,25,100,59,-1,24,66,21,25,8,11,7,28,21,45,14,7,-1,7,-1,93,-1,-1,-1,0,0,1,39,72,109,69,24,7,-1,14,6,77,,,,,,ND,,,93.0
2020-12-31,County,ND North Dakota,ND Emmons County 38029,9,Housing Choice Vouchers,3,,Emmons County,38029,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2020-12-31,County,ND North Dakota,ND Foster County 38031,9,Housing Choice Vouchers,3,,Foster County,38031,58,64,41,100,4,22,1.5,60,288,469,12793,8742,3,31,38,21,8,24,-1,71,21,100,93,-1,20,76,20,43,78,42,5,22,29,44,17,7,-1,-1,-1,93,-1,5,2,7,0,1,56,37,92,56,29,15,22,7,2,79,,,,,,ND,,,93.0
2020-12-31,County,ND North Dakota,ND Grand Forks County 38035,9,Housing Choice Vouchers,3,,Grand Forks County,38035,1353,90,1255,100,5,25,2.0,2572,335,619,13479,6577,14,26,22,16,23,29,1,63,19,98,81,7,33,70,35,41,57,25,6,54,18,22,2,33,14,10,4,67,0,4,1,5,4,12,70,78,135,35,40,25,23,21,12,32,,,,,,ND,,,67.0
2020-12-31,County,ND North Dakota,ND Grant County 38037,9,Housing Choice Vouchers,3,,Grant County,38037,13,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2020-12-31,County,ND North Dakota,ND Griggs County 38039,9,Housing Choice Vouchers,3,,Griggs County,38039,47,-5,20,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,ND,,,
2020-12-31,County,ND North Dakota,ND Hettinger County 38041,9,Housing Choice Vouchers,3,,Hettinger County,38041,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
