gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,WA Washington,WA Asotin County 53003,9,Housing Choice Vouchers,3,,Asotin County,53003,214,94,205,100,5,14,2.1,440,322,499,11435,5328,10,43,24,13,11,18,5,74,25,96,72,4,39,80,40,59,73,32,6,49,25,20,0,10,1,5,1,90,-1,2,0,2,0,34,86,96,109,27,42,31,29,18,9,61,,,,,,WA,,,90.0
County,WA Washington,WA Benton County 53005,9,Housing Choice Vouchers,3,,Benton County,53005,1060,94,942,95,5,19,2.2,2098,352,485,12210,5482,8,39,27,13,13,17,7,73,22,98,81,9,27,69,29,57,70,31,2,47,28,23,1,26,10,0,2,74,1,14,-1,14,0,16,79,99,86,46,33,21,15,23,35,48,,,,,,WA,,,74.0
County,WA Washington,WA Chelan County 53007,9,Housing Choice Vouchers,3,,Chelan County,53007,345,93,324,100,6,20,2.1,672,335,530,12359,5959,8,39,25,15,14,22,5,71,26,95,68,11,27,73,32,57,80,33,4,45,28,23,3,21,2,3,1,79,-1,15,-1,15,2,11,77,90,56,35,43,22,22,13,35,59,,,,,,WA,,,79.0
County,WA Washington,WA Clallam County 53009,9,Housing Choice Vouchers,3,,Clallam County,53009,472,90,423,100,7,9,2.0,861,294,583,11292,5548,11,44,21,12,12,16,8,71,24,95,75,9,31,70,33,56,80,34,3,50,27,19,1,12,2,7,1,88,0,2,1,3,1,12,90,87,141,37,35,28,21,16,15,69,,,,,,WA,,,88.0
County,WA Washington,WA Clark County 53011,9,Housing Choice Vouchers,3,,Clark County,53011,2510,79,2557,100,8,9,2.2,5579,369,880,13946,6392,4,40,24,16,17,19,3,76,24,96,76,9,26,71,30,56,85,38,1,42,25,32,3,22,11,1,5,78,0,4,0,5,0,7,93,91,100,28,46,26,24,21,24,46,,,,,,WA,,,78.0
County,WA Washington,WA Columbia County 53013,9,Housing Choice Vouchers,3,,Columbia County,53013,37,97,37,100,6,19,1.7,63,340,507,11005,6463,6,44,33,17,-1,8,-1,89,25,100,73,8,14,76,22,85,55,52,3,30,38,30,8,8,-1,8,-1,92,-1,-1,-1,0,0,45,72,95,94,32,41,27,43,13,11,79,,,,,,WA,,,92.0
County,WA Washington,WA Cowlitz County 53015,9,Housing Choice Vouchers,3,,Cowlitz County,53015,1262,94,1194,100,5,17,2.1,2484,330,529,11046,5310,9,43,25,13,10,13,6,75,24,96,74,6,31,76,33,55,72,33,2,50,25,23,1,9,3,1,1,91,-1,3,0,4,1,49,85,98,125,29,43,28,29,28,20,55,,,,,,WA,,,91.0
County,WA Washington,WA Douglas County 53017,9,Housing Choice Vouchers,3,,Douglas County,53017,192,93,180,100,5,23,2.3,417,347,530,12998,5611,6,35,26,17,16,29,4,62,27,95,66,11,40,77,44,47,88,27,6,53,23,18,2,18,2,3,1,82,1,11,-1,12,2,9,68,93,50,19,45,36,28,20,29,55,,,,,,WA,,,82.0
County,WA Washington,WA Ferry County 53019,9,Housing Choice Vouchers,3,,Ferry County,53019,21,97,21,100,5,-1,1.7,35,244,513,9928,5957,-1,70,20,5,5,5,5,86,23,100,81,10,10,86,19,69,80,49,-1,24,52,24,-1,10,10,-1,-1,90,-1,-1,-1,0,0,-1,85,52,123,33,43,24,43,17,13,69,,,,,,WA,,,90.0
County,WA Washington,WA Franklin County 53021,9,Housing Choice Vouchers,3,,Franklin County,53021,298,76,223,98,5,7,3.3,742,387,476,13700,4117,10,35,18,15,22,38,6,55,22,99,76,18,41,69,45,31,51,13,0,61,18,20,1,62,15,-1,4,38,-1,43,-1,43,1,33,71,100,94,32,34,34,7,37,69,53,,,,,,WA,,,38.0
