Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2018-12-31,County,NC North Carolina,NC Alamance County 37001,9,Housing Choice Vouchers,3,,Alamance County,37001,1015,92,927,99,5,13,2.2,2083,303,481,12016,5347,10,35,27,16,11,26,0,70,27,94,63,2,44,86,45,42,62,24,2,51,24,23,1,75,71,1,0,25,1,2,-1,3,2,13,80,99,129,19,50,31,32,28,53,65,,,,,,NC,,,25.0
2018-12-31,County,NC North Carolina,NC Alexander County 37003,9,Housing Choice Vouchers,3,,Alexander County,37003,63,99,62,99,8,3,2.1,132,267,424,9448,4438,18,38,33,5,5,16,-1,81,22,100,74,3,40,84,42,48,86,31,3,50,24,23,3,32,31,-1,-1,68,-1,2,-1,2,0,11,105,98,161,8,55,37,47,16,17,59,,,,,,NC,,,68.0
2018-12-31,County,NC North Carolina,NC Alleghany County 37005,9,Housing Choice Vouchers,3,,Alleghany County,37005,191,97,183,99,6,16,2.2,410,263,459,10598,4731,16,31,32,12,9,33,1,60,25,95,64,10,44,78,46,34,67,20,7,49,25,20,2,3,2,1,-1,97,-1,1,-1,1,0,14,74,98,108,10,51,38,38,25,14,73,,,,,,NC,,,97.0
2018-12-31,County,NC North Carolina,NC Anson County 37007,9,Housing Choice Vouchers,3,,Anson County,37007,131,89,110,94,8,14,2.3,254,303,416,13243,5735,9,28,33,10,20,33,-1,65,31,90,54,2,52,93,53,23,58,17,6,51,10,33,1,85,85,-1,-1,15,-1,-1,-1,0,0,29,79,100,182,26,28,45,17,25,58,69,,,,,,NC,,,15.0
2018-12-31,County,NC North Carolina,NC Ashe County 37009,9,Housing Choice Vouchers,3,,Ashe County,37009,316,97,303,99,6,23,2.3,705,259,459,10064,4325,20,42,20,9,9,34,-1,63,23,96,72,13,37,76,43,33,57,18,6,51,26,16,1,4,2,-1,0,96,-1,2,-1,2,0,12,64,98,104,8,50,42,40,21,8,65,,,,,,NC,,,96.0
2018-12-31,County,NC North Carolina,NC Avery County 37011,9,Housing Choice Vouchers,3,,Avery County,37011,188,97,180,99,6,21,1.7,312,219,459,9323,5379,21,42,24,11,3,18,-1,79,24,99,72,5,25,76,24,48,54,30,2,36,29,33,4,3,2,-1,-1,97,-1,1,-1,1,0,6,65,99,98,42,36,22,26,16,6,65,,,,,,NC,,,97.0
2018-12-31,County,NC North Carolina,NC Beaufort County 37013,9,Housing Choice Vouchers,3,,Beaufort County,37013,360,65,223,95,5,15,2.6,585,310,490,11995,4572,15,30,24,14,16,36,0,60,26,93,68,2,62,93,64,27,94,20,3,62,21,15,1,93,91,-1,-1,7,1,1,-1,2,0,38,91,97,187,11,35,54,29,24,44,64,,,,,,NC,,,7.0
2018-12-31,County,NC North Carolina,NC Bertie County 37015,9,Housing Choice Vouchers,3,,Bertie County,37015,178,68,120,100,5,13,2.4,293,268,413,11042,4522,14,43,23,10,9,34,1,65,25,97,73,2,57,93,58,38,87,18,3,59,26,13,-1,96,95,1,-1,4,-1,-1,-1,0,0,5,88,98,283,1,32,68,50,23,69,59,,,,,,NC,,,4.0
2018-12-31,County,NC North Carolina,NC Bladen County 37017,9,Housing Choice Vouchers,3,,Bladen County,37017,230,73,162,96,6,25,2.4,395,263,393,11291,4631,11,43,23,13,10,27,-1,71,26,95,67,4,56,90,57,35,60,18,4,62,18,15,2,83,81,1,-1,17,-1,1,-1,1,0,45,56,100,153,15,25,60,35,29,51,57,,,,,,NC,,,17.0
2018-12-31,County,NC North Carolina,NC Brunswick County 37019,9,Housing Choice Vouchers,3,,Brunswick County,37019,469,75,362,100,5,8,2.0,725,304,475,12216,6100,7,43,25,14,10,23,-1,77,24,98,77,3,34,85,36,49,84,35,2,42,23,33,2,50,45,1,0,50,-1,2,2,4,1,20,90,99,104,16,49,36,46,16,23,57,,,,,,NC,,,50.0
2018-12-31,County,NC North Carolina,NC Buncombe County 37021,9,Housing Choice Vouchers,3,,Buncombe County,37021,3262,85,2701,98,6,10,2.0,5408,252,584,10251,5120,9,38,24,13,15,23,0,56,21,94,75,2,37,70,36,38,77,26,4,49,26,21,1,55,49,1,1,45,1,2,0,3,2,11,64,45,129,37,35,28,23,25,32,54,,,,,,NC,,,45.0
2018-12-31,County,NC North Carolina,NC Burke County 37023,9,Housing Choice Vouchers,3,,Burke County,37023,229,99,223,99,6,17,1.8,403,289,425,11173,6183,7,39,29,18,6,17,-1,77,27,97,64,1,29,85,28,52,67,35,1,40,22,36,4,35,30,-1,1,65,1,3,-1,4,0,15,84,99,142,23,47,30,45,21,26,62,,,,,,NC,,,65.0
2018-12-31,County,NC North Carolina,NC Cabarrus County 37025,9,Housing Choice Vouchers,3,,Cabarrus County,37025,582,78,593,100,7,11,2.7,1630,356,801,14846,5401,11,28,21,14,27,37,1,55,23,94,72,2,60,94,60,20,72,14,0,63,15,21,2,91,89,0,-1,9,1,0,1,1,0,86,107,100,170,11,31,58,25,21,44,71,,,,,,NC,,,9.0
2018-12-31,County,NC North Carolina,NC Caldwell County 37027,9,Housing Choice Vouchers,3,,Caldwell County,37027,389,99,380,99,6,13,2.3,862,259,424,9131,4025,19,41,24,11,5,19,0,71,21,98,76,3,46,86,45,39,86,23,2,57,22,18,0,42,40,0,0,58,-1,2,-1,2,0,16,77,97,160,12,46,41,38,20,19,68,,,,,,NC,,,58.0
2018-12-31,County,NC North Carolina,NC Camden County 37029,9,Housing Choice Vouchers,3,,Camden County,37029,37,72,27,100,6,15,2.5,67,342,491,14818,5971,7,33,26,15,19,44,-1,56,24,96,81,7,44,93,52,28,50,15,-1,56,37,7,-1,33,33,-1,-1,67,-1,-1,-1,0,0,3,78,93,142,15,30,56,37,9,18,79,,,,,,NC,,,67.0
2018-12-31,County,NC North Carolina,NC Carteret County 37031,9,Housing Choice Vouchers,3,,Carteret County,37031,443,87,386,100,6,6,1.6,612,330,390,12625,7963,4,37,31,18,11,18,0,78,25,98,74,3,20,80,20,56,45,34,0,27,27,45,3,28,25,0,1,72,-1,2,-1,2,0,11,84,99,137,37,46,18,37,14,19,63,,,,,,NC,,,72.0
2018-12-31,County,NC North Carolina,NC Caswell County 37033,9,Housing Choice Vouchers,3,,Caswell County,37033,254,91,210,91,6,27,2.5,529,241,336,10632,4220,10,53,19,10,8,28,0,72,24,97,75,5,52,90,56,25,94,16,5,59,20,16,0,72,70,-1,-1,28,-1,2,-1,2,0,7,68,100,119,7,53,40,33,24,43,65,,,,,,NC,,,28.0
2018-12-31,County,NC North Carolina,NC Catawba County 37035,9,Housing Choice Vouchers,3,,Catawba County,37035,902,89,818,100,6,13,2.2,1765,311,453,11959,5542,12,33,27,15,14,25,0,70,27,93,62,1,41,85,40,42,68,26,2,47,23,28,1,58,52,0,1,42,1,5,0,6,0,16,84,99,151,18,53,29,34,19,31,59,,,,,,NC,,,42.0
2018-12-31,County,NC North Carolina,NC Chatham County 37037,9,Housing Choice Vouchers,3,,Chatham County,37037,477,85,411,100,8,10,2.2,886,304,574,12587,5839,13,28,28,12,18,41,0,55,20,99,82,3,43,82,44,34,58,21,3,48,22,26,1,70,68,0,0,30,0,1,0,2,0,27,96,99,190,14,44,42,39,19,47,70,,,,,,NC,,,30.0
2018-12-31,County,NC North Carolina,NC Cherokee County 37039,9,Housing Choice Vouchers,3,,Cherokee County,37039,190,96,180,99,5,24,1.6,290,297,330,12231,7592,1,41,37,18,4,24,-1,76,31,95,59,2,21,80,20,60,78,42,2,34,28,36,1,6,5,-1,1,94,-1,-1,-1,0,1,2,56,96,102,17,57,27,60,15,9,75,,,,,,NC,,,94.0
2018-12-31,County,NC North Carolina,NC Chowan County 37041,9,Housing Choice Vouchers,3,,Chowan County,37041,250,72,184,100,6,22,2.4,437,289,491,12521,5272,12,33,28,14,13,42,-1,58,29,90,60,5,52,92,55,24,67,17,8,53,22,18,1,88,88,-1,1,12,-1,-1,-1,0,1,12,75,98,149,4,49,46,41,29,47,71,,,,,,NC,,,12.0
2018-12-31,County,NC North Carolina,NC Clay County 37043,9,Housing Choice Vouchers,3,,Clay County,37043,89,96,84,99,6,20,1.8,149,297,330,12682,7150,-1,52,21,10,17,30,-1,70,31,87,60,6,25,75,27,60,67,38,2,36,30,32,2,2,1,-1,1,98,-1,-1,-1,0,0,2,60,98,84,20,57,23,40,17,5,75,,,,,,NC,,,98.0
2018-12-31,County,NC North Carolina,NC Cleveland County 37045,9,Housing Choice Vouchers,3,,Cleveland County,37045,768,91,672,96,6,8,2.3,1560,263,417,10511,4528,19,28,28,13,12,24,0,65,25,93,64,2,49,88,49,29,65,18,4,56,16,24,1,91,90,-1,0,9,0,0,-1,1,0,10,98,97,188,17,54,29,31,27,41,72,,,,,,NC,,,9.0
2018-12-31,County,NC North Carolina,NC Columbus County 37047,9,Housing Choice Vouchers,3,,Columbus County,37047,514,82,414,98,6,13,2.2,898,262,380,10572,4874,15,45,23,12,6,22,0,78,25,97,76,2,46,86,46,42,74,26,3,49,26,22,2,78,72,5,-1,22,0,1,0,1,0,47,95,100,143,10,49,41,42,28,43,61,,,,,,NC,,,22.0
2018-12-31,County,NC North Carolina,NC Craven County 37049,9,Housing Choice Vouchers,3,,Craven County,37049,809,88,675,95,6,14,2.6,1752,304,475,12067,4649,19,31,22,11,16,33,0,67,24,95,72,3,53,91,54,30,82,22,2,58,21,19,1,89,88,-1,0,11,0,1,-1,1,0,45,98,99,184,8,43,48,34,24,48,61,,,,,,NC,,,11.0
2018-12-31,County,NC North Carolina,NC Cumberland County 37051,9,Housing Choice Vouchers,3,,Cumberland County,37051,1970,98,1980,100,5,7,2.5,4905,275,619,11167,4508,18,37,20,12,13,26,1,68,25,92,69,3,48,87,49,31,79,20,1,58,23,17,1,95,89,1,0,5,1,3,0,4,5,24,127,97,156,9,33,58,40,25,64,58,,,,,,NC,,,5.0
2018-12-31,County,NC North Carolina,NC Currituck County 37053,9,Housing Choice Vouchers,3,,Currituck County,37053,176,72,130,100,6,17,2.5,331,337,491,14605,5736,9,28,22,22,19,36,1,62,23,97,75,2,57,88,58,20,57,13,5,56,18,22,-1,38,34,-1,1,62,-1,3,-1,3,1,24,70,99,127,1,38,61,45,11,14,75,,,,,,NC,,,62.0
2018-12-31,County,NC North Carolina,NC Dare County 37055,9,Housing Choice Vouchers,3,,Dare County,37055,60,72,44,100,6,11,1.9,83,390,491,15478,8205,2,27,27,18,25,34,-1,66,30,95,61,5,34,89,39,45,60,29,2,43,20,34,5,25,18,-1,-1,75,2,5,-1,7,0,8,88,89,130,16,41,43,50,10,13,73,,,,,,NC,,,75.0
