gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,ID Idaho,ID Ada County 16001,9,Housing Choice Vouchers,3,,Ada County,16001,2056,95,1951,100,5,12,2.3,4492,351,544,12746,5536,5,38,27,15,15,22,0,73,27,95,66,12,29,71,33,59,88,33,1,52,26,21,1,18,6,2,2,82,0,7,1,8,0,53,87,92,105,31,39,30,22,21,17,55,,,,,,ID,,,82.0
County,ID Idaho,ID Adams County 16003,9,Housing Choice Vouchers,3,,Adams County,16003,6,-4,6,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ID,,,
County,ID Idaho,ID Bannock County 16005,9,Housing Choice Vouchers,3,,Bannock County,16005,771,78,602,100,5,20,2.7,1634,293,509,11040,4068,14,40,24,10,12,29,0,62,24,95,74,14,48,80,53,37,76,18,5,67,16,12,1,15,1,3,1,85,-1,10,0,10,0,29,74,89,108,17,39,45,23,18,15,61,,,,,,ID,,,85.0
County,ID Idaho,ID Bear Lake County 16007,9,Housing Choice Vouchers,3,,Bear Lake County,16007,2,-4,2,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ID,,,
County,ID Idaho,ID Benewah County 16009,9,Housing Choice Vouchers,3,,Benewah County,16009,6,-4,5,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ID,,,
County,ID Idaho,ID Bingham County 16011,9,Housing Choice Vouchers,3,,Bingham County,16011,128,87,115,100,5,21,2.2,255,322,567,12448,5614,10,38,22,19,11,24,-1,75,27,98,62,10,39,82,44,46,67,26,3,54,17,26,2,22,3,1,-1,78,-1,17,1,17,1,29,61,95,106,25,37,38,31,15,20,73,,,,,,ID,,,78.0
County,ID Idaho,ID Blaine County 16013,9,Housing Choice Vouchers,3,,Blaine County,16013,33,87,30,100,5,17,2.5,75,353,567,13065,5226,4,24,28,16,28,30,-1,53,19,100,80,10,57,83,63,50,-1,19,-1,60,27,13,-1,7,-1,-1,-1,93,-1,7,-1,7,0,27,66,97,112,10,40,50,30,9,24,73,,,,,,ID,,,93.0
County,ID Idaho,ID Boise County 16015,9,Housing Choice Vouchers,3,,Boise County,16015,23,98,23,100,4,13,1.8,41,370,581,13302,7462,4,43,26,13,13,26,-1,74,30,87,65,4,26,61,26,58,75,41,-1,26,57,17,-1,9,-1,4,-1,91,-1,-1,4,4,0,21,65,96,197,4,61,35,61,15,7,77,,,,,,ID,,,91.0
County,ID Idaho,ID Bonner County 16017,9,Housing Choice Vouchers,3,,Bonner County,16017,79,87,71,100,5,11,1.5,104,337,567,12256,8367,1,45,34,14,6,10,-1,90,30,99,61,4,8,77,8,97,63,62,-1,28,28,44,3,3,-1,1,-1,97,-1,1,-1,1,1,49,85,99,94,27,58,15,52,15,6,66,,,,,,ID,,,97.0
County,ID Idaho,ID Bonneville County 16019,9,Housing Choice Vouchers,3,,Bonneville County,16019,874,87,788,100,4,18,2.5,1968,328,567,12491,5002,9,35,25,18,14,25,0,71,26,96,68,12,41,79,47,56,70,29,4,62,22,12,1,15,2,3,0,85,-1,9,0,10,1,29,73,92,122,18,41,41,28,17,18,61,,,,,,ID,,,85.0
