Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2020-12-31,County,ID Idaho,ID Ada County 16001,9,Housing Choice Vouchers,3,,Ada County,16001,2181,91,1978,99,5,14,2.1,4096,371,618,14246,6880,5,12,46,15,22,19,0,76,24,97,73,9,26,67,28,61,76,36,2,41,26,32,1,23,11,2,3,77,0,6,1,7,1,21,89,91,95,39,40,22,21,20,18,49,,,,,,ID,,,77.0
2020-12-31,County,ID Idaho,ID Adams County 16003,9,Housing Choice Vouchers,3,,Adams County,16003,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ID,,,
2020-12-31,County,ID Idaho,ID Bannock County 16005,9,Housing Choice Vouchers,3,,Bannock County,16005,782,74,594,100,5,14,2.4,1431,325,487,12762,5298,13,14,44,13,16,24,1,72,23,97,75,5,45,79,45,41,69,23,2,59,19,20,1,19,2,5,1,81,-1,10,1,11,2,24,87,86,101,24,41,35,25,22,14,57,,,,,,ID,,,81.0
2020-12-31,County,ID Idaho,ID Bear Lake County 16007,9,Housing Choice Vouchers,3,,Bear Lake County,16007,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ID,,,
2020-12-31,County,ID Idaho,ID Benewah County 16009,9,Housing Choice Vouchers,3,,Benewah County,16009,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ID,,,
2020-12-31,County,ID Idaho,ID Bingham County 16011,9,Housing Choice Vouchers,3,,Bingham County,16011,117,81,99,100,5,12,1.8,178,354,565,14327,7968,3,9,51,20,18,15,-1,83,29,96,67,6,25,83,28,66,55,39,1,40,20,38,4,10,1,3,1,90,-1,5,-1,5,3,24,89,96,86,36,31,32,37,12,21,71,,,,,,ID,,,90.0
2020-12-31,County,ID Idaho,ID Blaine County 16013,9,Housing Choice Vouchers,3,,Blaine County,16013,30,81,25,100,6,8,1.8,45,384,565,14964,8313,8,16,32,20,24,24,-1,76,25,96,64,4,24,80,28,40,60,29,-1,24,36,40,4,20,-1,8,-1,80,-1,12,-1,12,0,30,76,92,84,44,28,28,20,14,24,68,,,,,,ID,,,80.0
2020-12-31,County,ID Idaho,ID Boise County 16015,9,Housing Choice Vouchers,3,,Boise County,16015,11,97,12,100,5,-1,1.1,13,366,682,14578,13457,-1,-1,67,25,8,25,-1,75,28,92,67,-1,8,67,8,78,67,69,-1,33,42,25,-1,8,-1,8,-1,92,-1,-1,-1,0,0,-1,104,100,170,8,75,17,83,13,7,84,,,,,,ID,,,92.0
2020-12-31,County,ID Idaho,ID Bonner County 16017,9,Housing Choice Vouchers,3,,Bonner County,16017,99,81,84,100,4,7,1.4,114,371,565,14071,10368,-1,14,56,17,13,7,-1,93,31,92,61,2,5,73,5,85,68,60,-1,23,18,60,5,2,-1,1,-1,98,-1,1,-1,1,0,19,106,98,81,27,65,7,57,14,6,69,,,,,,ID,,,98.0
2020-12-31,County,ID Idaho,ID Bonneville County 16019,9,Housing Choice Vouchers,3,,Bonneville County,16019,849,81,718,100,5,13,2.3,1659,376,565,15022,6501,6,14,37,19,24,25,0,71,26,96,67,8,37,78,40,57,74,33,2,57,20,21,0,20,3,3,1,80,0,12,1,13,1,27,84,93,130,21,42,38,30,18,18,61,,,,,,ID,,,80.0
