Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2016-12-31,County,AR Arkansas,"AR Arkansas County, Arkansas 05001",9,Housing Choice Vouchers,3,,Arkansas County,05001,450,50,210,93,5,18,2.5,525,296,452,12262,4905,12,37,22,15,13,33,-1,67,28,92,63,2,65,93,66,17,50,9,7,66,19,8,1,72,71,-1,-1,28,0,-1,-1,0,0,12,78,99,199,9,37,54,29,23,38,72,,,,,,AR,,,28.0
2016-12-31,County,AR Arkansas,"AR Ashley County, Arkansas 05003",9,Housing Choice Vouchers,3,,Ashley County,05003,219,95,200,97,6,13,2.1,418,303,331,12030,5756,3,45,30,14,9,28,-1,73,30,95,61,2,48,86,47,46,53,28,7,54,20,20,1,82,82,-1,-1,19,-1,-1,-1,0,0,8,80,100,153,13,45,43,37,22,34,71,,,,,,AR,,,18.0
2016-12-31,County,AR Arkansas,"AR Baxter County, Arkansas 05005",9,Housing Choice Vouchers,3,,Baxter County,05005,346,91,310,99,7,24,1.8,557,271,440,11321,6301,5,39,37,15,4,19,1,78,31,95,49,5,27,80,27,56,36,30,3,40,24,34,2,4,1,0,0,96,-1,2,-1,2,1,8,53,85,104,41,29,30,28,17,4,71,,,,,,AR,,,96.0
2016-12-31,County,AR Arkansas,"AR Benton County, Arkansas 05007",9,Housing Choice Vouchers,3,,Benton County,05007,511,83,419,99,7,29,1.9,803,305,412,12766,6661,5,37,31,17,11,18,0,81,27,99,66,5,32,85,32,59,46,32,2,38,27,32,3,15,7,2,1,85,-1,6,-1,6,0,21,65,99,96,38,39,23,22,15,29,65,,,,,,AR,,,85.0
2016-12-31,County,AR Arkansas,"AR Boone County, Arkansas 05009",9,Housing Choice Vouchers,3,,Boone County,05009,579,93,524,97,6,31,1.8,918,251,422,10346,5906,11,39,33,13,4,22,0,72,27,95,61,4,25,73,24,36,38,22,10,40,19,32,4,3,0,0,1,97,-1,2,0,2,0,5,38,73,104,44,37,18,23,26,5,71,,,,,,AR,,,97.0
2016-12-31,County,AR Arkansas,"AR Bradley County, Arkansas 05011",9,Housing Choice Vouchers,3,,Bradley County,05011,67,75,51,100,5,25,2.9,148,414,364,17858,6154,-1,4,25,35,35,47,-1,53,45,67,8,-1,76,90,75,27,-1,11,6,73,16,6,2,84,84,-1,-1,16,-1,-1,-1,0,0,6,60,86,192,2,33,65,24,29,43,74,,,,,,AR,,,16.0
2016-12-31,County,AR Arkansas,"AR Calhoun County, Arkansas 05013",9,Housing Choice Vouchers,3,,Calhoun County,05013,26,63,17,100,7,-1,2.5,42,225,432,10464,4235,-1,59,35,6,-1,12,-1,88,27,100,71,6,47,94,53,45,100,26,12,41,12,35,-1,65,65,-1,-1,35,-1,-1,-1,0,6,-1,57,100,123,-1,35,65,41,16,27,72,,,,,,AR,,,35.0
2016-12-31,County,AR Arkansas,"AR Carroll County, Arkansas 05015",9,Housing Choice Vouchers,3,,Carroll County,05015,127,91,114,99,7,22,1.6,184,275,440,11172,6922,4,48,31,12,5,10,-1,89,31,93,58,4,20,74,20,66,45,38,2,35,28,35,4,11,-1,5,-1,89,-1,5,-1,5,2,12,51,99,102,45,36,19,32,19,17,78,,,,,,AR,,,89.0
2016-12-31,County,AR Arkansas,"AR Chicot County, Arkansas 05017",9,Housing Choice Vouchers,3,,Chicot County,05017,230,-5,98,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AR,,,
2016-12-31,County,AR Arkansas,"AR Clark County, Arkansas 05019",9,Housing Choice Vouchers,3,,Clark County,05019,194,64,126,100,5,17,2.4,307,293,435,12598,5170,9,37,25,16,14,34,-1,66,30,91,57,2,53,91,55,20,40,12,3,56,21,20,-1,79,77,1,-1,21,1,1,-1,2,1,40,83,100,128,2,41,57,31,26,36,64,,,,,,AR,,,21.0
2016-12-31,County,AR Arkansas,"AR Clay County, Arkansas 05021",9,Housing Choice Vouchers,3,,Clay County,05021,170,84,143,100,5,31,1.6,225,263,343,10720,6813,4,55,29,8,4,23,1,76,32,94,60,1,24,77,24,59,93,46,7,38,24,31,4,1,1,-1,-1,99,-1,-1,-1,0,0,1,50,86,114,45,45,10,24,25,3,81,,,,,,AR,,,99.0
2016-12-31,County,AR Arkansas,"AR Cleburne County, Arkansas 05023",9,Housing Choice Vouchers,3,,Cleburne County,05023,96,101,98,100,5,27,2.2,216,266,455,10246,4649,7,48,29,11,4,20,-1,77,25,96,73,7,38,86,44,59,88,35,-1,58,24,17,1,5,1,2,1,95,-1,1,-1,1,0,29,39,93,121,27,39,35,21,18,5,74,,,,,,AR,,,95.0
2016-12-31,County,AR Arkansas,"AR Cleveland County, Arkansas 05025",9,Housing Choice Vouchers,3,,Cleveland County,05025,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,AR,,,
2016-12-31,County,AR Arkansas,"AR Columbia County, Arkansas 05027",9,Housing Choice Vouchers,3,,Columbia County,05027,128,85,108,100,6,14,2.6,278,294,437,12273,4768,9,37,21,17,16,31,-1,67,30,91,55,2,57,96,58,39,84,22,6,54,22,18,-1,94,94,-1,-1,6,-1,-1,-1,0,0,22,66,99,135,13,42,45,19,37,57,66,,,,,,AR,,,6.0
2016-12-31,County,AR Arkansas,"AR Conway County, Arkansas 05029",9,Housing Choice Vouchers,3,,Conway County,05029,210,93,200,100,5,21,2.2,447,298,499,11696,5233,10,41,29,12,10,29,-1,71,30,92,58,6,44,82,44,52,55,26,9,54,23,16,2,39,31,1,-1,62,6,1,-1,7,2,21,55,100,133,10,35,56,44,30,23,74,,,,,,AR,,,61.0
2016-12-31,County,AR Arkansas,"AR Craighead County, Arkansas 05031",9,Housing Choice Vouchers,3,,Craighead County,05031,1335,99,1288,98,5,13,2.7,3451,273,574,11580,4322,18,33,18,16,15,31,1,63,25,92,66,3,62,90,63,28,79,19,8,65,17,11,1,66,65,0,0,34,0,1,0,1,0,18,78,85,131,13,34,53,24,30,31,58,,,,,,AR,,,34.0
2016-12-31,County,AR Arkansas,"AR Crawford County, Arkansas 05033",9,Housing Choice Vouchers,3,,Crawford County,05033,432,76,331,100,6,25,1.8,583,279,407,11428,6488,5,48,29,12,6,16,1,83,31,95,60,5,27,75,27,56,53,35,3,42,21,34,2,6,3,1,0,94,-1,2,-1,2,0,6,62,98,118,40,42,18,25,23,15,74,,,,,,AR,,,94.0
