gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,NV Nevada,NV Churchill County 32001,9,Housing Choice Vouchers,3,,Churchill County,32001,85,92,88,100,5,15,2.5,216,338,638,12100,4930,4,33,38,14,11,27,-1,63,22,98,82,10,36,74,41,44,13,17,2,56,24,18,1,19,3,6,1,81,-1,8,1,9,0,13,74,95,168,22,43,35,26,16,28,56,,,,,,NV,,,81.0
County,NV Nevada,NV Clark County 32003,9,Housing Choice Vouchers,3,,Clark County,32003,10541,96,9968,99,6,3,2.7,26957,340,951,13051,4826,16,28,20,14,22,27,3,65,25,92,68,4,48,82,50,31,76,20,1,58,21,19,1,78,66,1,2,22,1,9,0,10,1,19,108,94,182,13,29,58,37,17,61,58,,,,,,NV,,,22.0
County,NV Nevada,NV Douglas County 32005,9,Housing Choice Vouchers,3,,Douglas County,32005,304,92,313,100,5,10,2.2,685,364,638,12577,5747,8,31,26,18,17,23,1,68,21,99,78,7,33,78,35,42,22,18,2,42,26,30,2,15,2,4,-1,85,-1,9,1,9,1,20,75,97,127,18,48,34,40,12,20,71,,,,,,NV,,,85.0
County,NV Nevada,NV Elko County 32007,9,Housing Choice Vouchers,3,,Elko County,32007,19,92,20,100,5,15,1.2,23,357,638,12983,11289,-1,45,20,30,5,5,-1,95,23,100,85,-1,5,65,5,91,22,57,-1,35,20,45,-1,15,-1,-1,-1,85,-1,15,-1,15,0,23,86,90,86,60,35,5,25,9,35,54,,,,,,NV,,,85.0
County,NV Nevada,NV Esmeralda County 32009,9,Housing Choice Vouchers,3,,Esmeralda County,32009,1,-4,1,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NV,,,
County,NV Nevada,NV Humboldt County 32013,9,Housing Choice Vouchers,3,,Humboldt County,32013,15,92,15,100,6,7,1.5,22,263,638,9138,6230,7,50,43,-1,-1,-1,7,87,17,100,100,-1,20,80,20,60,40,32,-1,20,13,67,-1,13,-1,13,-1,87,-1,-1,-1,0,0,-1,137,80,148,33,47,20,53,15,34,58,,,,,,NV,,,87.0
County,NV Nevada,NV Lander County 32015,9,Housing Choice Vouchers,3,,Lander County,32015,10,-4,10,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NV,,,
County,NV Nevada,NV Lincoln County 32017,9,Housing Choice Vouchers,3,,Lincoln County,32017,4,-4,4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NV,,,
County,NV Nevada,NV Lyon County 32019,9,Housing Choice Vouchers,3,,Lyon County,32019,163,92,168,100,5,15,2.4,396,332,638,11488,4874,11,29,32,16,11,15,2,77,23,99,73,8,38,82,40,49,36,21,1,49,23,27,2,18,2,2,2,82,-1,11,1,12,1,19,69,98,155,19,47,34,35,14,23,64,,,,,,NV,,,82.0
County,NV Nevada,NV Mineral County 32021,9,Housing Choice Vouchers,3,,Mineral County,32021,12,92,12,100,4,8,1.6,19,260,638,11220,7086,-1,50,33,8,8,8,-1,92,24,100,75,-1,25,75,17,86,-1,32,-1,25,33,42,17,33,25,-1,-1,67,-1,8,-1,8,0,22,102,8,226,75,17,8,-1,19,22,69,,,,,,NV,,,67.0
County,NV Nevada,NV Nye County 32023,9,Housing Choice Vouchers,3,,Nye County,32023,331,92,341,100,5,21,2.3,791,309,638,10572,4558,12,31,29,18,10,19,3,67,21,99,77,6,38,79,40,44,31,20,6,46,28,20,1,23,14,-1,1,77,1,7,0,8,1,20,57,86,149,11,44,45,42,20,20,56,,,,,,NV,,,77.0
