gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,IN Indiana,IN Adams County 18001,9,Housing Choice Vouchers,3,,Adams County,18001,187,87,143,87,6,6,1.8,256,304,352,12654,7068,7,31,26,20,15,30,1,64,29,95,55,6,28,75,31,44,40,27,3,42,25,30,2,7,1,-1,-1,93,-1,6,-1,6,0,7,90,85,162,36,48,16,27,15,9,72,,,,,,IN,,,93.0
County,IN Indiana,IN Allen County 18003,9,Housing Choice Vouchers,3,,Allen County,18003,3200,88,2854,100,5,6,2.6,7386,277,533,10751,4154,15,32,24,15,15,35,1,51,21,96,74,2,58,87,58,26,73,15,8,66,17,9,0,81,77,0,0,19,1,2,0,4,2,29,82,94,147,14,35,51,28,27,51,69,,,,,,IN,,,19.0
County,IN Indiana,IN Bartholomew County 18005,9,Housing Choice Vouchers,3,,Bartholomew County,18005,661,78,592,100,5,15,1.7,1023,342,505,12829,7424,3,39,29,16,13,20,0,78,25,97,73,5,24,84,27,69,75,45,5,43,26,26,1,11,8,1,1,89,-1,2,-1,2,1,26,75,94,135,41,34,25,29,15,15,67,,,,,,IN,,,89.0
County,IN Indiana,IN Benton County 18007,9,Housing Choice Vouchers,3,,Benton County,18007,31,84,26,100,4,12,1.7,43,291,511,11999,7255,4,42,31,15,8,8,-1,92,26,100,73,4,27,85,23,76,78,49,-1,35,31,35,8,12,8,-1,-1,88,-1,4,-1,4,0,16,67,96,202,38,42,19,35,11,5,86,,,,,,IN,,,88.0
County,IN Indiana,IN Blackford County 18009,9,Housing Choice Vouchers,3,,Blackford County,18009,23,84,20,100,4,70,1.7,33,285,511,11141,6752,5,60,15,10,10,10,-1,90,27,95,65,5,15,80,20,60,20,42,5,25,45,25,-1,5,-1,-1,-1,95,-1,5,-1,5,0,6,32,100,143,35,50,15,35,20,3,75,,,,,,IN,,,95.0
County,IN Indiana,IN Boone County 18011,9,Housing Choice Vouchers,3,,Boone County,18011,96,84,82,100,5,23,1.5,119,342,511,12072,8319,5,38,33,18,6,11,-1,89,25,99,74,2,18,76,17,74,47,46,-1,30,30,39,2,4,-1,1,-1,96,-1,2,-1,2,1,27,88,93,149,56,34,10,16,17,6,65,,,,,,IN,,,96.0
County,IN Indiana,IN Brown County 18013,9,Housing Choice Vouchers,3,,Brown County,18013,79,84,67,100,5,12,2.1,143,336,511,11771,5515,3,34,39,16,8,28,-1,67,23,100,82,4,43,88,45,43,36,22,1,46,31,21,6,6,1,1,-1,94,-1,3,-1,3,1,16,61,94,209,33,36,31,22,14,3,86,,,,,,IN,,,94.0
County,IN Indiana,IN Carroll County 18015,9,Housing Choice Vouchers,3,,Carroll County,18015,20,84,17,100,7,41,1.1,18,279,511,11338,10708,-1,47,35,18,-1,6,-1,94,25,100,76,-1,-1,47,-1,88,44,61,-1,24,24,53,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,3,32,94,157,65,29,6,35,12,7,76,,,,,,IN,,,100.0
County,IN Indiana,IN Cass County 18017,9,Housing Choice Vouchers,3,,Cass County,18017,288,94,214,79,6,31,2.0,420,272,352,10314,5255,9,35,37,15,4,21,1,71,25,99,66,5,30,65,30,56,78,35,4,41,30,26,1,11,8,0,-1,89,-1,3,-1,3,0,25,67,65,111,48,29,23,13,20,22,79,,,,,,IN,,,89.0
County,IN Indiana,IN Clark County 18019,9,Housing Choice Vouchers,3,,Clark County,18019,654,83,566,100,5,16,2.0,1125,312,494,11802,5938,8,37,31,15,9,18,1,78,23,97,77,2,35,78,34,55,78,34,2,51,25,22,1,31,30,0,-1,69,1,1,-1,1,1,14,74,97,122,30,44,27,30,17,22,61,,,,,,IN,,,69.0
County,IN Indiana,IN Clay County 18021,9,Housing Choice Vouchers,3,,Clay County,18021,117,56,66,100,5,20,2.7,181,228,569,9739,3551,19,41,16,17,6,35,2,59,20,100,79,6,62,89,64,27,86,15,5,71,14,11,-1,2,-1,-1,-1,98,-1,2,-1,2,0,22,71,100,129,21,50,29,-1,19,3,81,,,,,,IN,,,98.0
County,IN Indiana,IN Clinton County 18023,9,Housing Choice Vouchers,3,,Clinton County,18023,127,84,108,100,6,10,1.8,194,316,511,10842,6036,5,42,33,15,5,6,-1,89,24,99,78,3,29,74,28,74,60,47,3,44,26,28,3,10,3,-1,1,90,1,6,-1,6,1,7,78,85,144,51,35,14,11,16,19,80,,,,,,IN,,,90.0
County,IN Indiana,IN Crawford County 18025,9,Housing Choice Vouchers,3,,Crawford County,18025,58,84,49,100,5,22,2.2,110,320,511,11475,5112,2,46,31,17,4,14,-1,84,26,100,69,12,29,86,37,74,83,36,4,57,27,12,-1,8,2,4,2,92,-1,-1,-1,0,4,21,55,100,193,14,49,37,39,19,3,73,,,,,,IN,,,92.0
County,IN Indiana,IN Daviess County 18027,9,Housing Choice Vouchers,3,,Daviess County,18027,168,82,140,100,5,30,2.2,311,289,504,11496,5175,13,36,26,16,9,24,1,74,26,95,67,6,42,86,42,45,39,21,6,52,18,24,-1,2,1,-1,-1,98,-1,1,-1,1,0,11,59,96,140,27,38,35,26,15,9,80,,,,,,IN,,,98.0
County,IN Indiana,IN Dearborn County 18029,9,Housing Choice Vouchers,3,,Dearborn County,18029,126,84,107,100,5,10,2.2,236,326,511,12329,5590,5,41,23,16,15,21,-1,71,22,98,77,6,36,81,37,53,59,26,-1,50,24,25,4,6,5,-1,1,94,-1,-1,-1,0,0,48,98,76,177,35,39,26,21,12,5,66,,,,,,IN,,,94.0
