sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Adams County,18001,-1,-1,168,-1,5,17,1.8,302,271,273,11.7,6.5,6,36,35,19,4,19,2,77,25,100,68,7,25,67,26,54,31,28,4,40,21,35,8,7,0,0,0,7,10,64,80,114,36,51,13,23,8,6,63,-1,-1,-1,-1,-1,IN,-1,-1,93.0
9,3,VO,-1,Allen County,18003,-1,-1,2400,-1,5,23,2.7,6575,218,451,10.1,3.6,33,30,17,11,8,31,23,35,17,99,83,12,56,91,67,22,81,12,14,66,13,8,1,77,73,0,1,3,29,59,96,113,15,37,48,17,42,16,57,-1,-1,-1,-1,-1,IN,-1,-1,23.0
9,3,VO,-1,Bartholomew County,18005,-1,-1,659,-1,4,24,1.9,1258,294,374,11.5,6.0,11,43,25,13,8,27,1,67,23,98,76,10,28,71,33,54,58,32,6,53,23,18,1,9,6,0,1,2,19,52,96,124,45,33,22,15,10,10,51,-1,-1,-1,-1,-1,IN,-1,-1,91.0
9,3,VO,-1,Benton County,18007,-1,-1,12,-1,5,8,1.1,13,237,267,11.2,10.4,0,67,8,17,8,0,0,100,26,100,67,0,0,75,0,100,50,62,0,17,17,67,0,0,0,0,0,0,59,48,92,162,42,58,0,50,2,3,42,-1,-1,-1,-1,-1,IN,-1,-1,100.0
9,3,VO,-1,Blackford County,18009,-1,-1,15,-1,6,47,2.0,30,269,258,10.6,5.3,0,60,27,13,0,7,0,93,25,100,87,13,13,80,27,50,57,30,0,33,20,47,0,0,0,0,0,0,9,37,100,151,53,27,20,13,2,9,70,-1,-1,-1,-1,-1,IN,-1,-1,100.0
9,3,VO,-1,Boone County,18011,-1,-1,106,-1,4,36,1.7,180,288,401,11.2,6.5,12,37,33,10,8,15,8,74,22,99,80,7,23,75,25,61,38,35,2,41,30,27,4,1,0,0,0,1,12,51,92,142,58,30,12,13,4,8,58,-1,-1,-1,-1,-1,IN,-1,-1,99.0
9,3,VO,-1,Brown County,18013,-1,-1,32,-1,5,6,2.6,83,278,488,11.3,4.4,9,38,25,22,6,19,9,72,20,100,91,22,38,81,59,55,67,35,3,75,13,9,3,9,0,6,0,3,48,63,88,145,25,34,41,19,3,9,70,-1,-1,-1,-1,-1,IN,-1,-1,91.0
9,3,VO,-1,Carroll County,18015,-1,-1,11,-1,5,27,1.5,17,295,262,10.6,6.8,0,55,36,0,9,9,0,91,24,100,91,9,18,55,18,75,67,53,0,45,27,27,0,0,0,0,0,0,8,54,73,125,36,55,9,27,8,9,64,-1,-1,-1,-1,-1,IN,-1,-1,100.0
9,3,VO,-1,Cass County,18017,-1,-1,249,-1,6,24,2.1,518,231,304,9.7,4.7,18,42,26,10,4,24,16,58,22,99,77,10,29,66,34,57,100,36,6,61,17,17,1,12,7,1,0,4,18,44,68,64,48,25,27,11,15,9,61,-1,-1,-1,-1,-1,IN,-1,-1,88.0
9,3,VO,-1,Clark County,18019,-1,-1,587,-1,5,27,2.1,1232,271,376,10.8,5.2,11,43,28,11,6,29,6,62,22,99,79,7,40,84,44,45,68,25,9,56,20,16,0,25,23,0,0,2,9,54,97,108,31,42,27,17,14,9,54,-1,-1,-1,-1,-1,IN,-1,-1,75.0
9,3,VO,-1,Clay County,18021,-1,-1,86,-1,3,30,2.7,228,197,329,8.9,3.4,29,37,21,10,2,35,27,36,19,99,83,13,59,90,69,26,50,13,13,62,16,9,2,5,0,1,0,3,5,44,98,99,27,43,30,1,2,9,54,-1,-1,-1,-1,-1,IN,-1,-1,95.0
9,3,VO,-1,Clinton County,18023,-1,-1,113,-1,4,22,2.1,239,276,371,10.8,5.1,10,41,34,11,5,15,15,70,23,99,78,13,27,81,38,55,52,30,2,54,17,27,4,4,0,0,0,4,9,60,88,143,42,42,17,13,10,10,64,-1,-1,-1,-1,-1,IN,-1,-1,96.0
9,3,VO,-1,Crawford County,18025,-1,-1,36,-1,4,33,2.4,87,230,341,8.5,3.6,28,44,17,11,0,14,11,67,17,100,86,14,44,86,56,54,100,25,11,69,17,3,0,3,3,0,0,0,32,33,97,174,11,56,33,19,1,17,58,-1,-1,-1,-1,-1,IN,-1,-1,97.0
9,3,VO,-1,Daviess County,18027,-1,-1,121,-1,5,24,2.4,293,237,277,10.4,4.3,19,33,31,12,5,27,12,60,23,100,72,14,40,87,52,36,35,16,2,58,21,19,1,2,2,0,0,0,10,42,95,131,34,28,38,10,6,13,60,-1,-1,-1,-1,-1,IN,-1,-1,98.0
9,3,VO,-1,Dearborn County,18029,-1,-1,108,-1,5,19,2.4,259,271,445,11.1,4.8,18,42,20,14,6,22,10,57,19,98,87,16,37,84,51,42,68,24,5,58,14,23,2,3,2,0,1,0,26,71,76,113,26,42,32,19,3,9,56,-1,-1,-1,-1,-1,IN,-1,-1,97.0
