gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,NE Nebraska,NE Adams County 31001,9,Housing Choice Vouchers,3,,Adams County,31001,477,65,277,90,4,37,1.8,502,304,368,11909,6571,11,31,34,15,10,29,3,66,24,98,74,3,32,76,32,45,45,27,12,39,20,30,4,15,3,-1,2,85,-1,9,0,10,0,3,55,95,102,38,42,20,28,19,18,61,,,,,,NE,,,85.0
County,NE Nebraska,NE Antelope County 31003,9,Housing Choice Vouchers,3,,Antelope County,31003,11,-4,9,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NE,,,
County,NE Nebraska,NE Boone County 31011,9,Housing Choice Vouchers,3,,Boone County,31011,10,-4,9,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NE,,,
County,NE Nebraska,NE Box Butte County 31013,9,Housing Choice Vouchers,3,,Box Butte County,31013,187,65,122,100,5,17,1.8,222,326,338,11873,6525,9,25,36,21,9,26,2,64,25,96,65,7,25,73,26,36,55,27,7,36,19,39,7,17,1,7,-1,83,-1,9,1,10,1,18,72,63,157,26,49,25,41,20,16,60,,,,,,NE,,,83.0
County,NE Nebraska,NE Brown County 31017,9,Housing Choice Vouchers,3,,Brown County,31017,5,-4,5,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NE,,,
County,NE Nebraska,NE Buffalo County 31019,9,Housing Choice Vouchers,3,,Buffalo County,31019,123,95,124,100,6,11,1.8,225,421,460,15917,8772,-1,23,35,22,20,34,-1,66,30,94,60,5,35,85,40,52,32,27,5,52,23,20,3,15,3,1,-1,85,-1,10,-1,10,0,14,55,99,133,26,48,27,38,19,12,63,,,,,,NE,,,85.0
County,NE Nebraska,NE Burt County 31021,9,Housing Choice Vouchers,3,,Burt County,31021,6,-4,5,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NE,,,
County,NE Nebraska,NE Cass County 31025,9,Housing Choice Vouchers,3,,Cass County,31025,1,-4,1,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NE,,,
County,NE Nebraska,NE Cedar County 31027,9,Housing Choice Vouchers,3,,Cedar County,31027,10,-4,8,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NE,,,
County,NE Nebraska,NE Chase County 31029,9,Housing Choice Vouchers,3,,Chase County,31029,2,-4,2,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NE,,,
County,NE Nebraska,NE Cherry County 31031,9,Housing Choice Vouchers,3,,Cherry County,31031,2,-4,2,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NE,,,
County,NE Nebraska,NE Cheyenne County 31033,9,Housing Choice Vouchers,3,,Cheyenne County,31033,31,98,31,100,5,39,1.4,43,339,420,12640,9112,-1,39,32,26,3,26,-1,74,27,100,65,3,19,84,19,62,10,35,16,39,13,32,10,6,3,-1,-1,94,-1,3,-1,3,0,2,35,84,130,45,45,10,32,14,11,76,,,,,,NE,,,94.0
County,NE Nebraska,NE Colfax County 31037,9,Housing Choice Vouchers,3,,Colfax County,31037,12,91,11,100,6,18,1.0,11,242,337,12669,12669,-1,18,55,27,-1,-1,-1,100,30,100,45,-1,-1,91,-1,-1,18,18,-1,-1,-1,100,55,9,-1,-1,-1,91,-1,9,-1,9,0,5,70,100,68,82,18,-1,18,15,31,86,,,,,,NE,,,91.0
County,NE Nebraska,NE Cuming County 31039,9,Housing Choice Vouchers,3,,Cuming County,31039,53,77,42,100,5,19,1.9,81,326,342,14530,7534,2,26,31,26,14,26,2,71,30,98,55,2,29,76,24,30,55,23,-1,36,12,52,10,5,-1,-1,-1,95,-1,5,-1,5,0,9,81,98,157,10,76,14,55,13,12,85,,,,,,NE,,,95.0
County,NE Nebraska,NE Dakota County 31043,9,Housing Choice Vouchers,3,,Dakota County,31043,300,84,258,100,5,29,2.4,621,340,532,13241,5501,6,24,30,22,17,40,5,52,27,97,59,5,48,72,45,27,81,20,12,50,14,24,5,36,4,8,1,64,-1,22,1,22,0,7,59,86,150,26,50,24,19,23,58,62,,,,,,NE,,,64.0
County,NE Nebraska,NE Dawes County 31045,9,Housing Choice Vouchers,3,,Dawes County,31045,38,103,65,100,5,18,2.4,155,257,967,9904,4153,13,28,30,24,6,28,6,48,20,98,75,12,42,80,52,30,82,17,12,58,12,17,2,35,-1,23,2,65,-1,6,5,11,0,4,56,92,131,22,40,38,25,27,14,61,,,,,,NE,,,65.0
County,NE Nebraska,NE Dawson County 31047,9,Housing Choice Vouchers,3,,Dawson County,31047,168,81,136,99,6,32,2.1,285,349,331,14722,7025,3,25,29,20,23,26,2,70,30,94,51,8,26,79,30,31,19,13,4,37,15,45,7,29,22,-1,-1,71,-1,7,-1,7,0,7,44,88,145,21,52,26,41,15,45,73,,,,,,NE,,,71.0
County,NE Nebraska,NE Dixon County 31051,9,Housing Choice Vouchers,3,,Dixon County,31051,27,78,22,100,5,32,2.2,49,282,391,10976,4928,5,50,15,25,5,27,-1,64,22,100,82,9,27,73,32,56,50,27,-1,59,23,18,-1,5,-1,5,-1,95,-1,-1,-1,0,0,3,59,95,153,18,59,23,45,11,12,87,,,,,,NE,,,95.0
County,NE Nebraska,NE Dodge County 31053,9,Housing Choice Vouchers,3,,Dodge County,31053,157,95,149,100,4,18,1.9,286,323,389,12511,6518,4,29,43,16,8,19,1,80,26,99,72,4,36,85,37,60,42,31,1,48,28,22,1,4,1,1,1,96,-1,1,-1,1,0,10,72,94,126,37,48,15,17,11,13,72,,,,,,NE,,,96.0
